question,source,accuracy,difficulty,distractor_effectiveness
The medium moves back and forth in the same direction as the wave in what type of wave?,sys,0,0.4,"{'horizontal wave': 1, 'longitudinal wave': 2, 'transverse wave': 2}"
A ramp is a type of simple machine called what?,ref,0,0.0,"{'allow plane': 2, 'extension plane': 2, 'inclined plane': 0, 'rough plane': 1}"
A ramp is a type of simple machine called what?,sys,0,0.2,"{'horizontal plane': 1, 'inclined plane': 1, 'vertical plane': 3}"
Where do plants take in air?,ref,0,0.4,"{'their flowers': 2, 'their leaves': 2, 'their roots': 0, 'their stems': 1}"
Where do plants take in air?,sys,1,0.4,"{""'their roots"": 2, ""their flowers' 'their roots"": 0, 'their leaves': 2, 'their stems': 1}"
"Under the right conditions, what energy source can be used to eject electrons from a solid material?",ref,1,0.4,"{'force': 1, 'gravity': 1, 'light': 2, 'weight': 1}"
"Under the right conditions, what energy source can be used to eject electrons from a solid material?",sys,0,0.0,"{'helium': 1, 'light': 0, 'nitrogen': 3, 'oxygen': 1}"
The type of bond that forms between molecules is called what?,ref,1,0.8,"{'covalent bond': 0, 'fission bond': 1, 'helium bond': 0, 'hydrogen bond': 4}"
The type of bond that forms between molecules is called what?,sys,0,0.4,"{'hydrogen bond': 2, 'ydrogen bond': 3}"
"Radiation, chemicals, and infectious agents are examples of what?",ref,0,0.2,"{'catalysts': 2, 'inhibitors': 1, 'mutagens': 1, 'pathogens': 1}"
"Radiation, chemicals, and infectious agents are examples of what?",sys,0,0.2,"{'chemicals': 0, 'infectious agents': 3, 'mutagens': 1, 'radiation': 1}"
What is the name for a tool commonly used by molecular biologists to place genetic material into cells?,ref,0,0.0,"{'a dna vector': 0, 'a embryonic vector': 3, 'a viral vector': 0, 'an rna vector': 2}"
What is the name for a tool commonly used by molecular biologists to place genetic material into cells?,sys,0,0.4,"{'a viral vector': 2, 'viral vector': 3}"
What is the study of how forces affect the motion of objects?,ref,0,0.4,"{'acceleration': 1, 'behaviors': 2, 'dynamics': 2, 'kinematics': 0}"
What is the study of how forces affect the motion of objects?,sys,0,0.2,"{'dynamics': 1, 'friction': 2, 'gravity': 1, 'momentum': 1}"
Compounds containing which element are the basis of all known life?,ref,0,0.0,"{'carbon': 0, 'helium': 2, 'hydrogen': 3, 'oxygen': 0}"
Compounds containing which element are the basis of all known life?,sys,0,0.2,"{'carbon': 1, 'nitrogen': 0, 'sulfur': 3, 'xygen': 1}"
What type of rocks form when an existing rock is changed by heat or pressure?,ref,0,0.0,"{'Molten': 0, 'igneous': 2, 'metamorphic': 0, 'sediments': 3}"
What type of rocks form when an existing rock is changed by heat or pressure?,sys,1,0.6,"{'granite': 2, 'metamorphic': 3}"
What does jupiter reflect a lot of due to its size?,ref,0,0.0,"{'carbon': 2, 'moisture': 2, 'molecules': 1, 'sunlight': 0}"
What does jupiter reflect a lot of due to its size?,sys,1,0.6,"{'carbon': 0, 'helium': 1, 'oxygen': 1, 'sunlight': 3}"
Invertebrates (and higher animals) can also be placed in one of two groups based on how they develop as what?,ref,1,0.4,"{'cells': 2, 'chromosomes': 0, 'embryos': 2, 'hormones': 1}"
Invertebrates (and higher animals) can also be placed in one of two groups based on how they develop as what?,sys,1,0.4,"{'developmental': 0, 'embryonic': 1, 'embryos': 2, 'morphological': 2}"
Which chemist developed a process to remove carbon and dust particles in smoke?,ref,0,0.0,"{'frederick cottrell': 0, 'harold black': 2, 'james carpenter': 2, 'roger granger': 1}"
Which chemist developed a process to remove carbon and dust particles in smoke?,sys,1,0.4,"{""'james smith'"": 1, ""'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith"": 1, ""'john smith'"": 1, 'frederick cottrell': 2}"
What are gases called that absorb heat in the atmosphere?,ref,0,0.0,"{'carbonate gases': 1, 'greenhouse gases': 0, 'microwave gases': 4, 'ozone gases': 0}"
What are gases called that absorb heat in the atmosphere?,sys,0,0.4,"{'carbon dioxide': 0, 'greenhouse gases': 2, 'nitrogen': 3, 'water vapor': 0}"
What are the specialized cells that sponges have?,ref,0,0.4,"{'blood cells': 0, 'collar cells': 2, 'magnet cells': 1, 'tune cells': 2}"
What are the specialized cells that sponges have?,sys,1,0.4,"{'collar cells': 2, 'spicules': 2, 'spines': 0, 'spirochetes': 1}"
What shape are the muscles that control the anus?,ref,0,0.0,"{'circular': 0, 'elliptical': 2, 'irregular': 2, 'triangular': 1}"
What shape are the muscles that control the anus?,sys,0,0.0,"{'circular': 0, 'round': 2, 'square': 1, 'triangle': 2}"
What are the small molecules or proteins produced by bacteria that regulate gene expression?,ref,0,0.2,"{'autoinducers': 1, 'fluxes': 1, 'protazoas': 3, 'sporozoans': 0}"
What are the small molecules or proteins produced by bacteria that regulate gene expression?,sys,0,0.4,"{'autoinducers': 2, 'enzyme': 1, 'protein': 0, 'virus': 2}"
Channel proteins form what in the membrane?,ref,1,0.6,"{'atoms': 1, 'fibers': 1, 'pores': 3, 'walls': 0}"
Channel proteins form what in the membrane?,sys,1,1.0,{'pores': 5}
The sun gives off energy in tiny packets called what?,ref,0,0.2,"{'atoms': 2, 'electrons': 1, 'ions': 1, 'photons': 1}"
The sun gives off energy in tiny packets called what?,sys,1,0.4,"{'electrons and photons': 1, 'lectrons': 2, 'photons': 2}"
What is a rock that contains important minerals called?,ref,0,0.0,"{'carbonic': 1, 'copper': 0, 'ore': 0, 'steel': 4}"
What is a rock that contains important minerals called?,sys,1,0.6,"{'diamond': 1, 'gold': 1, 'ore': 3, 'silver': 0}"
A high metabolic rate and hair are ways mammals generate and conserve what?,ref,0,0.2,"{'energy': 1, 'heat': 1, 'resources': 1, 'water': 2}"
A high metabolic rate and hair are ways mammals generate and conserve what?,sys,1,0.6,"{'carbon dioxide': 1, 'heat': 3, 'oxygen': 0, 'water': 1}"
"What is made of molecules of many different gases, and is something we usually can’t see, taste, or smell; we can only feel it when it moves?",ref,1,0.4,"{'air': 2, 'light': 1, 'sound': 1, 'water': 1}"
"What is made of molecules of many different gases, and is something we usually can’t see, taste, or smell; we can only feel it when it moves?",sys,1,0.6,"{'air': 3, 'carbon dioxide': 2, 'oxygen': 0, 'water': 0}"
What navigation technology works on the same principle as echolocation?,ref,0,0.2,"{'GPS': 1, 'radar': 2, 'sonar': 1, 'topography': 1}"
What navigation technology works on the same principle as echolocation?,sys,1,0.4,"{'infrared': 1, 'radar': 1, 'sonar': 2, 'ultrasonic': 1}"
A reaction producing heat is what type of reaction?,ref,1,0.4,"{'carbon': 0, 'chemical': 2, 'chemistry': 1, 'physical': 2}"
A reaction producing heat is what type of reaction?,sys,1,1.0,"{'chemical': 5, 'spontaneous': 0}"
What evolutionary process has adapted protonephridia to different tasks in different environments?,ref,0,0.0,"{'natural change': 2, 'natural reproduction': 2, 'natural selection': 0, 'natural variety': 1}"
What evolutionary process has adapted protonephridia to different tasks in different environments?,sys,0,0.2,"{'evolution': 4, 'natural selection': 1}"
Some bacteria cannot be cultured because they are obligate intracellular parasites and cannot be grown outside what?,ref,1,0.4,"{'anchor cell': 2, 'brain cell': 0, 'host cell': 2, 'sponsor cell': 1}"
Some bacteria cannot be cultured because they are obligate intracellular parasites and cannot be grown outside what?,sys,1,0.4,"{'fungus': 1, 'host cell': 2, 'spore': 1, 'virus': 1}"
What are living things that produce food for themselves and other organisms called?,ref,0,0.2,"{'growers': 0, 'harvesters': 1, 'producers': 1, 'refiners': 3}"
What are living things that produce food for themselves and other organisms called?,sys,1,1.0,"{'carnivores': 0, 'producers': 5}"
What is the second largest class of elements?,ref,0,0.0,"{'carbonates': 1, 'metalloids': 1, 'nonmetals': 0, 'silicates': 3}"
What is the second largest class of elements?,sys,0,0.0,"{'helium': 2, 'nitrogen': 2, 'nonmetals': 0, 'oxygen': 1}"
The process in which a gas changes to a liquid is called what?,ref,0,0.2,"{'condensation': 1, 'diffusion': 1, 'fermentation': 1, 'vaporing': 2}"
The process in which a gas changes to a liquid is called what?,sys,0,0.2,"{'condensation': 1, 'evaporation': 1, 'ondensation': 3}"
What are solids with high melting and boiling points?,ref,0,0.2,"{'ionic compounds': 1, 'magnetic compounds': 2, 'metal alloys': 0, 'superheated compounds': 2}"
What are solids with high melting and boiling points?,sys,0,0.2,"{'gases': 0, 'ionic compounds': 1, 'metals': 3, 'polymers': 1}"
What kind of cells are polyribosomes found in?,ref,0,0.0,"{'Prokaryotic and eukaryotic': 4, 'bacterial and eukaryotic': 0, 'chloroplasts and nuclei': 0, 'yeast and prokaryotic': 1}"
What kind of cells are polyribosomes found in?,sys,0,0.0,"{'bacterial and eukaryotic': 0, 'cells': 1, 'chloroplasts': 3, 'mitochondria': 1}"
Which gland is controlled by a negative feedback loop that includes the hypothalamus and pituitary gland?,ref,0,0.0,"{'adrenal': 2, 'pituitary': 3, 'stomach': 0, 'thyroid': 0}"
Which gland is controlled by a negative feedback loop that includes the hypothalamus and pituitary gland?,sys,0,0.0,"{'heart': 1, 'liver': 2, 'lungs': 2, 'thyroid': 0}"
What term means the set of processes by which metals are extracted from their ores and converted to more useful forms?,ref,0,0.0,"{'ceramics': 2, 'introversion': 2, 'metallurgy': 0, 'metamorphisis': 1}"
What term means the set of processes by which metals are extracted from their ores and converted to more useful forms?,sys,0,0.2,"{'chemical': 1, 'chemical reaction': 1, 'metallurgy': 1, 'mineral': 2}"
What blood-carrying structures contain one-way valves that contribute to the return of blood to the heart?,ref,0,0.0,"{'brains': 1, 'clots': 1, 'glands': 3, 'veins': 0}"
What blood-carrying structures contain one-way valves that contribute to the return of blood to the heart?,sys,0,0.0,"{'arteries': 3, 'capillaries': 1, 'kidneys': 1, 'veins': 0}"
What type of components of the biosphere do chemical elements and water pass through during ecosystem recycle?,ref,0,0.4,"{'biotic and abiotic': 2, 'photic and aphotic': 1, 'tropic and subtropic': 2, 'water and air': 0}"
What type of components of the biosphere do chemical elements and water pass through during ecosystem recycle?,sys,0,0.2,"{'biotic and abiotic': 1, 'carbon': 3, 'nitrogen': 1, 'oxygen': 0}"
The relationship between a nucleotide codon and its corresponding amino acid is called what?,ref,0,0.0,"{'dna': 1, 'genetic code': 0, 'protein': 1, 'rna': 3}"
The relationship between a nucleotide codon and its corresponding amino acid is called what?,sys,1,0.6,"{'amino acid': 2, 'genetic code': 3}"
"Traditionally, what preventative measure used weakened or inactive forms of microorganisms or viruses to stimulate the immune system?",ref,0,0.2,"{'assimilation': 1, 'infection': 2, 'pathogen': 1, 'vaccine': 1}"
"Traditionally, what preventative measure used weakened or inactive forms of microorganisms or viruses to stimulate the immune system?",sys,1,0.4,"{'antibiotics': 2, 'hormones': 0, 'vaccine': 2, 'vaccines': 1}"
What is the measurement of something along it's greatest dimension called?,ref,1,0.8,"{'height': 1, 'length': 4, 'stretch': 0}"
What is the measurement of something along it's greatest dimension called?,sys,0,0.0,"{'depth': 2, 'height': 2, 'length': 0, 'width': 1}"
What form the skeletons of most organic molecules?,ref,0,0.2,"{'amino acid chains': 0, 'carbon chains': 1, 'hydrocarbons': 1, 'peptide groups': 3}"
What form the skeletons of most organic molecules?,sys,0,0.2,"{'carbon chains': 1, 'hydrogen': 0, 'nitrogen': 3, 'oxygen': 1}"
What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,ref,1,0.4,"{'biosynthesis': 1, 'endocytosis': 1, 'exocytosis': 2, 'plasmosis': 1}"
What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,sys,0,0.2,"{'embrane transport': 1, 'exocytosis': 1, 'membrane diffusion': 3, 'membrane fusion': 0}"
"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",ref,1,0.6,"{'changing system': 1, 'isolated system': 3, 'shared system': 1, 'sure system': 0}"
"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",sys,0,0.4,"{'active system': 2, 'isolated system': 2, 'tive system': 1}"
A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,ref,0,0.4,"{'capillary': 2, 'electron': 3, 'layer': 0, 'tendon': 0}"
A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,sys,0,0.0,"{'capillar': 5, 'capillary': 0, 'capillary bed': 0}"
What sort of walls are helpful for keeping a slope stable?,ref,1,0.4,"{'diverting walls': 1, 'managing walls': 1, 'relocating walls': 1, 'retaining walls': 2}"
What sort of walls are helpful for keeping a slope stable?,sys,0,0.0,"{'concrete walls': 1, 'retaining walls': 0, 'rock walls': 0, 'tree walls': 4}"
What is the most direct way of recovering a metal from its ores?,ref,0,0.2,"{'drilling': 0, 'electrolysis': 1, 'molecules': 2, 'osmosis': 2}"
What is the most direct way of recovering a metal from its ores?,sys,0,0.2,"{'electrolysis': 1, 'hydrogen': 3, 'nitrogen': 0, 'oxygen': 1}"
What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,ref,0,0.4,"{'micronutrients': 2, 'non-energetic nutrients': 1, 'pigments': 0, 'salts': 2}"
What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,sys,1,0.4,"{'amino acids': 1, 'hormones': 1, 'micronutrients': 2, 'proteins': 1}"
What type of map reveals the shape of a landscape?,ref,0,0.2,"{'geographic': 0, 'geologic': 4, 'meteorological': 0, 'topographic': 1}"
What type of map reveals the shape of a landscape?,sys,0,0.0,"{'geological': 3, 'topographic': 0, 'topographic maps': 2}"
Does atmospheric pressure increase or decrease as the altitude increases?,ref,0,0.0,"{'decreases': 0, 'depends on other factors': 1, 'increase': 1, 'stays the same': 3}"
Does atmospheric pressure increase or decrease as the altitude increases?,sys,0,0.2,"{'decreases': 1, 'increases': 4, 'remains the same': 0}"
"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",ref,0,0.0,"{'calibration': 3, 'deceleration': 0, 'extraction': 1, 'progression': 1}"
"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",sys,0,0.2,"{'acceleration': 3, 'accelerationism': 0, 'accelerationismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismism': 1, 'deceleration': 1}"
What do you call a quantity of motion that has both size as well as direction?,ref,0,0.2,"{'speed': 3, 'vector': 1, 'vibration': 0, 'wave': 1}"
What do you call a quantity of motion that has both size as well as direction?,sys,0,0.0,"{'magnitude': 1, 'momentum': 3, 'vector': 0, 'velocity': 1}"
What process done by bacteria makes them important producers in aquatic ecosystems?,ref,0,0.2,"{'infection': 2, 'maturation': 1, 'photosynthesis': 1, 'reproduction': 1}"
What process done by bacteria makes them important producers in aquatic ecosystems?,sys,0,0.2,"{'carbon dioxide': 1, 'nitrogen': 1, 'oxygen': 2, 'photosynthesis': 1}"
"Monosaccharides, disaccharides, and polysaccharides are types of what kind of macromolecule?",ref,0,0.2,"{'carbohydrate': 1, 'glucose': 0, 'nutrients': 1, 'protein': 3}"
"Monosaccharides, disaccharides, and polysaccharides are types of what kind of macromolecule?",sys,1,0.8,"{'amino acid': 0, 'carbohydrate': 4, 'nucleic acid': 0, 'protein': 1}"
What action do particles of the same charge do to each other?,ref,0,0.0,"{'destroy': 0, 'propagate': 2, 'pull': 3, 'repel': 0}"
What action do particles of the same charge do to each other?,sys,0,0.2,"{'charge': 0, 'mass': 2, 'pin': 2, 'repel': 1}"
A cold front is formed when a cold air mass runs into what?,ref,1,0.4,"{'cool air mass': 2, 'dry air mass': 1, 'hurricane': 0, 'warm air mass': 2}"
A cold front is formed when a cold air mass runs into what?,sys,0,0.2,"{'warm air': 4, 'warm air mass': 1}"
What is the the process by which remains or traces of living things become fossils called?,ref,0,0.2,"{'extirpation': 2, 'fasciculation': 1, 'fossilization': 1, 'gentrification': 1}"
What is the the process by which remains or traces of living things become fossils called?,sys,0,0.4,"{'fossilization': 2, 'metamorphosis': 0, 'sedimentation': 3}"
Light is a form of what kind of energy?,ref,0,0.0,"{'electromagnetic energy': 0, 'gravitational energy': 3, 'magnetic energy': 0, 'static energy': 2}"
Light is a form of what kind of energy?,sys,0,0.0,"{'electromagnetic energy': 0, 'gravitational energy': 0, 'kinetic energy': 4, 'thermal energy': 1}"
"When compared to anaerobic respiration, what does aerobic respiration release more of?",ref,1,0.6,"{'carbon dioxide': 0, 'energy': 3, 'heat': 1, 'pressure': 1}"
"When compared to anaerobic respiration, what does aerobic respiration release more of?",sys,1,0.8,"{'carbon': 0, 'energy': 4, 'nitrogen': 0, 'oxygen': 1}"
"As the telencephalon enlarges and grows into the cranial cavity, it is limited by the space within what bone structure?",ref,0,0.2,"{'chest': 1, 'skeleton': 2, 'skull': 1, 'spine': 1}"
"As the telencephalon enlarges and grows into the cranial cavity, it is limited by the space within what bone structure?",sys,0,0.2,"{'orbit': 1, 'ribcage': 0, 'skull': 1, 'vertebrae': 3}"
What is a relationship where one species benefits and the other is unaffected?,ref,1,0.4,"{'commensalism': 2, 'mutualism': 0, 'parasitism': 2, 'pollenation': 1}"
What is a relationship where one species benefits and the other is unaffected?,sys,0,0.2,"{'commensalism': 1, 'mutualism': 2, 'parasitism': 0, 'symbiosis': 2}"
Quarks are very tiny particles of matter that make up what?,ref,0,0.4,"{'atoms and neutrons': 1, 'electrons and neutrons': 2, 'protons and electrons': 0, 'protons and neutrons': 2}"
Quarks are very tiny particles of matter that make up what?,sys,0,0.2,"{'electrons and neutrons': 3, 'electrons and protons': 1, 'protons and neutrons': 1}"
What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,ref,1,0.4,"{'intensity': 1, 'microscopic': 1, 'radioactivity': 2, 'vibration': 1}"
What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,sys,0,0.2,"{'electron': 4, 'neutron': 0, 'proton': 0, 'radioactivity': 1}"
"The right and left hip bones, with the addition of the sacrum and coccyx form what section of the skeleton?",ref,0,0.4,"{'necklash': 0, 'pelvis': 2, 'tail bone': 1, 'uterus': 2}"
"The right and left hip bones, with the addition of the sacrum and coccyx form what section of the skeleton?",sys,0,0.4,"{'femur': 2, 'pelvis': 2, 'ribcage': 0, 'vertebrae': 1}"
What do metals start out as?,ref,0,0.2,"{'Metal molecules': 2, 'aluminum': 2, 'nickel': 0, 'ore': 1}"
What do metals start out as?,sys,1,0.6,"{'aluminum': 0, 'copper': 2, 'iron': 0, 'ore': 3}"
What is the si unit for weight?,ref,1,0.4,"{'kilograms (kg)': 1, 'meters (m)': 2, 'newton (n)': 2, 'pounds (lbs)': 0}"
What is the si unit for weight?,sys,0,0.0,"{'ilogram': 2, 'kilogram': 3, 'newton (n)': 0}"
The flower is an angiosperm structure specialized for what function?,ref,0,0.2,"{'asexual reproduction': 1, 'nutrient production': 3, 'protection from cold': 0, 'sexual reproduction': 1}"
The flower is an angiosperm structure specialized for what function?,sys,1,0.4,"{""'fruit'"": 0, ""'seed'"": 1, ""'seedling'"": 2, 'sexual reproduction': 2}"
"Recent evidence indicates some of what type of cells remain within the heart, continuing to divide and potentially replace dead cells?",ref,0,0.2,"{'dendritic cells': 1, 'human cells': 2, 'osteoclast cells': 1, 'stem cells': 1}"
"Recent evidence indicates some of what type of cells remain within the heart, continuing to divide and potentially replace dead cells?",sys,1,1.0,"{'neurons': 0, 'stem cells': 5}"
About what percentage of the earth's water is fresh water?,ref,1,0.4,"{'nine percent': 1, 'thirty percent': 1, 'three percent': 2, 'two percent': 1}"
About what percentage of the earth's water is fresh water?,sys,0,0.4,"{'50 percent': 0, '60 percent': 2, '70 percent': 1, 'three percent': 2}"
"While numerous elements can undergo fission, only a few can be used as fuels in what nuclear devices?",ref,0,0.2,"{'accelerators': 0, 'colliders': 2, 'laser beams': 2, 'reactors': 1}"
"While numerous elements can undergo fission, only a few can be used as fuels in what nuclear devices?",sys,1,0.4,"{'nuclear': 0, 'radioactive': 1, 'reactors': 2, 'thermal': 2}"
"What is an estimation of all of the organic matter available as food, and involves measuring biomass in terrestrial environments?",ref,0,0.2,"{'decomposition energy': 1, 'food chain': 0, 'net primary productivity': 1, 'trophic level total': 3}"
"What is an estimation of all of the organic matter available as food, and involves measuring biomass in terrestrial environments?",sys,1,0.6,"{'carbon fixation': 2, 'net primary productivity': 3}"
"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",ref,0,0.0,"{'fetus': 2, 'oocyte': 0, 'spermatozoa': 2, 'zygote': 1}"
"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",sys,0,0.2,"{'oocyte': 1, 'ovary': 2, 'ovary follicle': 1, 'ovule': 1}"
Oxygen is combined with what to form water?,ref,0,0.2,"{'carbon': 0, 'glucose': 2, 'helium': 2, 'hydrogen': 1}"
Oxygen is combined with what to form water?,sys,1,0.4,"{'carbon dioxide': 2, 'hydrogen': 2, 'nitrogen': 1}"
Does lava flow quickly or slowly when thick?,ref,0,0.0,"{'quickly': 2, 'rapidly': 2, 'slowly': 0, 'steadily': 1}"
Does lava flow quickly or slowly when thick?,sys,0,0.2,"{'fast': 4, 'slowly': 1}"
The evaporative loss of the most energetic water molecules does what to a surface?,ref,0,0.4,"{'charges it': 2, 'cools it': 2, 'heats it': 1, 'vents it': 0}"
The evaporative loss of the most energetic water molecules does what to a surface?,sys,0,0.4,"{""'the evaporation of the water"": 1, 'cools it': 2, 'the evaporation of the air': 0, ""the evaporation of the water molecules'"": 2}"
"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",ref,0,0.0,"{'Big Bang': 2, 'mass extinction': 0, 'mass migrations': 1, 'spontaneous mutation': 2}"
"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",sys,1,0.8,"{'extinction': 1, 'mass extinction': 4}"
What patterns in trees can be used to determine its age?,ref,0,0.2,"{'bark ridges': 1, 'colors': 1, 'rings': 1, 'veins': 2}"
What patterns in trees can be used to determine its age?,sys,1,0.6,"{'rings': 3, 'tree rings': 2}"
All of the petals together are called what?,ref,1,0.4,"{'anthers': 1, 'corolla': 2, 'stalk': 1, 'stamen': 1}"
All of the petals together are called what?,sys,1,0.6,"{'corolla': 3, 'ollen': 1, 'pollenation': 1}"
Any nucleus that is unstable and decays spontaneously is said to be what?,ref,0,0.4,"{'dull': 0, 'magnetic': 0, 'neutral': 3, 'radioactive': 2}"
Any nucleus that is unstable and decays spontaneously is said to be what?,sys,1,1.0,{'radioactive': 5}
What is the term for viscous magmas that are high in silica and tend to stay below the surface or erupt explosively?,ref,0,0.2,"{'combustible magmas': 1, 'compacted magmas': 1, 'felsic magmas': 1, 'sedimentary magmas': 2}"
What is the term for viscous magmas that are high in silica and tend to stay below the surface or erupt explosively?,sys,0,0.4,"{'basalt': 2, 'felsic magmas': 2, 'granite': 1, 'granite is not a type of magma. basalt': 0}"
How many meters deep does the photic zone extend?,ref,0,0.0,"{'100': 2, '200': 0, '400': 2, '900': 1}"
How many meters deep does the photic zone extend?,sys,0,0.4,"{'150': 1, '200': 2, '300': 2}"
What is the name of the process in which the nuclei of uranium atoms are split?,ref,0,0.2,"{'atomic fusion': 1, 'critical fission': 3, 'nuclear fission': 1, 'nuclear fusion': 0}"
What is the name of the process in which the nuclei of uranium atoms are split?,sys,1,0.6,"{'neutron': 2, 'nuclear fission': 3}"
What type of bonds are formed between atoms sharing electrons?,ref,0,0.2,"{'covalent': 1, 'hydroxyl': 0, 'ionic': 3, 'neutron bonds': 1}"
What type of bonds are formed between atoms sharing electrons?,sys,0,0.2,"{'covalent': 1, 'hydrogen': 2, 'ionic': 1, 'metallic': 1}"
An individual virus is called what?,ref,0,0.4,"{'a pathogen': 2, 'a polymer': 1, 'a toxin': 0, 'a virion': 2}"
An individual virus is called what?,sys,0,0.0,"{'a virion': 0, 'bacteria': 2, 'protozoa': 2, 'spirochetes': 1}"
What type of particle collides with an atom of u-235 during the basic nuclear fission process?,ref,0,0.0,"{'a neutron': 0, 'a nuclei': 0, 'a proton': 0, 'an electron': 5}"
What type of particle collides with an atom of u-235 during the basic nuclear fission process?,sys,0,0.0,"{'a neutron': 0, 'alpha': 0, 'beta': 2, 'gamma': 3}"
What color is phosphate mineral turquoise?,ref,1,0.6,"{'blue': 3, 'green': 1, 'purple': 0, 'white': 1}"
What color is phosphate mineral turquoise?,sys,0,0.0,"{'blue': 0, 'green': 2, 'purple': 0, 'red': 3}"
"Groups of three bases form codons, and each codon stands for one what?",ref,0,0.0,"{'amino acid': 0, 'compound acid': 1, 'minimal acid': 2, 'sulferic acid': 2}"
"Groups of three bases form codons, and each codon stands for one what?",sys,1,0.6,"{'amino acid': 3, 'nucleic acid': 0, 'nucleotide': 2}"
"Bees, wasps, ants, butterflies, moths, flies and beetles belong to what animal phylum?",ref,1,0.4,"{'arthropods': 2, 'cephalopods': 1, 'crustaceans': 1, 'insects': 1}"
"Bees, wasps, ants, butterflies, moths, flies and beetles belong to what animal phylum?",sys,1,0.4,"{'arachnids': 0, 'arthropods': 2, 'mollusks': 2, 'reptiles': 1}"
How many ways are there for a species to go extinct?,ref,0,0.2,"{'Ten': 1, 'eight': 2, 'four': 1, 'two': 1}"
How many ways are there for a species to go extinct?,sys,0,0.4,"{'four': 1, 'three': 2, 'two': 2}"
"Often generated by molecular cloning, transgenic organisms possess what from a different species?",ref,0,0.2,"{'RNA': 1, 'dna': 1, 'memories': 1, 'organs': 2}"
"Often generated by molecular cloning, transgenic organisms possess what from a different species?",sys,1,0.6,"{'bacteria': 2, 'dna': 3, 'protein': 0, 'virus': 0}"
The skin disease impetigo is caused by spread of what type of microorganism?,ref,0,0.0,"{'algae': 1, 'bacteria': 0, 'tumors': 1, 'viruses': 3}"
The skin disease impetigo is caused by spread of what type of microorganism?,sys,0,0.0,"{'bacteria': 0, 'fungi': 0, 'spirochetes': 2, 'viruses': 3}"
Plants go through seasonal changes after detecting differences in what?,ref,1,0.6,"{'day length': 3, 'temperature': 0, 'weather': 0, 'week length': 2}"
Plants go through seasonal changes after detecting differences in what?,sys,0,0.2,"{'day length': 1, 'night length': 2, 'temperature': 2}"
What cycle is part of cellular respiration and makes atp and naph?,ref,0,0.2,"{'carbon cycle': 1, 'krebs': 1, 'vireos': 0, 'water cycle': 3}"
What cycle is part of cellular respiration and makes atp and naph?,sys,0,0.2,"{'carbon dioxide': 1, 'krebs': 1, 'nitrogen': 3, 'oxygen': 0}"
What type of mechanical weathering occurs when one rock bumps against another rock?,ref,0,0.2,"{'abrasion': 1, 'absorption': 0, 'disintegration': 0, 'refraction': 4}"
What type of mechanical weathering occurs when one rock bumps against another rock?,sys,0,0.4,"{'abrasion': 2, 'erosion': 3}"
What kind of hormones serve many functions in addition to promoting gamete production?,ref,1,0.4,"{'Multifaceted hormones': 1, 'Utility hormones': 1, 'reflection hormones': 1, 'sex hormones': 2}"
What kind of hormones serve many functions in addition to promoting gamete production?,sys,0,0.4,"{'estrogen': 2, 'progesterone': 1, 'sex hormones': 2, 'testosterone': 0}"
"The tissue that will become the scrotum in a male becomes the labia in a female, thus, they are regarded as having what relationship?",ref,0,0.4,"{'homologous': 2, 'mutual': 2, 'opposite': 0, 'symbiotic': 1}"
"The tissue that will become the scrotum in a male becomes the labia in a female, thus, they are regarded as having what relationship?",sys,1,0.4,"{'homologous': 2, 'ovary': 1, 'ovule': 2}"
How frequently do high tides occur?,ref,0,0.2,"{'Every 24 hours': 3, 'Every 48 hours': 0, 'Every 96 hours': 1, 'every 12 hours': 1}"
