question,source,accuracy,difficulty,distractor_effectiveness
What model describing atomic structure is often referred to as a planetary model?,ref,0,0.0,"{""Newton's model"": 2, 'Pascal model': 1, 'bohr model': 0, 'kinetic model': 2}"
What model describing atomic structure is often referred to as a planetary model?,sys,1,0.8,"{'bohr model': 4, 'electron model': 1, 'quantum model': 0}"
The medium moves back and forth in the same direction as the wave in what type of wave?,ref,1,0.6,"{'kinetic wave': 1, 'latitudinal wave': 0, 'longitudinal wave': 3, 'variable wave': 1}"
The medium moves back and forth in the same direction as the wave in what type of wave?,sys,1,0.4,"{'horizontal wave': 1, 'longitudinal wave': 2, 'transverse wave': 2}"
A ramp is a type of simple machine called what?,ref,0,0.0,"{'allow plane': 3, 'extension plane': 1, 'inclined plane': 0, 'rough plane': 1}"
A ramp is a type of simple machine called what?,sys,0,0.2,"{'horizontal plane': 3, 'inclined plane': 1, 'vertical plane': 1}"
Where do plants take in air?,ref,1,0.6,"{'their flowers': 0, 'their leaves': 3, 'their roots': 1, 'their stems': 1}"
Where do plants take in air?,sys,0,0.4,"{""'their roots"": 1, ""their flowers' 'their roots"": 2, 'their leaves': 2, 'their stems': 0}"
"Under the right conditions, what energy source can be used to eject electrons from a solid material?",ref,1,0.4,"{'force': 2, 'gravity': 0, 'light': 2, 'weight': 1}"
"Under the right conditions, what energy source can be used to eject electrons from a solid material?",sys,0,0.4,"{'helium': 2, 'light': 2, 'nitrogen': 1, 'oxygen': 0}"
The type of bond that forms between molecules is called what?,ref,1,0.8,"{'covalent bond': 0, 'fission bond': 1, 'helium bond': 0, 'hydrogen bond': 4}"
The type of bond that forms between molecules is called what?,sys,0,0.2,"{'hydrogen bond': 1, 'ydrogen bond': 4}"
"Radiation, chemicals, and infectious agents are examples of what?",ref,0,0.2,"{'catalysts': 1, 'inhibitors': 1, 'mutagens': 1, 'pathogens': 2}"
"Radiation, chemicals, and infectious agents are examples of what?",sys,0,0.0,"{'chemicals': 2, 'infectious agents': 1, 'mutagens': 0, 'radiation': 2}"
What is the name for a tool commonly used by molecular biologists to place genetic material into cells?,ref,0,0.2,"{'a dna vector': 2, 'a embryonic vector': 1, 'a viral vector': 1, 'an rna vector': 1}"
What is the name for a tool commonly used by molecular biologists to place genetic material into cells?,sys,0,0.4,"{'a viral vector': 2, 'viral vector': 3}"
What is the study of how forces affect the motion of objects?,ref,1,0.4,"{'acceleration': 1, 'behaviors': 1, 'dynamics': 2, 'kinematics': 1}"
What is the study of how forces affect the motion of objects?,sys,1,0.6,"{'dynamics': 3, 'friction': 1, 'gravity': 0, 'momentum': 1}"
Compounds containing which element are the basis of all known life?,ref,0,0.0,"{'carbon': 0, 'helium': 0, 'hydrogen': 1, 'oxygen': 4}"
Compounds containing which element are the basis of all known life?,sys,0,0.2,"{'carbon': 1, 'nitrogen': 1, 'sulfur': 1, 'xygen': 2}"
What type of rocks form when an existing rock is changed by heat or pressure?,ref,0,0.2,"{'Molten': 0, 'igneous': 3, 'metamorphic': 1, 'sediments': 1}"
What type of rocks form when an existing rock is changed by heat or pressure?,sys,1,0.6,"{'granite': 2, 'metamorphic': 3}"
What does jupiter reflect a lot of due to its size?,ref,0,0.2,"{'carbon': 1, 'moisture': 0, 'molecules': 3, 'sunlight': 1}"
What does jupiter reflect a lot of due to its size?,sys,0,0.2,"{'carbon': 2, 'helium': 2, 'oxygen': 0, 'sunlight': 1}"
Invertebrates (and higher animals) can also be placed in one of two groups based on how they develop as what?,ref,0,0.2,"{'cells': 1, 'chromosomes': 2, 'embryos': 1, 'hormones': 1}"
Invertebrates (and higher animals) can also be placed in one of two groups based on how they develop as what?,sys,0,0.2,"{'developmental': 2, 'embryonic': 2, 'embryos': 1, 'morphological': 0}"
Which chemist developed a process to remove carbon and dust particles in smoke?,ref,0,0.0,"{'frederick cottrell': 0, 'harold black': 0, 'james carpenter': 2, 'roger granger': 3}"
Which chemist developed a process to remove carbon and dust particles in smoke?,sys,1,0.4,"{""'james smith'"": 0, ""'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith"": 1, ""'john smith'"": 2, 'frederick cottrell': 2}"
What are gases called that absorb heat in the atmosphere?,ref,1,0.4,"{'carbonate gases': 2, 'greenhouse gases': 2, 'microwave gases': 1, 'ozone gases': 0}"
What are gases called that absorb heat in the atmosphere?,sys,0,0.2,"{'carbon dioxide': 1, 'greenhouse gases': 1, 'nitrogen': 1, 'water vapor': 2}"
What are the specialized cells that sponges have?,ref,0,0.2,"{'blood cells': 0, 'collar cells': 1, 'magnet cells': 2, 'tune cells': 2}"
What are the specialized cells that sponges have?,sys,0,0.0,"{'collar cells': 0, 'spicules': 2, 'spines': 0, 'spirochetes': 3}"
What shape are the muscles that control the anus?,ref,0,0.0,"{'circular': 0, 'elliptical': 2, 'irregular': 0, 'triangular': 3}"
What shape are the muscles that control the anus?,sys,1,0.4,"{'circular': 2, 'round': 1, 'square': 0, 'triangle': 2}"
What are the small molecules or proteins produced by bacteria that regulate gene expression?,ref,0,0.2,"{'autoinducers': 1, 'fluxes': 0, 'protazoas': 2, 'sporozoans': 2}"
What are the small molecules or proteins produced by bacteria that regulate gene expression?,sys,0,0.4,"{'autoinducers': 2, 'enzyme': 2, 'protein': 1, 'virus': 0}"
Channel proteins form what in the membrane?,ref,1,0.4,"{'atoms': 0, 'fibers': 2, 'pores': 2, 'walls': 1}"
Channel proteins form what in the membrane?,sys,1,1.0,{'pores': 5}
The sun gives off energy in tiny packets called what?,ref,0,0.0,"{'atoms': 3, 'electrons': 2, 'ions': 0, 'photons': 0}"
The sun gives off energy in tiny packets called what?,sys,1,0.4,"{'electrons and photons': 2, 'lectrons': 1, 'photons': 2}"
What is a rock that contains important minerals called?,ref,0,0.0,"{'carbonic': 0, 'copper': 2, 'ore': 0, 'steel': 3}"
What is a rock that contains important minerals called?,sys,0,0.2,"{'diamond': 0, 'gold': 1, 'ore': 1, 'silver': 3}"
A high metabolic rate and hair are ways mammals generate and conserve what?,ref,0,0.2,"{'energy': 2, 'heat': 1, 'resources': 2, 'water': 0}"
A high metabolic rate and hair are ways mammals generate and conserve what?,sys,0,0.2,"{'carbon dioxide': 1, 'heat': 1, 'oxygen': 0, 'water': 3}"
"What is made of molecules of many different gases, and is something we usually can’t see, taste, or smell; we can only feel it when it moves?",ref,0,0.2,"{'air': 1, 'light': 0, 'sound': 2, 'water': 2}"
"What is made of molecules of many different gases, and is something we usually can’t see, taste, or smell; we can only feel it when it moves?",sys,0,0.0,"{'air': 0, 'carbon dioxide': 1, 'oxygen': 3, 'water': 1}"
What navigation technology works on the same principle as echolocation?,ref,0,0.2,"{'GPS': 1, 'radar': 3, 'sonar': 1, 'topography': 0}"
What navigation technology works on the same principle as echolocation?,sys,0,0.2,"{'infrared': 1, 'radar': 2, 'sonar': 1, 'ultrasonic': 1}"
A reaction producing heat is what type of reaction?,ref,0,0.2,"{'carbon': 1, 'chemical': 1, 'chemistry': 2, 'physical': 1}"
A reaction producing heat is what type of reaction?,sys,1,0.8,"{'chemical': 4, 'spontaneous': 1}"
What evolutionary process has adapted protonephridia to different tasks in different environments?,ref,0,0.2,"{'natural change': 3, 'natural reproduction': 0, 'natural selection': 1, 'natural variety': 1}"
What evolutionary process has adapted protonephridia to different tasks in different environments?,sys,0,0.4,"{'evolution': 3, 'natural selection': 2}"
Some bacteria cannot be cultured because they are obligate intracellular parasites and cannot be grown outside what?,ref,0,0.2,"{'anchor cell': 1, 'brain cell': 2, 'host cell': 1, 'sponsor cell': 1}"
Some bacteria cannot be cultured because they are obligate intracellular parasites and cannot be grown outside what?,sys,0,0.2,"{'fungus': 0, 'host cell': 1, 'spore': 2, 'virus': 2}"
What are living things that produce food for themselves and other organisms called?,ref,0,0.0,"{'growers': 2, 'harvesters': 0, 'producers': 0, 'refiners': 3}"
What are living things that produce food for themselves and other organisms called?,sys,1,0.6,"{'carnivores': 2, 'producers': 3}"
What is the second largest class of elements?,ref,1,0.6,"{'carbonates': 0, 'metalloids': 0, 'nonmetals': 3, 'silicates': 2}"
What is the second largest class of elements?,sys,0,0.2,"{'helium': 3, 'nitrogen': 0, 'nonmetals': 1, 'oxygen': 1}"
The process in which a gas changes to a liquid is called what?,ref,0,0.2,"{'condensation': 1, 'diffusion': 2, 'fermentation': 0, 'vaporing': 2}"
The process in which a gas changes to a liquid is called what?,sys,0,0.4,"{'condensation': 2, 'evaporation': 0, 'ondensation': 3}"
What are solids with high melting and boiling points?,ref,0,0.0,"{'ionic compounds': 0, 'magnetic compounds': 3, 'metal alloys': 2, 'superheated compounds': 0}"
What are solids with high melting and boiling points?,sys,0,0.2,"{'gases': 3, 'ionic compounds': 1, 'metals': 1, 'polymers': 0}"
What kind of cells are polyribosomes found in?,ref,0,0.4,"{'Prokaryotic and eukaryotic': 0, 'bacterial and eukaryotic': 2, 'chloroplasts and nuclei': 2, 'yeast and prokaryotic': 1}"
What kind of cells are polyribosomes found in?,sys,1,0.4,"{'bacterial and eukaryotic': 2, 'cells': 1, 'chloroplasts': 1, 'mitochondria': 1}"
Which gland is controlled by a negative feedback loop that includes the hypothalamus and pituitary gland?,ref,0,0.2,"{'adrenal': 2, 'pituitary': 0, 'stomach': 2, 'thyroid': 1}"
Which gland is controlled by a negative feedback loop that includes the hypothalamus and pituitary gland?,sys,0,0.0,"{'heart': 3, 'liver': 1, 'lungs': 1, 'thyroid': 0}"
What term means the set of processes by which metals are extracted from their ores and converted to more useful forms?,ref,0,0.2,"{'ceramics': 1, 'introversion': 1, 'metallurgy': 1, 'metamorphisis': 2}"
What term means the set of processes by which metals are extracted from their ores and converted to more useful forms?,sys,0,0.2,"{'chemical': 3, 'chemical reaction': 0, 'metallurgy': 1, 'mineral': 1}"
What blood-carrying structures contain one-way valves that contribute to the return of blood to the heart?,ref,0,0.4,"{'brains': 1, 'clots': 2, 'glands': 0, 'veins': 2}"
What blood-carrying structures contain one-way valves that contribute to the return of blood to the heart?,sys,1,0.4,"{'arteries': 2, 'capillaries': 1, 'kidneys': 0, 'veins': 2}"
What type of components of the biosphere do chemical elements and water pass through during ecosystem recycle?,ref,1,0.4,"{'biotic and abiotic': 2, 'photic and aphotic': 1, 'tropic and subtropic': 2, 'water and air': 0}"
What type of components of the biosphere do chemical elements and water pass through during ecosystem recycle?,sys,0,0.0,"{'biotic and abiotic': 0, 'carbon': 2, 'nitrogen': 1, 'oxygen': 2}"
The relationship between a nucleotide codon and its corresponding amino acid is called what?,ref,0,0.4,"{'dna': 0, 'genetic code': 2, 'protein': 1, 'rna': 2}"
The relationship between a nucleotide codon and its corresponding amino acid is called what?,sys,0,0.0,"{'amino acid': 5, 'genetic code': 0}"
"Traditionally, what preventative measure used weakened or inactive forms of microorganisms or viruses to stimulate the immune system?",ref,0,0.0,"{'assimilation': 2, 'infection': 1, 'pathogen': 2, 'vaccine': 0}"
"Traditionally, what preventative measure used weakened or inactive forms of microorganisms or viruses to stimulate the immune system?",sys,0,0.2,"{'antibiotics': 1, 'hormones': 2, 'vaccine': 1, 'vaccines': 1}"
What is the measurement of something along it's greatest dimension called?,ref,0,0.4,"{'height': 1, 'length': 2, 'stretch': 2}"
What is the measurement of something along it's greatest dimension called?,sys,0,0.2,"{'depth': 0, 'height': 1, 'length': 1, 'width': 3}"
What form the skeletons of most organic molecules?,ref,0,0.2,"{'amino acid chains': 2, 'carbon chains': 1, 'hydrocarbons': 0, 'peptide groups': 2}"
What form the skeletons of most organic molecules?,sys,0,0.2,"{'carbon chains': 1, 'hydrogen': 2, 'nitrogen': 2, 'oxygen': 0}"
What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,ref,0,0.4,"{'biosynthesis': 2, 'endocytosis': 1, 'exocytosis': 2, 'plasmosis': 0}"
What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,sys,0,0.2,"{'embrane transport': 2, 'exocytosis': 1, 'membrane diffusion': 2, 'membrane fusion': 0}"
"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",ref,0,0.0,"{'changing system': 0, 'isolated system': 0, 'shared system': 3, 'sure system': 2}"
"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",sys,1,0.4,"{'active system': 1, 'isolated system': 2, 'tive system': 2}"
A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,ref,0,0.0,"{'capillary': 0, 'electron': 0, 'layer': 2, 'tendon': 3}"
A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,sys,1,0.4,"{'capillar': 2, 'capillary': 2, 'capillary bed': 1}"
What sort of walls are helpful for keeping a slope stable?,ref,0,0.2,"{'diverting walls': 3, 'managing walls': 1, 'relocating walls': 0, 'retaining walls': 1}"
What sort of walls are helpful for keeping a slope stable?,sys,0,0.2,"{'concrete walls': 0, 'retaining walls': 1, 'rock walls': 1, 'tree walls': 3}"
What is the most direct way of recovering a metal from its ores?,ref,0,0.2,"{'drilling': 3, 'electrolysis': 1, 'molecules': 0, 'osmosis': 1}"
What is the most direct way of recovering a metal from its ores?,sys,0,0.0,"{'electrolysis': 0, 'hydrogen': 0, 'nitrogen': 2, 'oxygen': 3}"
What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,ref,0,0.0,"{'micronutrients': 0, 'non-energetic nutrients': 1, 'pigments': 1, 'salts': 3}"
What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,sys,0,0.2,"{'amino acids': 3, 'hormones': 1, 'micronutrients': 1, 'proteins': 0}"
What type of map reveals the shape of a landscape?,ref,0,0.4,"{'geographic': 3, 'geologic': 0, 'meteorological': 0, 'topographic': 2}"
What type of map reveals the shape of a landscape?,sys,0,0.4,"{'geological': 0, 'topographic': 2, 'topographic maps': 3}"
Does atmospheric pressure increase or decrease as the altitude increases?,ref,0,0.2,"{'decreases': 1, 'depends on other factors': 2, 'increase': 1, 'stays the same': 1}"
Does atmospheric pressure increase or decrease as the altitude increases?,sys,0,0.0,"{'decreases': 0, 'increases': 2, 'remains the same': 3}"
"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",ref,0,0.0,"{'calibration': 4, 'deceleration': 0, 'extraction': 0, 'progression': 1}"
"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",sys,0,0.2,"{'acceleration': 1, 'accelerationism': 1, 'accelerationismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismism': 2, 'deceleration': 1}"
What do you call a quantity of motion that has both size as well as direction?,ref,1,0.8,"{'speed': 1, 'vector': 4, 'vibration': 0, 'wave': 0}"
What do you call a quantity of motion that has both size as well as direction?,sys,0,0.4,"{'magnitude': 1, 'momentum': 0, 'vector': 2, 'velocity': 2}"
What process done by bacteria makes them important producers in aquatic ecosystems?,ref,0,0.4,"{'infection': 2, 'maturation': 1, 'photosynthesis': 2, 'reproduction': 0}"
What process done by bacteria makes them important producers in aquatic ecosystems?,sys,0,0.0,"{'carbon dioxide': 1, 'nitrogen': 1, 'oxygen': 3, 'photosynthesis': 0}"
"Monosaccharides, disaccharides, and polysaccharides are types of what kind of macromolecule?",ref,1,0.4,"{'carbohydrate': 2, 'glucose': 1, 'nutrients': 2, 'protein': 0}"
"Monosaccharides, disaccharides, and polysaccharides are types of what kind of macromolecule?",sys,0,0.2,"{'amino acid': 3, 'carbohydrate': 1, 'nucleic acid': 1, 'protein': 0}"
What action do particles of the same charge do to each other?,ref,0,0.2,"{'destroy': 1, 'propagate': 2, 'pull': 1, 'repel': 1}"
What action do particles of the same charge do to each other?,sys,0,0.2,"{'charge': 1, 'mass': 2, 'pin': 1, 'repel': 1}"
A cold front is formed when a cold air mass runs into what?,ref,0,0.0,"{'cool air mass': 1, 'dry air mass': 3, 'hurricane': 1, 'warm air mass': 0}"
A cold front is formed when a cold air mass runs into what?,sys,1,1.0,"{'warm air': 0, 'warm air mass': 5}"
What is the the process by which remains or traces of living things become fossils called?,ref,1,0.6,"{'extirpation': 0, 'fasciculation': 1, 'fossilization': 3, 'gentrification': 1}"
What is the the process by which remains or traces of living things become fossils called?,sys,1,0.6,"{'fossilization': 3, 'metamorphosis': 1, 'sedimentation': 1}"
Light is a form of what kind of energy?,ref,0,0.2,"{'electromagnetic energy': 1, 'gravitational energy': 1, 'magnetic energy': 2, 'static energy': 1}"
Light is a form of what kind of energy?,sys,0,0.4,"{'electromagnetic energy': 2, 'gravitational energy': 2, 'kinetic energy': 0, 'thermal energy': 1}"
"When compared to anaerobic respiration, what does aerobic respiration release more of?",ref,0,0.2,"{'carbon dioxide': 2, 'energy': 1, 'heat': 1, 'pressure': 1}"
"When compared to anaerobic respiration, what does aerobic respiration release more of?",sys,0,0.4,"{'carbon': 0, 'energy': 2, 'nitrogen': 2, 'oxygen': 1}"
"As the telencephalon enlarges and grows into the cranial cavity, it is limited by the space within what bone structure?",ref,1,0.6,"{'chest': 1, 'skeleton': 1, 'skull': 3, 'spine': 0}"
"As the telencephalon enlarges and grows into the cranial cavity, it is limited by the space within what bone structure?",sys,1,0.4,"{'orbit': 2, 'ribcage': 0, 'skull': 2, 'vertebrae': 1}"
What is a relationship where one species benefits and the other is unaffected?,ref,0,0.2,"{'commensalism': 1, 'mutualism': 0, 'parasitism': 4, 'pollenation': 0}"
What is a relationship where one species benefits and the other is unaffected?,sys,0,0.2,"{'commensalism': 1, 'mutualism': 1, 'parasitism': 1, 'symbiosis': 2}"
Quarks are very tiny particles of matter that make up what?,ref,1,0.6,"{'atoms and neutrons': 0, 'electrons and neutrons': 1, 'protons and electrons': 1, 'protons and neutrons': 3}"
Quarks are very tiny particles of matter that make up what?,sys,0,0.0,"{'electrons and neutrons': 3, 'electrons and protons': 2, 'protons and neutrons': 0}"
What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,ref,0,0.2,"{'intensity': 0, 'microscopic': 2, 'radioactivity': 1, 'vibration': 2}"
What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,sys,1,0.6,"{'electron': 2, 'neutron': 0, 'proton': 0, 'radioactivity': 3}"
"The right and left hip bones, with the addition of the sacrum and coccyx form what section of the skeleton?",ref,0,0.2,"{'necklash': 2, 'pelvis': 1, 'tail bone': 2, 'uterus': 0}"
"The right and left hip bones, with the addition of the sacrum and coccyx form what section of the skeleton?",sys,0,0.2,"{'femur': 3, 'pelvis': 1, 'ribcage': 1, 'vertebrae': 0}"
What do metals start out as?,ref,1,0.6,"{'Metal molecules': 0, 'aluminum': 1, 'nickel': 1, 'ore': 3}"
What do metals start out as?,sys,0,0.2,"{'aluminum': 1, 'copper': 2, 'iron': 1, 'ore': 1}"
What is the si unit for weight?,ref,0,0.0,"{'kilograms (kg)': 0, 'meters (m)': 4, 'newton (n)': 0, 'pounds (lbs)': 1}"
What is the si unit for weight?,sys,0,0.4,"{'ilogram': 2, 'kilogram': 1, 'newton (n)': 2}"
The flower is an angiosperm structure specialized for what function?,ref,0,0.0,"{'asexual reproduction': 2, 'nutrient production': 1, 'protection from cold': 2, 'sexual reproduction': 0}"
The flower is an angiosperm structure specialized for what function?,sys,0,0.0,"{""'fruit'"": 1, ""'seed'"": 2, ""'seedling'"": 2, 'sexual reproduction': 0}"
"Recent evidence indicates some of what type of cells remain within the heart, continuing to divide and potentially replace dead cells?",ref,0,0.2,"{'dendritic cells': 3, 'human cells': 0, 'osteoclast cells': 1, 'stem cells': 1}"
"Recent evidence indicates some of what type of cells remain within the heart, continuing to divide and potentially replace dead cells?",sys,0,0.2,"{'neurons': 4, 'stem cells': 1}"
About what percentage of the earth's water is fresh water?,ref,0,0.2,"{'nine percent': 3, 'thirty percent': 1, 'three percent': 1, 'two percent': 0}"
About what percentage of the earth's water is fresh water?,sys,0,0.4,"{'50 percent': 1, '60 percent': 0, '70 percent': 2, 'three percent': 2}"
"While numerous elements can undergo fission, only a few can be used as fuels in what nuclear devices?",ref,0,0.2,"{'accelerators': 3, 'colliders': 0, 'laser beams': 1, 'reactors': 1}"
"While numerous elements can undergo fission, only a few can be used as fuels in what nuclear devices?",sys,1,0.6,"{'nuclear': 0, 'radioactive': 0, 'reactors': 3, 'thermal': 2}"
"What is an estimation of all of the organic matter available as food, and involves measuring biomass in terrestrial environments?",ref,0,0.2,"{'decomposition energy': 1, 'food chain': 1, 'net primary productivity': 1, 'trophic level total': 2}"
"What is an estimation of all of the organic matter available as food, and involves measuring biomass in terrestrial environments?",sys,1,1.0,"{'carbon fixation': 0, 'net primary productivity': 5}"
"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",ref,0,0.4,"{'fetus': 0, 'oocyte': 2, 'spermatozoa': 3, 'zygote': 0}"
"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",sys,0,0.4,"{'oocyte': 2, 'ovary': 2, 'ovary follicle': 1, 'ovule': 0}"
Oxygen is combined with what to form water?,ref,1,0.4,"{'carbon': 1, 'glucose': 1, 'helium': 1, 'hydrogen': 2}"
Oxygen is combined with what to form water?,sys,0,0.2,"{'carbon dioxide': 1, 'hydrogen': 1, 'nitrogen': 3}"
Does lava flow quickly or slowly when thick?,ref,1,0.6,"{'quickly': 1, 'rapidly': 1, 'slowly': 3, 'steadily': 0}"
Does lava flow quickly or slowly when thick?,sys,1,0.6,"{'fast': 2, 'slowly': 3}"
The evaporative loss of the most energetic water molecules does what to a surface?,ref,1,1.0,"{'charges it': 0, 'cools it': 5, 'heats it': 0, 'vents it': 0}"
The evaporative loss of the most energetic water molecules does what to a surface?,sys,0,0.2,"{""'the evaporation of the water"": 2, 'cools it': 1, 'the evaporation of the air': 0, ""the evaporation of the water molecules'"": 2}"
"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",ref,0,0.4,"{'Big Bang': 0, 'mass extinction': 2, 'mass migrations': 3, 'spontaneous mutation': 0}"
"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",sys,1,0.8,"{'extinction': 1, 'mass extinction': 4}"
What patterns in trees can be used to determine its age?,ref,0,0.0,"{'bark ridges': 1, 'colors': 3, 'rings': 0, 'veins': 1}"
What patterns in trees can be used to determine its age?,sys,0,0.2,"{'rings': 1, 'tree rings': 4}"
All of the petals together are called what?,ref,0,0.2,"{'anthers': 2, 'corolla': 1, 'stalk': 1, 'stamen': 1}"
All of the petals together are called what?,sys,1,0.4,"{'corolla': 2, 'ollen': 1, 'pollenation': 2}"
Any nucleus that is unstable and decays spontaneously is said to be what?,ref,1,0.4,"{'dull': 2, 'magnetic': 0, 'neutral': 1, 'radioactive': 2}"
Any nucleus that is unstable and decays spontaneously is said to be what?,sys,1,1.0,{'radioactive': 5}
What is the term for viscous magmas that are high in silica and tend to stay below the surface or erupt explosively?,ref,0,0.0,"{'combustible magmas': 2, 'compacted magmas': 2, 'felsic magmas': 0, 'sedimentary magmas': 1}"
What is the term for viscous magmas that are high in silica and tend to stay below the surface or erupt explosively?,sys,0,0.0,"{'basalt': 1, 'felsic magmas': 0, 'granite': 2, 'granite is not a type of magma. basalt': 2}"
How many meters deep does the photic zone extend?,ref,0,0.2,"{'100': 2, '200': 1, '400': 1, '900': 1}"
How many meters deep does the photic zone extend?,sys,0,0.2,"{'150': 1, '200': 1, '300': 3}"
What is the name of the process in which the nuclei of uranium atoms are split?,ref,1,0.6,"{'atomic fusion': 0, 'critical fission': 0, 'nuclear fission': 3, 'nuclear fusion': 2}"
What is the name of the process in which the nuclei of uranium atoms are split?,sys,1,0.8,"{'neutron': 1, 'nuclear fission': 4}"
What type of bonds are formed between atoms sharing electrons?,ref,0,0.0,"{'covalent': 0, 'hydroxyl': 0, 'ionic': 1, 'neutron bonds': 4}"
What type of bonds are formed between atoms sharing electrons?,sys,0,0.2,"{'covalent': 1, 'hydrogen': 0, 'ionic': 2, 'metallic': 2}"
An individual virus is called what?,ref,0,0.4,"{'a pathogen': 0, 'a polymer': 2, 'a toxin': 1, 'a virion': 2}"
An individual virus is called what?,sys,0,0.4,"{'a virion': 2, 'bacteria': 1, 'protozoa': 0, 'spirochetes': 2}"
What type of particle collides with an atom of u-235 during the basic nuclear fission process?,ref,0,0.0,"{'a neutron': 0, 'a nuclei': 1, 'a proton': 3, 'an electron': 1}"
What type of particle collides with an atom of u-235 during the basic nuclear fission process?,sys,1,0.6,"{'a neutron': 3, 'alpha': 2, 'beta': 0, 'gamma': 0}"
What color is phosphate mineral turquoise?,ref,0,0.4,"{'blue': 2, 'green': 0, 'purple': 2, 'white': 1}"
What color is phosphate mineral turquoise?,sys,0,0.2,"{'blue': 1, 'green': 2, 'purple': 1, 'red': 1}"
"Groups of three bases form codons, and each codon stands for one what?",ref,0,0.0,"{'amino acid': 0, 'compound acid': 1, 'minimal acid': 2, 'sulferic acid': 2}"
"Groups of three bases form codons, and each codon stands for one what?",sys,0,0.2,"{'amino acid': 1, 'nucleic acid': 2, 'nucleotide': 2}"
"Bees, wasps, ants, butterflies, moths, flies and beetles belong to what animal phylum?",ref,1,0.4,"{'arthropods': 2, 'cephalopods': 1, 'crustaceans': 1, 'insects': 1}"
"Bees, wasps, ants, butterflies, moths, flies and beetles belong to what animal phylum?",sys,0,0.2,"{'arachnids': 0, 'arthropods': 1, 'mollusks': 2, 'reptiles': 2}"
How many ways are there for a species to go extinct?,ref,0,0.4,"{'Ten': 1, 'eight': 0, 'four': 2, 'two': 2}"
How many ways are there for a species to go extinct?,sys,1,0.4,"{'four': 1, 'three': 2, 'two': 2}"
"Often generated by molecular cloning, transgenic organisms possess what from a different species?",ref,1,0.6,"{'RNA': 1, 'dna': 3, 'memories': 1, 'organs': 0}"
"Often generated by molecular cloning, transgenic organisms possess what from a different species?",sys,0,0.0,"{'bacteria': 2, 'dna': 0, 'protein': 2, 'virus': 1}"
The skin disease impetigo is caused by spread of what type of microorganism?,ref,0,0.4,"{'algae': 1, 'bacteria': 2, 'tumors': 0, 'viruses': 2}"
The skin disease impetigo is caused by spread of what type of microorganism?,sys,1,0.6,"{'bacteria': 3, 'fungi': 0, 'spirochetes': 1, 'viruses': 1}"
Plants go through seasonal changes after detecting differences in what?,ref,0,0.4,"{'day length': 2, 'temperature': 1, 'weather': 2, 'week length': 0}"
Plants go through seasonal changes after detecting differences in what?,sys,0,0.0,"{'day length': 0, 'night length': 3, 'temperature': 2}"
What cycle is part of cellular respiration and makes atp and naph?,ref,1,0.4,"{'carbon cycle': 1, 'krebs': 2, 'vireos': 1, 'water cycle': 1}"
What cycle is part of cellular respiration and makes atp and naph?,sys,0,0.0,"{'carbon dioxide': 0, 'krebs': 0, 'nitrogen': 4, 'oxygen': 1}"
What type of mechanical weathering occurs when one rock bumps against another rock?,ref,0,0.2,"{'abrasion': 1, 'absorption': 0, 'disintegration': 2, 'refraction': 2}"
What type of mechanical weathering occurs when one rock bumps against another rock?,sys,1,0.6,"{'abrasion': 3, 'erosion': 2}"
What kind of hormones serve many functions in addition to promoting gamete production?,ref,0,0.4,"{'Multifaceted hormones': 1, 'Utility hormones': 2, 'reflection hormones': 0, 'sex hormones': 2}"
What kind of hormones serve many functions in addition to promoting gamete production?,sys,0,0.0,"{'estrogen': 0, 'progesterone': 2, 'sex hormones': 0, 'testosterone': 3}"
