question,source,accuracy,difficulty,distractor_effectiveness
"Schrödinger’s approach uses three quantum numbers (n, l, and ml) to specify any of what type of function, associated with a particular energy?",ref,0,0.0,"{'green function': 1, 'rush function': 3, 'shift function': 1, 'wave function': 0}"
"Schrödinger’s approach uses three quantum numbers (n, l, and ml) to specify any of what type of function, associated with a particular energy?",sys,1,0.6,"{'spin function': 2, 'spin wave function': 0, 'wave function': 3}"
"What is the term for the ability of an atom to emit, or give off, charged particles and energy from its nucleus?",ref,0,0.0,"{'conductivity': 1, 'electrical attraction': 1, 'magnetism': 3, 'radioactivity': 0}"
"What is the term for the ability of an atom to emit, or give off, charged particles and energy from its nucleus?",sys,0,0.2,"{'electron': 0, 'neutron': 2, 'proton': 2, 'radioactivity': 1}"
What type of fluid cushions the fetus and helps protect it from injury?,ref,0,0.2,"{'amniotic': 1, 'aqueous': 1, 'epithelial': 0, 'plasmid': 3}"
What type of fluid cushions the fetus and helps protect it from injury?,sys,0,0.2,"{'amniotic': 1, 'blood': 3, 'fluid': 1}"
How can you prevent diseases such as whooping cough and flu?,ref,0,0.4,"{'exercise': 2, 'nutrition': 0, 'preventive vaccinations': 2, 'vacuuming': 1}"
How can you prevent diseases such as whooping cough and flu?,sys,1,0.8,"{'get the flu': 1, 'preventive vaccinations': 4}"
Why do snakes have venomous bites?,ref,0,0.2,"{'to clean themselves': 2, 'to kill prey': 1, 'to kill rival snakes': 2, 'to scare humans': 0}"
Why do snakes have venomous bites?,sys,1,0.8,"{'kill prey': 1, 'to kill prey': 4}"
Chelicerae in spiders are often modified into fangs that perform what function?,ref,1,0.4,"{'chewing': 1, 'courtship display': 2, 'inject venom': 2, 'tearing flesh': 0}"
Chelicerae in spiders are often modified into fangs that perform what function?,sys,0,0.0,"{'blood': 1, 'inject venom': 0, 'oxygen': 2, 'venom': 2}"
What results from uncontrolled cell division?,ref,0,0.2,"{'cancers': 1, 'diabetes': 1, 'high blood pressure': 2, 'obesity': 1}"
What results from uncontrolled cell division?,sys,0,0.0,"{'cancer': 4, 'cancerous': 1, 'cancers': 0}"
Where do angiosperms form seeds?,ref,0,0.2,"{'cones': 1, 'ovaries': 1, 'stamen': 2, 'testes': 1}"
Where do angiosperms form seeds?,sys,0,0.2,"{'ovaries': 1, 'seeds': 4}"
What term is used to describe the development of new technology?,ref,1,0.6,"{'industrial design': 0, 'mechanical engineering': 0, 'technological design': 3, 'technological expansion': 2}"
What term is used to describe the development of new technology?,sys,1,0.6,"{'design': 2, 'technological design': 3}"
"All of the populations that live in the same area make up what type of group, which includes populations of different organisms?",ref,1,0.4,"{'colony': 0, 'community': 2, 'environment': 2, 'hive': 1}"
"All of the populations that live in the same area make up what type of group, which includes populations of different organisms?",sys,1,0.4,"{'community': 2, 'ecosystem': 1, 'habitat': 1, 'species': 1}"
What model describing atomic structure is often referred to as a planetary model?,ref,1,0.4,"{""Newton's model"": 2, 'Pascal model': 0, 'bohr model': 2, 'kinetic model': 1}"
What model describing atomic structure is often referred to as a planetary model?,sys,1,0.4,"{'bohr model': 2, 'electron model': 1, 'quantum model': 2}"
The medium moves back and forth in the same direction as the wave in what type of wave?,ref,0,0.2,"{'kinetic wave': 2, 'latitudinal wave': 1, 'longitudinal wave': 1, 'variable wave': 1}"
The medium moves back and forth in the same direction as the wave in what type of wave?,sys,0,0.0,"{'horizontal wave': 1, 'longitudinal wave': 0, 'transverse wave': 4}"
A ramp is a type of simple machine called what?,ref,0,0.2,"{'allow plane': 4, 'extension plane': 0, 'inclined plane': 1, 'rough plane': 0}"
A ramp is a type of simple machine called what?,sys,0,0.0,"{'horizontal plane': 4, 'inclined plane': 0, 'vertical plane': 1}"
Where do plants take in air?,ref,0,0.4,"{'their flowers': 0, 'their leaves': 2, 'their roots': 3, 'their stems': 0}"
Where do plants take in air?,sys,1,0.8,"{""'their roots"": 0, ""their flowers' 'their roots"": 0, 'their leaves': 4, 'their stems': 1}"
"Under the right conditions, what energy source can be used to eject electrons from a solid material?",ref,1,0.4,"{'force': 1, 'gravity': 1, 'light': 2, 'weight': 1}"
"Under the right conditions, what energy source can be used to eject electrons from a solid material?",sys,0,0.2,"{'helium': 0, 'light': 1, 'nitrogen': 0, 'oxygen': 4}"
The type of bond that forms between molecules is called what?,ref,0,0.2,"{'covalent bond': 2, 'fission bond': 0, 'helium bond': 2, 'hydrogen bond': 1}"
The type of bond that forms between molecules is called what?,sys,1,0.6,"{'hydrogen bond': 3, 'ydrogen bond': 2}"
"Radiation, chemicals, and infectious agents are examples of what?",ref,0,0.2,"{'catalysts': 3, 'inhibitors': 1, 'mutagens': 1, 'pathogens': 0}"
"Radiation, chemicals, and infectious agents are examples of what?",sys,0,0.0,"{'chemicals': 3, 'infectious agents': 1, 'mutagens': 0, 'radiation': 1}"
What is the name for a tool commonly used by molecular biologists to place genetic material into cells?,ref,0,0.0,"{'a dna vector': 2, 'a embryonic vector': 1, 'a viral vector': 0, 'an rna vector': 2}"
What is the name for a tool commonly used by molecular biologists to place genetic material into cells?,sys,1,0.6,"{'a viral vector': 3, 'viral vector': 2}"
What is the study of how forces affect the motion of objects?,ref,1,0.6,"{'acceleration': 1, 'behaviors': 1, 'dynamics': 3, 'kinematics': 0}"
What is the study of how forces affect the motion of objects?,sys,0,0.0,"{'dynamics': 0, 'friction': 2, 'gravity': 1, 'momentum': 2}"
Compounds containing which element are the basis of all known life?,ref,0,0.2,"{'carbon': 1, 'helium': 1, 'hydrogen': 2, 'oxygen': 1}"
Compounds containing which element are the basis of all known life?,sys,0,0.2,"{'carbon': 1, 'nitrogen': 1, 'sulfur': 1, 'xygen': 2}"
What type of rocks form when an existing rock is changed by heat or pressure?,ref,0,0.2,"{'Molten': 2, 'igneous': 2, 'metamorphic': 1, 'sediments': 0}"
What type of rocks form when an existing rock is changed by heat or pressure?,sys,1,0.6,"{'granite': 2, 'metamorphic': 3}"
What does jupiter reflect a lot of due to its size?,ref,0,0.2,"{'carbon': 0, 'moisture': 2, 'molecules': 2, 'sunlight': 1}"
What does jupiter reflect a lot of due to its size?,sys,1,0.4,"{'carbon': 0, 'helium': 2, 'oxygen': 1, 'sunlight': 2}"
Invertebrates (and higher animals) can also be placed in one of two groups based on how they develop as what?,ref,0,0.0,"{'cells': 0, 'chromosomes': 2, 'embryos': 0, 'hormones': 3}"
Invertebrates (and higher animals) can also be placed in one of two groups based on how they develop as what?,sys,0,0.0,"{'developmental': 3, 'embryonic': 1, 'embryos': 0, 'morphological': 1}"
Which chemist developed a process to remove carbon and dust particles in smoke?,ref,0,0.2,"{'frederick cottrell': 1, 'harold black': 1, 'james carpenter': 2, 'roger granger': 1}"
Which chemist developed a process to remove carbon and dust particles in smoke?,sys,0,0.2,"{""'james smith'"": 0, ""'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith"": 2, ""'john smith'"": 2, 'frederick cottrell': 1}"
What are gases called that absorb heat in the atmosphere?,ref,0,0.0,"{'carbonate gases': 1, 'greenhouse gases': 0, 'microwave gases': 1, 'ozone gases': 3}"
What are gases called that absorb heat in the atmosphere?,sys,0,0.4,"{'carbon dioxide': 0, 'greenhouse gases': 2, 'nitrogen': 1, 'water vapor': 2}"
What are the specialized cells that sponges have?,ref,1,0.4,"{'blood cells': 0, 'collar cells': 2, 'magnet cells': 2, 'tune cells': 1}"
What are the specialized cells that sponges have?,sys,0,0.2,"{'collar cells': 1, 'spicules': 2, 'spines': 0, 'spirochetes': 2}"
What shape are the muscles that control the anus?,ref,0,0.2,"{'circular': 1, 'elliptical': 0, 'irregular': 2, 'triangular': 2}"
What shape are the muscles that control the anus?,sys,1,0.4,"{'circular': 2, 'round': 0, 'square': 2, 'triangle': 1}"
What are the small molecules or proteins produced by bacteria that regulate gene expression?,ref,0,0.2,"{'autoinducers': 1, 'fluxes': 1, 'protazoas': 0, 'sporozoans': 3}"
What are the small molecules or proteins produced by bacteria that regulate gene expression?,sys,0,0.2,"{'autoinducers': 1, 'enzyme': 0, 'protein': 1, 'virus': 3}"
Channel proteins form what in the membrane?,ref,0,0.2,"{'atoms': 1, 'fibers': 0, 'pores': 1, 'walls': 3}"
Channel proteins form what in the membrane?,sys,1,1.0,{'pores': 5}
The sun gives off energy in tiny packets called what?,ref,1,0.4,"{'atoms': 0, 'electrons': 1, 'ions': 2, 'photons': 2}"
The sun gives off energy in tiny packets called what?,sys,0,0.2,"{'electrons and photons': 3, 'lectrons': 1, 'photons': 1}"
What is a rock that contains important minerals called?,ref,0,0.0,"{'carbonic': 1, 'copper': 1, 'ore': 0, 'steel': 3}"
What is a rock that contains important minerals called?,sys,0,0.2,"{'diamond': 3, 'gold': 1, 'ore': 1, 'silver': 0}"
A high metabolic rate and hair are ways mammals generate and conserve what?,ref,0,0.4,"{'energy': 0, 'heat': 2, 'resources': 3, 'water': 0}"
A high metabolic rate and hair are ways mammals generate and conserve what?,sys,0,0.2,"{'carbon dioxide': 2, 'heat': 1, 'oxygen': 0, 'water': 2}"
"What is made of molecules of many different gases, and is something we usually can’t see, taste, or smell; we can only feel it when it moves?",ref,0,0.2,"{'air': 1, 'light': 3, 'sound': 0, 'water': 1}"
"What is made of molecules of many different gases, and is something we usually can’t see, taste, or smell; we can only feel it when it moves?",sys,0,0.2,"{'air': 1, 'carbon dioxide': 2, 'oxygen': 0, 'water': 2}"
What navigation technology works on the same principle as echolocation?,ref,0,0.2,"{'GPS': 1, 'radar': 2, 'sonar': 1, 'topography': 1}"
What navigation technology works on the same principle as echolocation?,sys,1,0.4,"{'infrared': 1, 'radar': 1, 'sonar': 2, 'ultrasonic': 1}"
A reaction producing heat is what type of reaction?,ref,0,0.2,"{'carbon': 3, 'chemical': 1, 'chemistry': 1, 'physical': 0}"
A reaction producing heat is what type of reaction?,sys,0,0.4,"{'chemical': 2, 'spontaneous': 3}"
What evolutionary process has adapted protonephridia to different tasks in different environments?,ref,1,0.4,"{'natural change': 1, 'natural reproduction': 2, 'natural selection': 2, 'natural variety': 0}"
What evolutionary process has adapted protonephridia to different tasks in different environments?,sys,0,0.2,"{'evolution': 4, 'natural selection': 1}"
Some bacteria cannot be cultured because they are obligate intracellular parasites and cannot be grown outside what?,ref,0,0.2,"{'anchor cell': 2, 'brain cell': 0, 'host cell': 1, 'sponsor cell': 2}"
Some bacteria cannot be cultured because they are obligate intracellular parasites and cannot be grown outside what?,sys,0,0.2,"{'fungus': 1, 'host cell': 1, 'spore': 3, 'virus': 0}"
What are living things that produce food for themselves and other organisms called?,ref,1,0.6,"{'growers': 0, 'harvesters': 2, 'producers': 3, 'refiners': 0}"
What are living things that produce food for themselves and other organisms called?,sys,0,0.2,"{'carnivores': 4, 'producers': 1}"
What is the second largest class of elements?,ref,0,0.0,"{'carbonates': 1, 'metalloids': 4, 'nonmetals': 0, 'silicates': 0}"
What is the second largest class of elements?,sys,0,0.4,"{'helium': 0, 'nitrogen': 1, 'nonmetals': 2, 'oxygen': 2}"
The process in which a gas changes to a liquid is called what?,ref,0,0.2,"{'condensation': 1, 'diffusion': 1, 'fermentation': 1, 'vaporing': 2}"
The process in which a gas changes to a liquid is called what?,sys,0,0.0,"{'condensation': 0, 'evaporation': 3, 'ondensation': 2}"
What are solids with high melting and boiling points?,ref,1,0.6,"{'ionic compounds': 3, 'magnetic compounds': 1, 'metal alloys': 0, 'superheated compounds': 1}"
What are solids with high melting and boiling points?,sys,0,0.2,"{'gases': 2, 'ionic compounds': 1, 'metals': 0, 'polymers': 2}"
What kind of cells are polyribosomes found in?,ref,0,0.4,"{'Prokaryotic and eukaryotic': 0, 'bacterial and eukaryotic': 2, 'chloroplasts and nuclei': 0, 'yeast and prokaryotic': 3}"
What kind of cells are polyribosomes found in?,sys,0,0.2,"{'bacterial and eukaryotic': 1, 'cells': 0, 'chloroplasts': 1, 'mitochondria': 3}"
Which gland is controlled by a negative feedback loop that includes the hypothalamus and pituitary gland?,ref,0,0.0,"{'adrenal': 1, 'pituitary': 3, 'stomach': 1, 'thyroid': 0}"
Which gland is controlled by a negative feedback loop that includes the hypothalamus and pituitary gland?,sys,1,0.4,"{'heart': 1, 'liver': 1, 'lungs': 1, 'thyroid': 2}"
What term means the set of processes by which metals are extracted from their ores and converted to more useful forms?,ref,0,0.2,"{'ceramics': 1, 'introversion': 3, 'metallurgy': 1, 'metamorphisis': 0}"
What term means the set of processes by which metals are extracted from their ores and converted to more useful forms?,sys,0,0.4,"{'chemical': 2, 'chemical reaction': 0, 'metallurgy': 2, 'mineral': 1}"
What blood-carrying structures contain one-way valves that contribute to the return of blood to the heart?,ref,0,0.0,"{'brains': 3, 'clots': 1, 'glands': 1, 'veins': 0}"
What blood-carrying structures contain one-way valves that contribute to the return of blood to the heart?,sys,0,0.0,"{'arteries': 2, 'capillaries': 2, 'kidneys': 1, 'veins': 0}"
What type of components of the biosphere do chemical elements and water pass through during ecosystem recycle?,ref,0,0.2,"{'biotic and abiotic': 1, 'photic and aphotic': 1, 'tropic and subtropic': 1, 'water and air': 2}"
What type of components of the biosphere do chemical elements and water pass through during ecosystem recycle?,sys,1,0.6,"{'biotic and abiotic': 3, 'carbon': 1, 'nitrogen': 1, 'oxygen': 0}"
The relationship between a nucleotide codon and its corresponding amino acid is called what?,ref,0,0.2,"{'dna': 2, 'genetic code': 1, 'protein': 0, 'rna': 2}"
The relationship between a nucleotide codon and its corresponding amino acid is called what?,sys,1,0.6,"{'amino acid': 2, 'genetic code': 3}"
"Traditionally, what preventative measure used weakened or inactive forms of microorganisms or viruses to stimulate the immune system?",ref,0,0.2,"{'assimilation': 2, 'infection': 2, 'pathogen': 0, 'vaccine': 1}"
"Traditionally, what preventative measure used weakened or inactive forms of microorganisms or viruses to stimulate the immune system?",sys,0,0.2,"{'antibiotics': 1, 'hormones': 2, 'vaccine': 1, 'vaccines': 1}"
What is the measurement of something along it's greatest dimension called?,ref,0,0.2,"{'height': 2, 'length': 1, 'stretch': 2}"
What is the measurement of something along it's greatest dimension called?,sys,0,0.0,"{'depth': 1, 'height': 2, 'length': 0, 'width': 2}"
What form the skeletons of most organic molecules?,ref,0,0.0,"{'amino acid chains': 1, 'carbon chains': 0, 'hydrocarbons': 3, 'peptide groups': 1}"
What form the skeletons of most organic molecules?,sys,1,0.6,"{'carbon chains': 3, 'hydrogen': 1, 'nitrogen': 0, 'oxygen': 1}"
What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,ref,0,0.0,"{'biosynthesis': 2, 'endocytosis': 1, 'exocytosis': 0, 'plasmosis': 2}"
What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,sys,0,0.4,"{'embrane transport': 2, 'exocytosis': 2, 'membrane diffusion': 1, 'membrane fusion': 0}"
"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",ref,0,0.0,"{'changing system': 0, 'isolated system': 0, 'shared system': 1, 'sure system': 4}"
"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",sys,0,0.4,"{'active system': 1, 'isolated system': 2, 'tive system': 2}"
A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,ref,0,0.2,"{'capillary': 1, 'electron': 2, 'layer': 1, 'tendon': 1}"
A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,sys,0,0.4,"{'capillar': 2, 'capillary': 2, 'capillary bed': 1}"
What sort of walls are helpful for keeping a slope stable?,ref,0,0.2,"{'diverting walls': 1, 'managing walls': 1, 'relocating walls': 2, 'retaining walls': 1}"
What sort of walls are helpful for keeping a slope stable?,sys,0,0.2,"{'concrete walls': 1, 'retaining walls': 1, 'rock walls': 2, 'tree walls': 1}"
What is the most direct way of recovering a metal from its ores?,ref,1,0.6,"{'drilling': 1, 'electrolysis': 3, 'molecules': 0, 'osmosis': 1}"
What is the most direct way of recovering a metal from its ores?,sys,0,0.2,"{'electrolysis': 1, 'hydrogen': 2, 'nitrogen': 0, 'oxygen': 2}"
What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,ref,1,0.8,"{'micronutrients': 4, 'non-energetic nutrients': 0, 'pigments': 0, 'salts': 1}"
What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,sys,1,0.6,"{'amino acids': 0, 'hormones': 1, 'micronutrients': 3, 'proteins': 1}"
What type of map reveals the shape of a landscape?,ref,0,0.2,"{'geographic': 0, 'geologic': 1, 'meteorological': 3, 'topographic': 1}"
What type of map reveals the shape of a landscape?,sys,0,0.2,"{'geological': 2, 'topographic': 1, 'topographic maps': 2}"
Does atmospheric pressure increase or decrease as the altitude increases?,ref,0,0.2,"{'decreases': 1, 'depends on other factors': 3, 'increase': 0, 'stays the same': 1}"
Does atmospheric pressure increase or decrease as the altitude increases?,sys,0,0.2,"{'decreases': 1, 'increases': 1, 'remains the same': 3}"
"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",ref,1,0.4,"{'calibration': 1, 'deceleration': 2, 'extraction': 1, 'progression': 1}"
"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",sys,0,0.0,"{'acceleration': 3, 'accelerationism': 1, 'accelerationismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismism': 1, 'deceleration': 0}"
What do you call a quantity of motion that has both size as well as direction?,ref,0,0.2,"{'speed': 2, 'vector': 1, 'vibration': 1, 'wave': 1}"
What do you call a quantity of motion that has both size as well as direction?,sys,0,0.2,"{'magnitude': 2, 'momentum': 2, 'vector': 1, 'velocity': 0}"
What process done by bacteria makes them important producers in aquatic ecosystems?,ref,0,0.0,"{'infection': 2, 'maturation': 2, 'photosynthesis': 0, 'reproduction': 1}"
What process done by bacteria makes them important producers in aquatic ecosystems?,sys,0,0.2,"{'carbon dioxide': 1, 'nitrogen': 2, 'oxygen': 1, 'photosynthesis': 1}"
"Monosaccharides, disaccharides, and polysaccharides are types of what kind of macromolecule?",ref,0,0.2,"{'carbohydrate': 1, 'glucose': 2, 'nutrients': 1, 'protein': 1}"
"Monosaccharides, disaccharides, and polysaccharides are types of what kind of macromolecule?",sys,0,0.2,"{'amino acid': 0, 'carbohydrate': 1, 'nucleic acid': 3, 'protein': 1}"
What action do particles of the same charge do to each other?,ref,1,0.6,"{'destroy': 0, 'propagate': 1, 'pull': 1, 'repel': 3}"
What action do particles of the same charge do to each other?,sys,1,0.4,"{'charge': 0, 'mass': 1, 'pin': 2, 'repel': 2}"
A cold front is formed when a cold air mass runs into what?,ref,0,0.2,"{'cool air mass': 1, 'dry air mass': 3, 'hurricane': 0, 'warm air mass': 1}"
A cold front is formed when a cold air mass runs into what?,sys,1,0.6,"{'warm air': 2, 'warm air mass': 3}"
What is the the process by which remains or traces of living things become fossils called?,ref,1,0.4,"{'extirpation': 1, 'fasciculation': 1, 'fossilization': 2, 'gentrification': 1}"
What is the the process by which remains or traces of living things become fossils called?,sys,0,0.2,"{'fossilization': 1, 'metamorphosis': 3, 'sedimentation': 1}"
Light is a form of what kind of energy?,ref,1,0.6,"{'electromagnetic energy': 3, 'gravitational energy': 1, 'magnetic energy': 1, 'static energy': 0}"
Light is a form of what kind of energy?,sys,0,0.2,"{'electromagnetic energy': 1, 'gravitational energy': 2, 'kinetic energy': 0, 'thermal energy': 2}"
"When compared to anaerobic respiration, what does aerobic respiration release more of?",ref,1,0.4,"{'carbon dioxide': 2, 'energy': 2, 'heat': 1, 'pressure': 0}"
"When compared to anaerobic respiration, what does aerobic respiration release more of?",sys,0,0.0,"{'carbon': 1, 'energy': 0, 'nitrogen': 2, 'oxygen': 2}"
"As the telencephalon enlarges and grows into the cranial cavity, it is limited by the space within what bone structure?",ref,0,0.2,"{'chest': 2, 'skeleton': 2, 'skull': 1, 'spine': 0}"
"As the telencephalon enlarges and grows into the cranial cavity, it is limited by the space within what bone structure?",sys,0,0.0,"{'orbit': 4, 'ribcage': 1, 'skull': 0, 'vertebrae': 0}"
What is a relationship where one species benefits and the other is unaffected?,ref,1,0.4,"{'commensalism': 2, 'mutualism': 1, 'parasitism': 1, 'pollenation': 1}"
What is a relationship where one species benefits and the other is unaffected?,sys,0,0.2,"{'commensalism': 1, 'mutualism': 2, 'parasitism': 1, 'symbiosis': 1}"
Quarks are very tiny particles of matter that make up what?,ref,0,0.0,"{'atoms and neutrons': 3, 'electrons and neutrons': 2, 'protons and electrons': 0, 'protons and neutrons': 0}"
Quarks are very tiny particles of matter that make up what?,sys,0,0.2,"{'electrons and neutrons': 3, 'electrons and protons': 1, 'protons and neutrons': 1}"
What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,ref,0,0.2,"{'intensity': 2, 'microscopic': 1, 'radioactivity': 1, 'vibration': 1}"
What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,sys,0,0.4,"{'electron': 2, 'neutron': 1, 'proton': 0, 'radioactivity': 2}"
"The right and left hip bones, with the addition of the sacrum and coccyx form what section of the skeleton?",ref,0,0.2,"{'necklash': 2, 'pelvis': 1, 'tail bone': 2, 'uterus': 0}"
"The right and left hip bones, with the addition of the sacrum and coccyx form what section of the skeleton?",sys,1,0.6,"{'femur': 0, 'pelvis': 3, 'ribcage': 0, 'vertebrae': 2}"
What do metals start out as?,ref,0,0.0,"{'Metal molecules': 3, 'aluminum': 1, 'nickel': 1, 'ore': 0}"
What do metals start out as?,sys,0,0.0,"{'aluminum': 2, 'copper': 2, 'iron': 1, 'ore': 0}"
What is the si unit for weight?,ref,0,0.2,"{'kilograms (kg)': 1, 'meters (m)': 1, 'newton (n)': 1, 'pounds (lbs)': 2}"
What is the si unit for weight?,sys,0,0.4,"{'ilogram': 1, 'kilogram': 2, 'newton (n)': 2}"
The flower is an angiosperm structure specialized for what function?,ref,1,0.6,"{'asexual reproduction': 1, 'nutrient production': 0, 'protection from cold': 1, 'sexual reproduction': 3}"
The flower is an angiosperm structure specialized for what function?,sys,1,0.4,"{""'fruit'"": 1, ""'seed'"": 1, ""'seedling'"": 1, 'sexual reproduction': 2}"
"Recent evidence indicates some of what type of cells remain within the heart, continuing to divide and potentially replace dead cells?",ref,0,0.4,"{'dendritic cells': 0, 'human cells': 1, 'osteoclast cells': 2, 'stem cells': 2}"
"Recent evidence indicates some of what type of cells remain within the heart, continuing to divide and potentially replace dead cells?",sys,1,0.6,"{'neurons': 2, 'stem cells': 3}"
About what percentage of the earth's water is fresh water?,ref,0,0.2,"{'nine percent': 2, 'thirty percent': 0, 'three percent': 1, 'two percent': 2}"
About what percentage of the earth's water is fresh water?,sys,0,0.0,"{'50 percent': 2, '60 percent': 1, '70 percent': 2, 'three percent': 0}"
"While numerous elements can undergo fission, only a few can be used as fuels in what nuclear devices?",ref,0,0.2,"{'accelerators': 0, 'colliders': 2, 'laser beams': 2, 'reactors': 1}"
"While numerous elements can undergo fission, only a few can be used as fuels in what nuclear devices?",sys,0,0.2,"{'nuclear': 1, 'radioactive': 1, 'reactors': 1, 'thermal': 2}"
"What is an estimation of all of the organic matter available as food, and involves measuring biomass in terrestrial environments?",ref,0,0.0,"{'decomposition energy': 2, 'food chain': 1, 'net primary productivity': 0, 'trophic level total': 2}"
"What is an estimation of all of the organic matter available as food, and involves measuring biomass in terrestrial environments?",sys,0,0.2,"{'carbon fixation': 4, 'net primary productivity': 1}"
"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",ref,0,0.2,"{'fetus': 2, 'oocyte': 1, 'spermatozoa': 1, 'zygote': 1}"
"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",sys,0,0.0,"{'oocyte': 0, 'ovary': 2, 'ovary follicle': 0, 'ovule': 3}"
Oxygen is combined with what to form water?,ref,0,0.0,"{'carbon': 1, 'glucose': 0, 'helium': 4, 'hydrogen': 0}"
Oxygen is combined with what to form water?,sys,0,0.2,"{'carbon dioxide': 2, 'hydrogen': 1, 'nitrogen': 2}"
Does lava flow quickly or slowly when thick?,ref,0,0.2,"{'quickly': 1, 'rapidly': 2, 'slowly': 1, 'steadily': 1}"
Does lava flow quickly or slowly when thick?,sys,0,0.2,"{'fast': 4, 'slowly': 1}"
The evaporative loss of the most energetic water molecules does what to a surface?,ref,0,0.2,"{'charges it': 2, 'cools it': 1, 'heats it': 1, 'vents it': 1}"
The evaporative loss of the most energetic water molecules does what to a surface?,sys,0,0.2,"{""'the evaporation of the water"": 0, 'cools it': 1, 'the evaporation of the air': 2, ""the evaporation of the water molecules'"": 2}"
"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",ref,0,0.2,"{'Big Bang': 1, 'mass extinction': 1, 'mass migrations': 2, 'spontaneous mutation': 1}"
"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",sys,1,0.8,"{'extinction': 1, 'mass extinction': 4}"
What patterns in trees can be used to determine its age?,ref,0,0.2,"{'bark ridges': 2, 'colors': 1, 'rings': 1, 'veins': 1}"
What patterns in trees can be used to determine its age?,sys,1,1.0,"{'rings': 5, 'tree rings': 0}"
All of the petals together are called what?,ref,0,0.4,"{'anthers': 0, 'corolla': 2, 'stalk': 3, 'stamen': 0}"
All of the petals together are called what?,sys,1,0.4,"{'corolla': 2, 'ollen': 2, 'pollenation': 1}"
Any nucleus that is unstable and decays spontaneously is said to be what?,ref,1,0.6,"{'dull': 1, 'magnetic': 0, 'neutral': 1, 'radioactive': 3}"
Any nucleus that is unstable and decays spontaneously is said to be what?,sys,1,1.0,{'radioactive': 5}
What is the term for viscous magmas that are high in silica and tend to stay below the surface or erupt explosively?,ref,0,0.2,"{'combustible magmas': 4, 'compacted magmas': 0, 'felsic magmas': 1, 'sedimentary magmas': 0}"
What is the term for viscous magmas that are high in silica and tend to stay below the surface or erupt explosively?,sys,1,0.4,"{'basalt': 2, 'felsic magmas': 2, 'granite': 1, 'granite is not a type of magma. basalt': 0}"
How many meters deep does the photic zone extend?,ref,0,0.4,"{'100': 2, '200': 2, '400': 1, '900': 0}"
How many meters deep does the photic zone extend?,sys,1,0.6,"{'150': 2, '200': 3, '300': 0}"
What is the name of the process in which the nuclei of uranium atoms are split?,ref,0,0.0,"{'atomic fusion': 1, 'critical fission': 3, 'nuclear fission': 0, 'nuclear fusion': 1}"
What is the name of the process in which the nuclei of uranium atoms are split?,sys,0,0.2,"{'neutron': 4, 'nuclear fission': 1}"
What type of bonds are formed between atoms sharing electrons?,ref,0,0.2,"{'covalent': 1, 'hydroxyl': 1, 'ionic': 3, 'neutron bonds': 0}"
What type of bonds are formed between atoms sharing electrons?,sys,0,0.2,"{'covalent': 1, 'hydrogen': 0, 'ionic': 3, 'metallic': 1}"
An individual virus is called what?,ref,0,0.2,"{'a pathogen': 0, 'a polymer': 1, 'a toxin': 3, 'a virion': 1}"
An individual virus is called what?,sys,0,0.2,"{'a virion': 1, 'bacteria': 1, 'protozoa': 1, 'spirochetes': 2}"
What type of particle collides with an atom of u-235 during the basic nuclear fission process?,ref,1,0.4,"{'a neutron': 2, 'a nuclei': 0, 'a proton': 2, 'an electron': 1}"
What type of particle collides with an atom of u-235 during the basic nuclear fission process?,sys,1,0.4,"{'a neutron': 2, 'alpha': 2, 'beta': 1, 'gamma': 0}"
What color is phosphate mineral turquoise?,ref,0,0.2,"{'blue': 1, 'green': 1, 'purple': 1, 'white': 2}"
