question,source,accuracy,difficulty,distractor_effectiveness
What is the second largest class of elements?,ref,0,0.28,"{'carbonates': 7, 'metalloids': 7, 'nonmetals': 7, 'silicates': 4}"
What is the second largest class of elements?,sys,0,0.04,"{'helium': 10, 'nitrogen': 9, 'nonmetals': 1, 'oxygen': 5}"
The process in which a gas changes to a liquid is called what?,ref,0,0.24,"{'condensation': 6, 'diffusion': 5, 'fermentation': 7, 'vaporing': 7}"
The process in which a gas changes to a liquid is called what?,sys,1,0.36,"{'condensation': 9, 'evaporation': 8, 'ondensation': 8}"
What are solids with high melting and boiling points?,ref,0,0.28,"{'ionic compounds': 7, 'magnetic compounds': 5, 'metal alloys': 4, 'superheated compounds': 9}"
What are solids with high melting and boiling points?,sys,0,0.28,"{'gases': 9, 'ionic compounds': 7, 'metals': 5, 'polymers': 4}"
What kind of cells are polyribosomes found in?,ref,1,0.32,"{'Prokaryotic and eukaryotic': 5, 'bacterial and eukaryotic': 8, 'chloroplasts and nuclei': 7, 'yeast and prokaryotic': 5}"
What kind of cells are polyribosomes found in?,sys,0,0.04,"{'bacterial and eukaryotic': 1, 'cells': 13, 'chloroplasts': 3, 'mitochondria': 8}"
Which gland is controlled by a negative feedback loop that includes the hypothalamus and pituitary gland?,ref,1,0.32,"{'adrenal': 5, 'pituitary': 4, 'stomach': 8, 'thyroid': 8}"
Which gland is controlled by a negative feedback loop that includes the hypothalamus and pituitary gland?,sys,0,0.32,"{'heart': 6, 'liver': 8, 'lungs': 3, 'thyroid': 8}"
What term means the set of processes by which metals are extracted from their ores and converted to more useful forms?,ref,1,0.36,"{'ceramics': 3, 'introversion': 7, 'metallurgy': 9, 'metamorphisis': 6}"
What term means the set of processes by which metals are extracted from their ores and converted to more useful forms?,sys,0,0.12,"{'chemical': 3, 'chemical reaction': 12, 'metallurgy': 3, 'mineral': 7}"
What blood-carrying structures contain one-way valves that contribute to the return of blood to the heart?,ref,0,0.16,"{'brains': 4, 'clots': 9, 'glands': 8, 'veins': 4}"
What blood-carrying structures contain one-way valves that contribute to the return of blood to the heart?,sys,0,0.16,"{'arteries': 5, 'capillaries': 12, 'kidneys': 4, 'veins': 4}"
What type of components of the biosphere do chemical elements and water pass through during ecosystem recycle?,ref,0,0.2,"{'biotic and abiotic': 5, 'photic and aphotic': 5, 'tropic and subtropic': 9, 'water and air': 6}"
What type of components of the biosphere do chemical elements and water pass through during ecosystem recycle?,sys,0,0.28,"{'biotic and abiotic': 7, 'carbon': 6, 'nitrogen': 7, 'oxygen': 5}"
The relationship between a nucleotide codon and its corresponding amino acid is called what?,ref,0,0.28,"{'dna': 4, 'genetic code': 7, 'protein': 7, 'rna': 7}"
The relationship between a nucleotide codon and its corresponding amino acid is called what?,sys,0,0.4,"{'amino acid': 15, 'genetic code': 10}"
"Traditionally, what preventative measure used weakened or inactive forms of microorganisms or viruses to stimulate the immune system?",ref,1,0.32,"{'assimilation': 6, 'infection': 8, 'pathogen': 3, 'vaccine': 8}"
"Traditionally, what preventative measure used weakened or inactive forms of microorganisms or viruses to stimulate the immune system?",sys,1,0.28,"{'antibiotics': 5, 'hormones': 7, 'vaccine': 7, 'vaccines': 6}"
What is the measurement of something along it's greatest dimension called?,ref,1,0.44,"{'height': 9, 'length': 11, 'stretch': 5}"
What is the measurement of something along it's greatest dimension called?,sys,0,0.2,"{'depth': 3, 'height': 3, 'length': 5, 'width': 14}"
What form the skeletons of most organic molecules?,ref,1,0.4,"{'amino acid chains': 7, 'carbon chains': 10, 'hydrocarbons': 6, 'peptide groups': 2}"
What form the skeletons of most organic molecules?,sys,0,0.16,"{'carbon chains': 4, 'hydrogen': 4, 'nitrogen': 7, 'oxygen': 10}"
What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,ref,0,0.24,"{'biosynthesis': 7, 'endocytosis': 3, 'exocytosis': 6, 'plasmosis': 9}"
What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,sys,0,0.12,"{'embrane transport': 9, 'exocytosis': 3, 'membrane diffusion': 6, 'membrane fusion': 7}"
"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",ref,0,0.28,"{'changing system': 4, 'isolated system': 7, 'shared system': 6, 'sure system': 8}"
"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",sys,1,0.44,"{'active system': 8, 'isolated system': 11, 'tive system': 6}"
A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,ref,0,0.28,"{'capillary': 7, 'electron': 4, 'layer': 8, 'tendon': 6}"
A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,sys,0,0.32,"{'capillar': 8, 'capillary': 8, 'capillary bed': 9}"
What sort of walls are helpful for keeping a slope stable?,ref,0,0.24,"{'diverting walls': 6, 'managing walls': 5, 'relocating walls': 8, 'retaining walls': 6}"
What sort of walls are helpful for keeping a slope stable?,sys,1,0.32,"{'concrete walls': 6, 'retaining walls': 8, 'rock walls': 4, 'tree walls': 7}"
What is the most direct way of recovering a metal from its ores?,ref,1,0.4,"{'drilling': 6, 'electrolysis': 10, 'molecules': 5, 'osmosis': 4}"
What is the most direct way of recovering a metal from its ores?,sys,1,0.4,"{'electrolysis': 10, 'hydrogen': 6, 'nitrogen': 4, 'oxygen': 5}"
What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,ref,0,0.28,"{'micronutrients': 7, 'non-energetic nutrients': 5, 'pigments': 8, 'salts': 5}"
What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,sys,0,0.24,"{'amino acids': 6, 'hormones': 3, 'micronutrients': 6, 'proteins': 10}"
What type of map reveals the shape of a landscape?,ref,1,0.44,"{'geographic': 7, 'geologic': 5, 'meteorological': 2, 'topographic': 11}"
What type of map reveals the shape of a landscape?,sys,0,0.32,"{'geological': 7, 'topographic': 8, 'topographic maps': 10}"
Does atmospheric pressure increase or decrease as the altitude increases?,ref,1,0.32,"{'decreases': 8, 'depends on other factors': 7, 'increase': 4, 'stays the same': 6}"
Does atmospheric pressure increase or decrease as the altitude increases?,sys,1,0.4,"{'decreases': 10, 'increases': 6, 'remains the same': 9}"
"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",ref,1,0.48,"{'calibration': 3, 'deceleration': 12, 'extraction': 5, 'progression': 5}"
"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",sys,0,0.4,"{'acceleration': 3, 'accelerationism': 10, 'accelerationismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismism': 2, 'deceleration': 10}"
What do you call a quantity of motion that has both size as well as direction?,ref,0,0.2,"{'speed': 4, 'vector': 5, 'vibration': 10, 'wave': 6}"
What do you call a quantity of motion that has both size as well as direction?,sys,0,0.24,"{'magnitude': 3, 'momentum': 3, 'vector': 6, 'velocity': 13}"
What process done by bacteria makes them important producers in aquatic ecosystems?,ref,0,0.28,"{'infection': 7, 'maturation': 3, 'photosynthesis': 7, 'reproduction': 8}"
What process done by bacteria makes them important producers in aquatic ecosystems?,sys,0,0.2,"{'carbon dioxide': 7, 'nitrogen': 7, 'oxygen': 6, 'photosynthesis': 5}"
"Monosaccharides, disaccharides, and polysaccharides are types of what kind of macromolecule?",ref,0,0.08,"{'carbohydrate': 2, 'glucose': 6, 'nutrients': 9, 'protein': 8}"
"Monosaccharides, disaccharides, and polysaccharides are types of what kind of macromolecule?",sys,0,0.24,"{'amino acid': 5, 'carbohydrate': 6, 'nucleic acid': 6, 'protein': 8}"
What action do particles of the same charge do to each other?,ref,0,0.24,"{'destroy': 6, 'propagate': 2, 'pull': 11, 'repel': 6}"
What action do particles of the same charge do to each other?,sys,1,0.36,"{'charge': 7, 'mass': 5, 'pin': 4, 'repel': 9}"
A cold front is formed when a cold air mass runs into what?,ref,0,0.16,"{'cool air mass': 9, 'dry air mass': 5, 'hurricane': 7, 'warm air mass': 4}"
A cold front is formed when a cold air mass runs into what?,sys,0,0.32,"{'warm air': 17, 'warm air mass': 8}"
What is the the process by which remains or traces of living things become fossils called?,ref,1,0.48,"{'extirpation': 2, 'fasciculation': 6, 'fossilization': 12, 'gentrification': 5}"
What is the the process by which remains or traces of living things become fossils called?,sys,1,0.44,"{'fossilization': 11, 'metamorphosis': 7, 'sedimentation': 7}"
Light is a form of what kind of energy?,ref,1,0.32,"{'electromagnetic energy': 8, 'gravitational energy': 7, 'magnetic energy': 5, 'static energy': 5}"
Light is a form of what kind of energy?,sys,1,0.36,"{'electromagnetic energy': 9, 'gravitational energy': 8, 'kinetic energy': 4, 'thermal energy': 4}"
"When compared to anaerobic respiration, what does aerobic respiration release more of?",ref,0,0.28,"{'carbon dioxide': 6, 'energy': 7, 'heat': 4, 'pressure': 8}"
"When compared to anaerobic respiration, what does aerobic respiration release more of?",sys,0,0.24,"{'carbon': 5, 'energy': 6, 'nitrogen': 5, 'oxygen': 9}"
"As the telencephalon enlarges and grows into the cranial cavity, it is limited by the space within what bone structure?",ref,0,0.28,"{'chest': 5, 'skeleton': 6, 'skull': 7, 'spine': 7}"
"As the telencephalon enlarges and grows into the cranial cavity, it is limited by the space within what bone structure?",sys,1,0.4,"{'orbit': 6, 'ribcage': 2, 'skull': 10, 'vertebrae': 7}"
What is a relationship where one species benefits and the other is unaffected?,ref,0,0.16,"{'commensalism': 4, 'mutualism': 9, 'parasitism': 5, 'pollenation': 7}"
What is a relationship where one species benefits and the other is unaffected?,sys,0,0.2,"{'commensalism': 5, 'mutualism': 2, 'parasitism': 10, 'symbiosis': 8}"
Quarks are very tiny particles of matter that make up what?,ref,0,0.28,"{'atoms and neutrons': 4, 'electrons and neutrons': 9, 'protons and electrons': 5, 'protons and neutrons': 7}"
Quarks are very tiny particles of matter that make up what?,sys,0,0.36,"{'electrons and neutrons': 5, 'electrons and protons': 11, 'protons and neutrons': 9}"
What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,ref,1,0.28,"{'intensity': 7, 'microscopic': 5, 'radioactivity': 7, 'vibration': 6}"
What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,sys,0,0.2,"{'electron': 7, 'neutron': 8, 'proton': 5, 'radioactivity': 5}"
"The right and left hip bones, with the addition of the sacrum and coccyx form what section of the skeleton?",ref,1,0.4,"{'necklash': 5, 'pelvis': 10, 'tail bone': 6, 'uterus': 4}"
"The right and left hip bones, with the addition of the sacrum and coccyx form what section of the skeleton?",sys,0,0.24,"{'femur': 9, 'pelvis': 6, 'ribcage': 3, 'vertebrae': 7}"
What do metals start out as?,ref,0,0.2,"{'Metal molecules': 9, 'aluminum': 2, 'nickel': 9, 'ore': 5}"
What do metals start out as?,sys,0,0.12,"{'aluminum': 8, 'copper': 6, 'iron': 8, 'ore': 3}"
What is the si unit for weight?,ref,0,0.16,"{'kilograms (kg)': 9, 'meters (m)': 8, 'newton (n)': 4, 'pounds (lbs)': 4}"
What is the si unit for weight?,sys,1,0.36,"{'ilogram': 8, 'kilogram': 8, 'newton (n)': 9}"
The flower is an angiosperm structure specialized for what function?,ref,0,0.36,"{'asexual reproduction': 11, 'nutrient production': 4, 'protection from cold': 1, 'sexual reproduction': 9}"
The flower is an angiosperm structure specialized for what function?,sys,0,0.2,"{""'fruit'"": 9, ""'seed'"": 8, ""'seedling'"": 3, 'sexual reproduction': 5}"
"Recent evidence indicates some of what type of cells remain within the heart, continuing to divide and potentially replace dead cells?",ref,0,0.12,"{'dendritic cells': 7, 'human cells': 6, 'osteoclast cells': 9, 'stem cells': 3}"
"Recent evidence indicates some of what type of cells remain within the heart, continuing to divide and potentially replace dead cells?",sys,1,0.56,"{'neurons': 11, 'stem cells': 14}"
About what percentage of the earth's water is fresh water?,ref,0,0.24,"{'nine percent': 8, 'thirty percent': 7, 'three percent': 6, 'two percent': 4}"
About what percentage of the earth's water is fresh water?,sys,0,0.28,"{'50 percent': 2, '60 percent': 9, '70 percent': 7, 'three percent': 7}"
"While numerous elements can undergo fission, only a few can be used as fuels in what nuclear devices?",ref,1,0.44,"{'accelerators': 4, 'colliders': 4, 'laser beams': 6, 'reactors': 11}"
"While numerous elements can undergo fission, only a few can be used as fuels in what nuclear devices?",sys,0,0.28,"{'nuclear': 7, 'radioactive': 5, 'reactors': 7, 'thermal': 6}"
"What is an estimation of all of the organic matter available as food, and involves measuring biomass in terrestrial environments?",ref,0,0.28,"{'decomposition energy': 8, 'food chain': 6, 'net primary productivity': 7, 'trophic level total': 4}"
"What is an estimation of all of the organic matter available as food, and involves measuring biomass in terrestrial environments?",sys,1,0.68,"{'carbon fixation': 8, 'net primary productivity': 17}"
"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",ref,0,0.12,"{'fetus': 6, 'oocyte': 3, 'spermatozoa': 8, 'zygote': 8}"
"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",sys,1,0.4,"{'oocyte': 10, 'ovary': 5, 'ovary follicle': 5, 'ovule': 5}"
Oxygen is combined with what to form water?,ref,0,0.12,"{'carbon': 5, 'glucose': 7, 'helium': 10, 'hydrogen': 3}"
Oxygen is combined with what to form water?,sys,0,0.16,"{'carbon dioxide': 12, 'hydrogen': 4, 'nitrogen': 9}"
Does lava flow quickly or slowly when thick?,ref,0,0.2,"{'quickly': 6, 'rapidly': 8, 'slowly': 5, 'steadily': 6}"
Does lava flow quickly or slowly when thick?,sys,0,0.48,"{'fast': 13, 'slowly': 12}"
The evaporative loss of the most energetic water molecules does what to a surface?,ref,0,0.32,"{'charges it': 8, 'cools it': 8, 'heats it': 4, 'vents it': 5}"
The evaporative loss of the most energetic water molecules does what to a surface?,sys,1,0.32,"{""'the evaporation of the water"": 2, 'cools it': 8, 'the evaporation of the air': 7, ""the evaporation of the water molecules'"": 8}"
"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",ref,0,0.2,"{'Big Bang': 8, 'mass extinction': 5, 'mass migrations': 4, 'spontaneous mutation': 8}"
"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",sys,0,0.36,"{'extinction': 16, 'mass extinction': 9}"
What patterns in trees can be used to determine its age?,ref,0,0.16,"{'bark ridges': 5, 'colors': 9, 'rings': 4, 'veins': 7}"
What patterns in trees can be used to determine its age?,sys,0,0.4,"{'rings': 10, 'tree rings': 15}"
All of the petals together are called what?,ref,0,0.12,"{'anthers': 6, 'corolla': 3, 'stalk': 11, 'stamen': 5}"
All of the petals together are called what?,sys,0,0.28,"{'corolla': 7, 'ollen': 9, 'pollenation': 9}"
Any nucleus that is unstable and decays spontaneously is said to be what?,ref,1,0.28,"{'dull': 5, 'magnetic': 6, 'neutral': 7, 'radioactive': 7}"
Any nucleus that is unstable and decays spontaneously is said to be what?,sys,1,1.0,{'radioactive': 25}
What is the term for viscous magmas that are high in silica and tend to stay below the surface or erupt explosively?,ref,0,0.24,"{'combustible magmas': 5, 'compacted magmas': 5, 'felsic magmas': 6, 'sedimentary magmas': 9}"
What is the term for viscous magmas that are high in silica and tend to stay below the surface or erupt explosively?,sys,0,0.12,"{'basalt': 7, 'felsic magmas': 3, 'granite': 2, 'granite is not a type of magma. basalt': 13}"
How many meters deep does the photic zone extend?,ref,1,0.36,"{'100': 6, '200': 9, '400': 7, '900': 3}"
How many meters deep does the photic zone extend?,sys,0,0.24,"{'150': 10, '200': 6, '300': 9}"
What is the name of the process in which the nuclei of uranium atoms are split?,ref,0,0.28,"{'atomic fusion': 4, 'critical fission': 5, 'nuclear fission': 7, 'nuclear fusion': 9}"
What is the name of the process in which the nuclei of uranium atoms are split?,sys,1,0.52,"{'neutron': 12, 'nuclear fission': 13}"
What type of bonds are formed between atoms sharing electrons?,ref,1,0.4,"{'covalent': 10, 'hydroxyl': 3, 'ionic': 7, 'neutron bonds': 5}"
What type of bonds are formed between atoms sharing electrons?,sys,0,0.24,"{'covalent': 6, 'hydrogen': 8, 'ionic': 5, 'metallic': 6}"
An individual virus is called what?,ref,1,0.36,"{'a pathogen': 6, 'a polymer': 4, 'a toxin': 6, 'a virion': 9}"
An individual virus is called what?,sys,0,0.24,"{'a virion': 6, 'bacteria': 6, 'protozoa': 6, 'spirochetes': 7}"
What type of particle collides with an atom of u-235 during the basic nuclear fission process?,ref,0,0.16,"{'a neutron': 4, 'a nuclei': 4, 'a proton': 8, 'an electron': 9}"
What type of particle collides with an atom of u-235 during the basic nuclear fission process?,sys,1,0.44,"{'a neutron': 11, 'alpha': 4, 'beta': 4, 'gamma': 6}"
What color is phosphate mineral turquoise?,ref,0,0.08,"{'blue': 2, 'green': 8, 'purple': 11, 'white': 4}"
What color is phosphate mineral turquoise?,sys,0,0.32,"{'blue': 8, 'green': 10, 'purple': 4, 'red': 3}"
"Groups of three bases form codons, and each codon stands for one what?",ref,0,0.28,"{'amino acid': 7, 'compound acid': 8, 'minimal acid': 5, 'sulferic acid': 5}"
"Groups of three bases form codons, and each codon stands for one what?",sys,0,0.28,"{'amino acid': 7, 'nucleic acid': 6, 'nucleotide': 12}"
"Bees, wasps, ants, butterflies, moths, flies and beetles belong to what animal phylum?",ref,0,0.2,"{'arthropods': 5, 'cephalopods': 8, 'crustaceans': 6, 'insects': 6}"
"Bees, wasps, ants, butterflies, moths, flies and beetles belong to what animal phylum?",sys,0,0.16,"{'arachnids': 7, 'arthropods': 4, 'mollusks': 5, 'reptiles': 9}"
How many ways are there for a species to go extinct?,ref,1,0.32,"{'Ten': 7, 'eight': 6, 'four': 4, 'two': 8}"
How many ways are there for a species to go extinct?,sys,0,0.2,"{'four': 6, 'three': 14, 'two': 5}"
"Often generated by molecular cloning, transgenic organisms possess what from a different species?",ref,0,0.24,"{'RNA': 7, 'dna': 6, 'memories': 5, 'organs': 7}"
"Often generated by molecular cloning, transgenic organisms possess what from a different species?",sys,0,0.16,"{'bacteria': 5, 'dna': 4, 'protein': 9, 'virus': 7}"
The skin disease impetigo is caused by spread of what type of microorganism?,ref,1,0.36,"{'algae': 8, 'bacteria': 9, 'tumors': 3, 'viruses': 5}"
The skin disease impetigo is caused by spread of what type of microorganism?,sys,1,0.32,"{'bacteria': 8, 'fungi': 4, 'spirochetes': 8, 'viruses': 5}"
Plants go through seasonal changes after detecting differences in what?,ref,1,0.36,"{'day length': 9, 'temperature': 5, 'weather': 8, 'week length': 3}"
Plants go through seasonal changes after detecting differences in what?,sys,0,0.32,"{'day length': 8, 'night length': 9, 'temperature': 8}"
What cycle is part of cellular respiration and makes atp and naph?,ref,0,0.28,"{'carbon cycle': 7, 'krebs': 7, 'vireos': 8, 'water cycle': 3}"
What cycle is part of cellular respiration and makes atp and naph?,sys,0,0.2,"{'carbon dioxide': 8, 'krebs': 5, 'nitrogen': 8, 'oxygen': 4}"
What type of mechanical weathering occurs when one rock bumps against another rock?,ref,0,0.2,"{'abrasion': 5, 'absorption': 8, 'disintegration': 5, 'refraction': 7}"
What type of mechanical weathering occurs when one rock bumps against another rock?,sys,0,0.24,"{'abrasion': 6, 'erosion': 19}"
What kind of hormones serve many functions in addition to promoting gamete production?,ref,0,0.24,"{'Multifaceted hormones': 4, 'Utility hormones': 9, 'reflection hormones': 6, 'sex hormones': 6}"
What kind of hormones serve many functions in addition to promoting gamete production?,sys,0,0.24,"{'estrogen': 10, 'progesterone': 6, 'sex hormones': 6, 'testosterone': 3}"
"The tissue that will become the scrotum in a male becomes the labia in a female, thus, they are regarded as having what relationship?",ref,0,0.24,"{'homologous': 6, 'mutual': 6, 'opposite': 8, 'symbiotic': 5}"
"The tissue that will become the scrotum in a male becomes the labia in a female, thus, they are regarded as having what relationship?",sys,1,0.4,"{'homologous': 10, 'ovary': 6, 'ovule': 9}"
How frequently do high tides occur?,ref,0,0.16,"{'Every 24 hours': 8, 'Every 48 hours': 7, 'Every 96 hours': 6, 'every 12 hours': 4}"
How frequently do high tides occur?,sys,1,0.4,"{'every 12 hours': 10, 'every 24 hours': 5, 'every 30 minutes': 3, 'every 60 minutes': 7}"
What phase does the cell make final preparations to divide?,ref,1,0.36,"{'carbonate phase 2': 7, 'dioxide phase 2': 3, 'growth phase 1': 6, 'growth phase 2': 9}"
What phase does the cell make final preparations to divide?,sys,1,0.32,"{'growth phase 1': 6, 'growth phase 2': 8, 'growth phase 3': 5, 'growth phase 4': 6}"
How do multicellular organisms grow in size?,ref,0,0.28,"{'increase number of limbs': 8, 'increase size and number of cells': 7, 'increase size and number of genes': 5, 'reduce size and number of cells': 5}"
How do multicellular organisms grow in size?,sys,0,0.24,"{'increase size and number of cells': 6, 'increase size and number of hormones': 9, 'increase size and number of proteins': 10}"
What symbol is used to indicate directionality in chemical reactions?,ref,0,0.16,"{'arrow': 4, 'circle': 6, 'line': 9, 'triangle': 6}"
What symbol is used to indicate directionality in chemical reactions?,sys,1,1.0,{'arrow': 25}
Who wrote the book on the origin of species?,ref,0,0.12,"{'Sagan': 6, 'Scopes': 8, 'cannon': 8, 'darwin': 3}"
Who wrote the book on the origin of species?,sys,0,0.24,"{'darwin': 6, 'evolution': 8, 'fossil': 6, 'theory': 5}"
What is considered a good source of calcium?,ref,0,0.36,"{'corn': 9, 'egg': 3, 'milk': 9, 'wheat': 4}"
What is considered a good source of calcium?,sys,0,0.28,"{'fiber': 7, 'milk': 7, 'protein': 4, 'vitamin': 7}"
Exons are cut out before what leaves the nucleus?,ref,0,0.2,"{'dna': 5, 'gene': 7, 'mrna': 5, 'rna': 8}"
Exons are cut out before what leaves the nucleus?,sys,1,0.32,"{'mrna': 8, 'nucleosome': 4, 'ribosome': 6, 'splicing': 7}"
"What nervous system is divided into two parts, the sensory division and the motor division?",ref,0,0.24,"{'central': 9, 'developmental': 5, 'peripheral': 6, 'physiological': 5}"
"What nervous system is divided into two parts, the sensory division and the motor division?",sys,0,0.2,"{'central': 12, 'nervous': 8, 'peripheral': 5}"
What crucial role does beneficial fungi play?,ref,0,0.24,"{'balance of ecosystems': 6, 'cleaning the soil': 5, 'cleaning water': 5, 'killing bacteria': 9}"
What crucial role does beneficial fungi play?,sys,0,0.2,"{'balance of ecosystems': 5, 'beneficial bacteria': 8, 'beneficial fungi': 5, 'beneficial insects': 7}"
"When mendel crossed purple flowered-plants and white flowered-plants, all the offspring had what color flowers?",ref,0,0.32,"{'blue': 4, 'purple': 8, 'red': 4, 'yellow': 9}"
"When mendel crossed purple flowered-plants and white flowered-plants, all the offspring had what color flowers?",sys,0,0.12,"{'blue': 11, 'green': 9, 'purple': 3, 'red': 2}"
"When statoliths settle to the low point in the chamber, they stimulate what in that location?",ref,0,0.2,"{'axons': 7, 'dendrites': 7, 'mechanoreceptors': 5, 'nociceptors': 6}"
"When statoliths settle to the low point in the chamber, they stimulate what in that location?",sys,1,0.28,"{""'neurons"": 5, ""hormones' 'neutrons"": 7, 'mechanoreceptors': 7, 'muscles': 6}"
The goal of this is the understand how and why things happen?,ref,0,0.0,"{'experience': 10, 'inquiry': 6, 'science': 0, 'theory': 9}"
The goal of this is the understand how and why things happen?,sys,1,1.0,{'science': 25}
"What are the most diverse organisms on earth, which are often classified by shape or how they react to gram stain?",ref,0,0.24,"{'algae': 5, 'bacteria': 6, 'cultures': 7, 'pathogens': 7}"
"What are the most diverse organisms on earth, which are often classified by shape or how they react to gram stain?",sys,1,0.36,"{'bacteria': 9, 'fungi': 8, 'viruses': 8}"
"Breathing involves differences in what, measured in torr, between the inside of the lungs and the air outside?",ref,0,0.32,"{'gravity': 8, 'pressure': 8, 'resistance': 9, 'temperature': 0}"
"Breathing involves differences in what, measured in torr, between the inside of the lungs and the air outside?",sys,1,0.32,"{'carbon dioxide': 5, 'nitrogen': 7, 'oxygen': 5, 'pressure': 8}"
Gymnamoebas constitute a large and varied group of what?,ref,1,0.32,"{'amoebozoans': 8, 'cells': 6, 'newborns': 7, 'sporozoans': 4}"
Gymnamoebas constitute a large and varied group of what?,sys,1,0.56,"{""'bacteria'"": 4, ""'fungi'"": 1, ""'mold'"": 6, 'amoebozoans': 14}"
Lymph vessels make up a circulatory system that is similar to the blood vessels of what system?,ref,0,0.24,"{'cardiac': 6, 'cardiovascular': 6, 'gastrointestinal': 8, 'nervous': 5}"
Lymph vessels make up a circulatory system that is similar to the blood vessels of what system?,sys,0,0.2,"{'cardiovascular': 5, 'digestive': 10, 'nervous': 4, 'respiratory': 6}"
"In weather terms, what do you call the boundary between two air masses?",ref,1,0.32,"{'cloud': 6, 'cover': 3, 'front': 8, 'mass': 8}"
"In weather terms, what do you call the boundary between two air masses?",sys,0,0.12,"{'east': 6, 'front': 3, 'north': 9, 'south': 7}"
What process takes place when plants release water vapor through pores in their leaves called stomata?,ref,1,0.36,"{'evaporation': 6, 'expiration': 6, 'propagation': 4, 'transpiration': 9}"
What process takes place when plants release water vapor through pores in their leaves called stomata?,sys,0,0.28,"{'nitrogen fixation': 3, 'oxygen': 5, 'photosynthesis': 10, 'transpiration': 7}"
Most hydrogen atoms have how many protons?,ref,0,0.24,"{'four': 4, 'one': 6, 'three': 8, 'two': 7}"
Most hydrogen atoms have how many protons?,sys,0,0.28,"{'four': 5, 'one': 7, 'two': 7, 'zero': 6}"
How many viruses that can cause cancer in humans have been identified by scientists?,ref,1,0.32,"{'1': 1, '3': 8, '4': 8, '6': 8}"
How many viruses that can cause cancer in humans have been identified by scientists?,sys,0,0.12,"{'3': 8, '4': 7, '5': 7, '6': 3}"
What is utilized to analyze simple mendelian inheritance?,ref,0,0.28,"{'dna': 8, 'origins': 6, 'pedigree': 7, 'trait': 4}"
What is utilized to analyze simple mendelian inheritance?,sys,1,0.36,"{'genetic': 5, 'mutation': 6, 'pedigree': 9, 'population': 5}"
What is the only animal phyla that does not consist exclusively of invertebrates?,ref,0,0.16,"{'arthropods': 6, 'bacteria': 8, 'chordates': 4, 'eukaryotes': 7}"
What is the only animal phyla that does not consist exclusively of invertebrates?,sys,0,0.2,"{'arthropods': 6, 'chordates': 5, 'mollusks': 5, 'vertebrates': 9}"
Soap acts as what kind of agent between grease and water?,ref,0,0.24,"{'codifying': 8, 'emulsifying': 6, 'lubricating': 9, 'sterilizing': 2}"
Soap acts as what kind of agent between grease and water?,sys,0,0.28,"{'emulsifying': 7, 'hydrophilic': 8, 'hydrophobic': 6, 'polar': 4}"
The nucleus from a differentiated frog cell can direct development of what?,ref,0,0.24,"{'embryo': 11, 'fetus': 7, 'ovary': 1, 'tadpole': 6}"
The nucleus from a differentiated frog cell can direct development of what?,sys,1,0.28,"{""'tissue"": 7, 'cell': 7, ""protein' 'tissue"": 4, 'tadpole': 7}"
What can slow down the increase of viruses in the blood?,ref,0,0.28,"{'androgens': 4, 'infections': 8, 'medications': 7, 'platelets': 6}"
What can slow down the increase of viruses in the blood?,sys,0,0.16,"{'antibiotics': 6, 'antibiotics and vaccines': 9, 'medications': 4, 'vaccines': 6}"
"In a few species, chloroplast genes are inherited only from what?",ref,0,0.2,"{'eggs': 6, 'mothers': 9, 'siblings': 5, 'sperm': 5}"
"In a few species, chloroplast genes are inherited only from what?",sys,1,0.48,"{'egg': 7, ""ovary'"": 6, 'sperm': 12}"
Ions flow through atp synthase from the thylakoid space into the stroma in a process called known as what?,ref,0,0.2,"{'chemiosmosis': 5, 'fertilization': 4, 'oxidation': 10, 'respiration': 6}"
Ions flow through atp synthase from the thylakoid space into the stroma in a process called known as what?,sys,0,0.24,"{'carbon dioxide': 3, 'chemiosmosis': 6, 'nitrogen': 9, 'oxygen': 7}"
