question,source,accuracy,difficulty,distractor_effectiveness
What form the skeletons of most organic molecules?,sys,1,0.6,"{'carbon chains': 3, 'hydrogen': 0, 'nitrogen': 0, 'oxygen': 2}"
What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,ref,1,0.6,"{'biosynthesis': 2, 'endocytosis': 0, 'exocytosis': 3, 'plasmosis': 0}"
What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,sys,0,0.2,"{'embrane transport': 2, 'exocytosis': 1, 'membrane diffusion': 1, 'membrane fusion': 1}"
"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",ref,0,0.2,"{'changing system': 1, 'isolated system': 1, 'shared system': 2, 'sure system': 1}"
"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",sys,0,0.2,"{'active system': 3, 'isolated system': 1, 'tive system': 1}"
A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,ref,0,0.0,"{'capillary': 0, 'electron': 3, 'layer': 0, 'tendon': 2}"
A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,sys,0,0.2,"{'capillar': 1, 'capillary': 1, 'capillary bed': 3}"
What sort of walls are helpful for keeping a slope stable?,ref,0,0.2,"{'diverting walls': 2, 'managing walls': 1, 'relocating walls': 1, 'retaining walls': 1}"
What sort of walls are helpful for keeping a slope stable?,sys,0,0.4,"{'concrete walls': 0, 'retaining walls': 2, 'rock walls': 0, 'tree walls': 3}"
What is the most direct way of recovering a metal from its ores?,ref,0,0.4,"{'drilling': 0, 'electrolysis': 2, 'molecules': 2, 'osmosis': 1}"
What is the most direct way of recovering a metal from its ores?,sys,0,0.0,"{'electrolysis': 0, 'hydrogen': 2, 'nitrogen': 2, 'oxygen': 1}"
What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,ref,0,0.4,"{'micronutrients': 2, 'non-energetic nutrients': 1, 'pigments': 0, 'salts': 2}"
What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,sys,0,0.2,"{'amino acids': 1, 'hormones': 1, 'micronutrients': 1, 'proteins': 2}"
What type of map reveals the shape of a landscape?,ref,0,0.0,"{'geographic': 2, 'geologic': 2, 'meteorological': 1, 'topographic': 0}"
What type of map reveals the shape of a landscape?,sys,0,0.0,"{'geological': 4, 'topographic': 0, 'topographic maps': 1}"
Does atmospheric pressure increase or decrease as the altitude increases?,ref,0,0.2,"{'decreases': 1, 'depends on other factors': 2, 'increase': 2, 'stays the same': 0}"
Does atmospheric pressure increase or decrease as the altitude increases?,sys,1,0.4,"{'decreases': 2, 'increases': 2, 'remains the same': 1}"
"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",ref,0,0.2,"{'calibration': 1, 'deceleration': 1, 'extraction': 1, 'progression': 2}"
"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",sys,0,0.0,"{'acceleration': 0, 'accelerationism': 4, 'accelerationismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismism': 1, 'deceleration': 0}"
What do you call a quantity of motion that has both size as well as direction?,ref,0,0.0,"{'speed': 2, 'vector': 0, 'vibration': 1, 'wave': 2}"
What do you call a quantity of motion that has both size as well as direction?,sys,1,0.6,"{'magnitude': 1, 'momentum': 0, 'vector': 3, 'velocity': 1}"
What process done by bacteria makes them important producers in aquatic ecosystems?,ref,1,0.6,"{'infection': 0, 'maturation': 2, 'photosynthesis': 3, 'reproduction': 0}"
What process done by bacteria makes them important producers in aquatic ecosystems?,sys,0,0.2,"{'carbon dioxide': 1, 'nitrogen': 2, 'oxygen': 1, 'photosynthesis': 1}"
"Monosaccharides, disaccharides, and polysaccharides are types of what kind of macromolecule?",ref,0,0.0,"{'carbohydrate': 0, 'glucose': 0, 'nutrients': 2, 'protein': 3}"
"Monosaccharides, disaccharides, and polysaccharides are types of what kind of macromolecule?",sys,0,0.2,"{'amino acid': 1, 'carbohydrate': 1, 'nucleic acid': 0, 'protein': 3}"
What action do particles of the same charge do to each other?,ref,0,0.0,"{'destroy': 2, 'propagate': 3, 'pull': 0, 'repel': 0}"
What action do particles of the same charge do to each other?,sys,0,0.2,"{'charge': 1, 'mass': 2, 'pin': 1, 'repel': 1}"
A cold front is formed when a cold air mass runs into what?,ref,0,0.2,"{'cool air mass': 0, 'dry air mass': 1, 'hurricane': 3, 'warm air mass': 1}"
A cold front is formed when a cold air mass runs into what?,sys,1,0.6,"{'warm air': 2, 'warm air mass': 3}"
What is the the process by which remains or traces of living things become fossils called?,ref,0,0.2,"{'extirpation': 1, 'fasciculation': 0, 'fossilization': 1, 'gentrification': 3}"
What is the the process by which remains or traces of living things become fossils called?,sys,0,0.4,"{'fossilization': 2, 'metamorphosis': 2, 'sedimentation': 1}"
Light is a form of what kind of energy?,ref,1,0.4,"{'electromagnetic energy': 2, 'gravitational energy': 0, 'magnetic energy': 2, 'static energy': 1}"
Light is a form of what kind of energy?,sys,1,0.6,"{'electromagnetic energy': 3, 'gravitational energy': 1, 'kinetic energy': 0, 'thermal energy': 1}"
"When compared to anaerobic respiration, what does aerobic respiration release more of?",ref,0,0.2,"{'carbon dioxide': 2, 'energy': 1, 'heat': 1, 'pressure': 1}"
"When compared to anaerobic respiration, what does aerobic respiration release more of?",sys,0,0.2,"{'carbon': 3, 'energy': 1, 'nitrogen': 1, 'oxygen': 0}"
"As the telencephalon enlarges and grows into the cranial cavity, it is limited by the space within what bone structure?",ref,0,0.4,"{'chest': 1, 'skeleton': 2, 'skull': 2, 'spine': 0}"
"As the telencephalon enlarges and grows into the cranial cavity, it is limited by the space within what bone structure?",sys,0,0.0,"{'orbit': 1, 'ribcage': 2, 'skull': 0, 'vertebrae': 2}"
What is a relationship where one species benefits and the other is unaffected?,ref,0,0.4,"{'commensalism': 2, 'mutualism': 3, 'parasitism': 0, 'pollenation': 0}"
What is a relationship where one species benefits and the other is unaffected?,sys,0,0.4,"{'commensalism': 2, 'mutualism': 2, 'parasitism': 0, 'symbiosis': 1}"
Quarks are very tiny particles of matter that make up what?,ref,0,0.0,"{'atoms and neutrons': 1, 'electrons and neutrons': 2, 'protons and electrons': 2, 'protons and neutrons': 0}"
Quarks are very tiny particles of matter that make up what?,sys,0,0.4,"{'electrons and neutrons': 0, 'electrons and protons': 3, 'protons and neutrons': 2}"
What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,ref,0,0.2,"{'intensity': 2, 'microscopic': 1, 'radioactivity': 1, 'vibration': 1}"
What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,sys,0,0.2,"{'electron': 1, 'neutron': 3, 'proton': 0, 'radioactivity': 1}"
"The right and left hip bones, with the addition of the sacrum and coccyx form what section of the skeleton?",ref,0,0.2,"{'necklash': 2, 'pelvis': 1, 'tail bone': 1, 'uterus': 1}"
"The right and left hip bones, with the addition of the sacrum and coccyx form what section of the skeleton?",sys,1,1.0,"{'femur': 0, 'pelvis': 5, 'ribcage': 0, 'vertebrae': 0}"
What do metals start out as?,ref,0,0.0,"{'Metal molecules': 2, 'aluminum': 2, 'nickel': 1, 'ore': 0}"
What do metals start out as?,sys,0,0.4,"{'aluminum': 0, 'copper': 0, 'iron': 3, 'ore': 2}"
What is the si unit for weight?,ref,0,0.2,"{'kilograms (kg)': 1, 'meters (m)': 0, 'newton (n)': 1, 'pounds (lbs)': 3}"
What is the si unit for weight?,sys,0,0.2,"{'ilogram': 3, 'kilogram': 1, 'newton (n)': 1}"
The flower is an angiosperm structure specialized for what function?,ref,0,0.0,"{'asexual reproduction': 4, 'nutrient production': 0, 'protection from cold': 1, 'sexual reproduction': 0}"
The flower is an angiosperm structure specialized for what function?,sys,0,0.0,"{""'fruit'"": 2, ""'seed'"": 3, ""'seedling'"": 0, 'sexual reproduction': 0}"
"Recent evidence indicates some of what type of cells remain within the heart, continuing to divide and potentially replace dead cells?",ref,0,0.0,"{'dendritic cells': 2, 'human cells': 2, 'osteoclast cells': 1, 'stem cells': 0}"
"Recent evidence indicates some of what type of cells remain within the heart, continuing to divide and potentially replace dead cells?",sys,0,0.2,"{'neurons': 4, 'stem cells': 1}"
About what percentage of the earth's water is fresh water?,ref,0,0.2,"{'nine percent': 2, 'thirty percent': 1, 'three percent': 1, 'two percent': 1}"
About what percentage of the earth's water is fresh water?,sys,0,0.2,"{'50 percent': 3, '60 percent': 1, '70 percent': 0, 'three percent': 1}"
"While numerous elements can undergo fission, only a few can be used as fuels in what nuclear devices?",ref,1,0.6,"{'accelerators': 1, 'colliders': 0, 'laser beams': 1, 'reactors': 3}"
"While numerous elements can undergo fission, only a few can be used as fuels in what nuclear devices?",sys,0,0.0,"{'nuclear': 2, 'radioactive': 1, 'reactors': 0, 'thermal': 2}"
"What is an estimation of all of the organic matter available as food, and involves measuring biomass in terrestrial environments?",ref,0,0.0,"{'decomposition energy': 1, 'food chain': 3, 'net primary productivity': 0, 'trophic level total': 1}"
"What is an estimation of all of the organic matter available as food, and involves measuring biomass in terrestrial environments?",sys,1,1.0,"{'carbon fixation': 0, 'net primary productivity': 5}"
"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",ref,1,0.4,"{'fetus': 1, 'oocyte': 2, 'spermatozoa': 1, 'zygote': 1}"
"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",sys,0,0.2,"{'oocyte': 1, 'ovary': 3, 'ovary follicle': 0, 'ovule': 1}"
Oxygen is combined with what to form water?,ref,0,0.2,"{'carbon': 3, 'glucose': 1, 'helium': 0, 'hydrogen': 1}"
Oxygen is combined with what to form water?,sys,1,0.4,"{'carbon dioxide': 1, 'hydrogen': 2, 'nitrogen': 2}"
Does lava flow quickly or slowly when thick?,ref,0,0.2,"{'quickly': 1, 'rapidly': 1, 'slowly': 1, 'steadily': 2}"
Does lava flow quickly or slowly when thick?,sys,1,0.6,"{'fast': 2, 'slowly': 3}"
The evaporative loss of the most energetic water molecules does what to a surface?,ref,1,0.6,"{'charges it': 0, 'cools it': 3, 'heats it': 0, 'vents it': 2}"
The evaporative loss of the most energetic water molecules does what to a surface?,sys,1,0.6,"{""'the evaporation of the water"": 1, 'cools it': 3, 'the evaporation of the air': 0, ""the evaporation of the water molecules'"": 1}"
"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",ref,0,0.2,"{'Big Bang': 2, 'mass extinction': 1, 'mass migrations': 2, 'spontaneous mutation': 0}"
"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",sys,0,0.4,"{'extinction': 3, 'mass extinction': 2}"
What patterns in trees can be used to determine its age?,ref,0,0.2,"{'bark ridges': 2, 'colors': 2, 'rings': 1, 'veins': 0}"
What patterns in trees can be used to determine its age?,sys,0,0.4,"{'rings': 2, 'tree rings': 3}"
All of the petals together are called what?,ref,1,0.4,"{'anthers': 1, 'corolla': 2, 'stalk': 1, 'stamen': 1}"
All of the petals together are called what?,sys,0,0.2,"{'corolla': 1, 'ollen': 1, 'pollenation': 3}"
Any nucleus that is unstable and decays spontaneously is said to be what?,ref,0,0.4,"{'dull': 0, 'magnetic': 1, 'neutral': 2, 'radioactive': 2}"
Any nucleus that is unstable and decays spontaneously is said to be what?,sys,1,1.0,{'radioactive': 5}
What is the term for viscous magmas that are high in silica and tend to stay below the surface or erupt explosively?,ref,1,0.4,"{'combustible magmas': 1, 'compacted magmas': 1, 'felsic magmas': 2, 'sedimentary magmas': 1}"
What is the term for viscous magmas that are high in silica and tend to stay below the surface or erupt explosively?,sys,1,0.4,"{'basalt': 1, 'felsic magmas': 2, 'granite': 2, 'granite is not a type of magma. basalt': 0}"
How many meters deep does the photic zone extend?,ref,0,0.0,"{'100': 3, '200': 0, '400': 2, '900': 0}"
How many meters deep does the photic zone extend?,sys,0,0.2,"{'150': 2, '200': 1, '300': 2}"
What is the name of the process in which the nuclei of uranium atoms are split?,ref,0,0.2,"{'atomic fusion': 1, 'critical fission': 2, 'nuclear fission': 1, 'nuclear fusion': 1}"
What is the name of the process in which the nuclei of uranium atoms are split?,sys,0,0.4,"{'neutron': 3, 'nuclear fission': 2}"
What type of bonds are formed between atoms sharing electrons?,ref,0,0.0,"{'covalent': 0, 'hydroxyl': 1, 'ionic': 3, 'neutron bonds': 1}"
What type of bonds are formed between atoms sharing electrons?,sys,0,0.2,"{'covalent': 1, 'hydrogen': 1, 'ionic': 2, 'metallic': 1}"
An individual virus is called what?,ref,1,0.6,"{'a pathogen': 1, 'a polymer': 1, 'a toxin': 0, 'a virion': 3}"
An individual virus is called what?,sys,0,0.2,"{'a virion': 1, 'bacteria': 1, 'protozoa': 2, 'spirochetes': 1}"
What type of particle collides with an atom of u-235 during the basic nuclear fission process?,ref,0,0.2,"{'a neutron': 1, 'a nuclei': 0, 'a proton': 2, 'an electron': 2}"
What type of particle collides with an atom of u-235 during the basic nuclear fission process?,sys,0,0.4,"{'a neutron': 2, 'alpha': 1, 'beta': 2, 'gamma': 0}"
What color is phosphate mineral turquoise?,ref,1,0.6,"{'blue': 3, 'green': 0, 'purple': 2, 'white': 0}"
What color is phosphate mineral turquoise?,sys,0,0.0,"{'blue': 0, 'green': 0, 'purple': 2, 'red': 3}"
"Groups of three bases form codons, and each codon stands for one what?",ref,0,0.0,"{'amino acid': 0, 'compound acid': 1, 'minimal acid': 3, 'sulferic acid': 1}"
"Groups of three bases form codons, and each codon stands for one what?",sys,0,0.0,"{'amino acid': 0, 'nucleic acid': 2, 'nucleotide': 3}"
"Bees, wasps, ants, butterflies, moths, flies and beetles belong to what animal phylum?",ref,0,0.4,"{'arthropods': 2, 'cephalopods': 1, 'crustaceans': 0, 'insects': 2}"
"Bees, wasps, ants, butterflies, moths, flies and beetles belong to what animal phylum?",sys,1,0.4,"{'arachnids': 1, 'arthropods': 2, 'mollusks': 1, 'reptiles': 1}"
How many ways are there for a species to go extinct?,ref,0,0.0,"{'Ten': 2, 'eight': 1, 'four': 2, 'two': 0}"
How many ways are there for a species to go extinct?,sys,1,0.4,"{'four': 2, 'three': 1, 'two': 2}"
"Often generated by molecular cloning, transgenic organisms possess what from a different species?",ref,1,0.4,"{'RNA': 2, 'dna': 2, 'memories': 1, 'organs': 0}"
"Often generated by molecular cloning, transgenic organisms possess what from a different species?",sys,0,0.2,"{'bacteria': 1, 'dna': 1, 'protein': 1, 'virus': 2}"
The skin disease impetigo is caused by spread of what type of microorganism?,ref,0,0.2,"{'algae': 0, 'bacteria': 1, 'tumors': 0, 'viruses': 4}"
The skin disease impetigo is caused by spread of what type of microorganism?,sys,0,0.0,"{'bacteria': 0, 'fungi': 0, 'spirochetes': 3, 'viruses': 2}"
Plants go through seasonal changes after detecting differences in what?,ref,0,0.2,"{'day length': 1, 'temperature': 2, 'weather': 1, 'week length': 1}"
Plants go through seasonal changes after detecting differences in what?,sys,1,0.4,"{'day length': 2, 'night length': 1, 'temperature': 2}"
What cycle is part of cellular respiration and makes atp and naph?,ref,1,0.4,"{'carbon cycle': 1, 'krebs': 2, 'vireos': 1, 'water cycle': 1}"
What cycle is part of cellular respiration and makes atp and naph?,sys,1,0.8,"{'carbon dioxide': 1, 'krebs': 4, 'nitrogen': 0, 'oxygen': 0}"
What type of mechanical weathering occurs when one rock bumps against another rock?,ref,0,0.0,"{'abrasion': 0, 'absorption': 2, 'disintegration': 1, 'refraction': 2}"
What type of mechanical weathering occurs when one rock bumps against another rock?,sys,1,0.8,"{'abrasion': 4, 'erosion': 1}"
What kind of hormones serve many functions in addition to promoting gamete production?,ref,0,0.2,"{'Multifaceted hormones': 4, 'Utility hormones': 0, 'reflection hormones': 0, 'sex hormones': 1}"
What kind of hormones serve many functions in addition to promoting gamete production?,sys,0,0.2,"{'estrogen': 1, 'progesterone': 0, 'sex hormones': 1, 'testosterone': 3}"
"The tissue that will become the scrotum in a male becomes the labia in a female, thus, they are regarded as having what relationship?",ref,0,0.4,"{'homologous': 2, 'mutual': 0, 'opposite': 3, 'symbiotic': 0}"
"The tissue that will become the scrotum in a male becomes the labia in a female, thus, they are regarded as having what relationship?",sys,0,0.2,"{'homologous': 1, 'ovary': 3, 'ovule': 1}"
How frequently do high tides occur?,ref,1,0.4,"{'Every 24 hours': 2, 'Every 48 hours': 1, 'Every 96 hours': 0, 'every 12 hours': 2}"
How frequently do high tides occur?,sys,0,0.0,"{'every 12 hours': 0, 'every 24 hours': 1, 'every 30 minutes': 1, 'every 60 minutes': 3}"
What phase does the cell make final preparations to divide?,ref,0,0.2,"{'carbonate phase 2': 4, 'dioxide phase 2': 0, 'growth phase 1': 0, 'growth phase 2': 1}"
What phase does the cell make final preparations to divide?,sys,0,0.2,"{'growth phase 1': 2, 'growth phase 2': 1, 'growth phase 3': 0, 'growth phase 4': 2}"
How do multicellular organisms grow in size?,ref,0,0.2,"{'increase number of limbs': 1, 'increase size and number of cells': 1, 'increase size and number of genes': 2, 'reduce size and number of cells': 1}"
How do multicellular organisms grow in size?,sys,1,0.6,"{'increase size and number of cells': 3, 'increase size and number of hormones': 0, 'increase size and number of proteins': 2}"
What symbol is used to indicate directionality in chemical reactions?,ref,1,0.4,"{'arrow': 2, 'circle': 1, 'line': 1, 'triangle': 1}"
What symbol is used to indicate directionality in chemical reactions?,sys,1,1.0,{'arrow': 5}
Who wrote the book on the origin of species?,ref,1,0.4,"{'Sagan': 1, 'Scopes': 0, 'cannon': 2, 'darwin': 2}"
Who wrote the book on the origin of species?,sys,0,0.2,"{'darwin': 1, 'evolution': 0, 'fossil': 1, 'theory': 3}"
What is considered a good source of calcium?,ref,0,0.2,"{'corn': 1, 'egg': 2, 'milk': 1, 'wheat': 1}"
What is considered a good source of calcium?,sys,0,0.2,"{'fiber': 1, 'milk': 1, 'protein': 2, 'vitamin': 1}"
Exons are cut out before what leaves the nucleus?,ref,0,0.2,"{'dna': 2, 'gene': 1, 'mrna': 1, 'rna': 1}"
Exons are cut out before what leaves the nucleus?,sys,1,0.6,"{'mrna': 3, 'nucleosome': 0, 'ribosome': 0, 'splicing': 2}"
"What nervous system is divided into two parts, the sensory division and the motor division?",ref,1,0.4,"{'central': 2, 'developmental': 1, 'peripheral': 2, 'physiological': 0}"
"What nervous system is divided into two parts, the sensory division and the motor division?",sys,1,0.6,"{'central': 1, 'nervous': 1, 'peripheral': 3}"
What crucial role does beneficial fungi play?,ref,0,0.2,"{'balance of ecosystems': 1, 'cleaning the soil': 1, 'cleaning water': 0, 'killing bacteria': 3}"
What crucial role does beneficial fungi play?,sys,0,0.0,"{'balance of ecosystems': 0, 'beneficial bacteria': 1, 'beneficial fungi': 0, 'beneficial insects': 4}"
"When mendel crossed purple flowered-plants and white flowered-plants, all the offspring had what color flowers?",ref,0,0.2,"{'blue': 2, 'purple': 1, 'red': 2, 'yellow': 0}"
"When mendel crossed purple flowered-plants and white flowered-plants, all the offspring had what color flowers?",sys,0,0.0,"{'blue': 3, 'green': 2, 'purple': 0, 'red': 0}"
"When statoliths settle to the low point in the chamber, they stimulate what in that location?",ref,0,0.0,"{'axons': 4, 'dendrites': 1, 'mechanoreceptors': 0, 'nociceptors': 0}"
"When statoliths settle to the low point in the chamber, they stimulate what in that location?",sys,0,0.0,"{""'neurons"": 1, ""hormones' 'neutrons"": 3, 'mechanoreceptors': 0, 'muscles': 1}"
The goal of this is the understand how and why things happen?,ref,0,0.2,"{'experience': 1, 'inquiry': 1, 'science': 1, 'theory': 2}"
The goal of this is the understand how and why things happen?,sys,1,1.0,{'science': 5}
"What are the most diverse organisms on earth, which are often classified by shape or how they react to gram stain?",ref,0,0.0,"{'algae': 1, 'bacteria': 0, 'cultures': 2, 'pathogens': 2}"
"What are the most diverse organisms on earth, which are often classified by shape or how they react to gram stain?",sys,0,0.0,"{'bacteria': 0, 'fungi': 2, 'viruses': 3}"
"Breathing involves differences in what, measured in torr, between the inside of the lungs and the air outside?",ref,0,0.2,"{'gravity': 2, 'pressure': 1, 'resistance': 2, 'temperature': 0}"
"Breathing involves differences in what, measured in torr, between the inside of the lungs and the air outside?",sys,1,0.4,"{'carbon dioxide': 1, 'nitrogen': 1, 'oxygen': 1, 'pressure': 2}"
Gymnamoebas constitute a large and varied group of what?,ref,0,0.0,"{'amoebozoans': 0, 'cells': 1, 'newborns': 2, 'sporozoans': 2}"
Gymnamoebas constitute a large and varied group of what?,sys,1,0.6,"{""'bacteria'"": 2, ""'fungi'"": 0, ""'mold'"": 0, 'amoebozoans': 3}"
Lymph vessels make up a circulatory system that is similar to the blood vessels of what system?,ref,0,0.2,"{'cardiac': 1, 'cardiovascular': 1, 'gastrointestinal': 1, 'nervous': 2}"
Lymph vessels make up a circulatory system that is similar to the blood vessels of what system?,sys,0,0.0,"{'cardiovascular': 0, 'digestive': 2, 'nervous': 3, 'respiratory': 0}"
"In weather terms, what do you call the boundary between two air masses?",ref,1,0.4,"{'cloud': 2, 'cover': 0, 'front': 2, 'mass': 1}"
"In weather terms, what do you call the boundary between two air masses?",sys,0,0.2,"{'east': 1, 'front': 1, 'north': 2, 'south': 1}"
What process takes place when plants release water vapor through pores in their leaves called stomata?,ref,1,0.4,"{'evaporation': 2, 'expiration': 0, 'propagation': 1, 'transpiration': 2}"
What process takes place when plants release water vapor through pores in their leaves called stomata?,sys,1,0.6,"{'nitrogen fixation': 0, 'oxygen': 1, 'photosynthesis': 1, 'transpiration': 3}"
Most hydrogen atoms have how many protons?,ref,0,0.0,"{'four': 2, 'one': 0, 'three': 2, 'two': 1}"
Most hydrogen atoms have how many protons?,sys,1,0.6,"{'four': 0, 'one': 3, 'two': 0, 'zero': 2}"
How many viruses that can cause cancer in humans have been identified by scientists?,ref,0,0.2,"{'1': 0, '3': 3, '4': 1, '6': 1}"
How many viruses that can cause cancer in humans have been identified by scientists?,sys,0,0.2,"{'3': 2, '4': 1, '5': 1, '6': 1}"
What is utilized to analyze simple mendelian inheritance?,ref,1,0.4,"{'dna': 2, 'origins': 0, 'pedigree': 2, 'trait': 1}"
What is utilized to analyze simple mendelian inheritance?,sys,1,0.6,"{'genetic': 1, 'mutation': 0, 'pedigree': 3, 'population': 1}"
What is the only animal phyla that does not consist exclusively of invertebrates?,ref,1,0.6,"{'arthropods': 1, 'bacteria': 1, 'chordates': 3, 'eukaryotes': 0}"
What is the only animal phyla that does not consist exclusively of invertebrates?,sys,1,0.8,"{'arthropods': 0, 'chordates': 4, 'mollusks': 1, 'vertebrates': 0}"
Soap acts as what kind of agent between grease and water?,ref,0,0.4,"{'codifying': 0, 'emulsifying': 2, 'lubricating': 0, 'sterilizing': 3}"
Soap acts as what kind of agent between grease and water?,sys,1,0.8,"{'emulsifying': 4, 'hydrophilic': 1, 'hydrophobic': 0, 'polar': 0}"
The nucleus from a differentiated frog cell can direct development of what?,ref,0,0.4,"{'embryo': 0, 'fetus': 3, 'ovary': 0, 'tadpole': 2}"
The nucleus from a differentiated frog cell can direct development of what?,sys,0,0.0,"{""'tissue"": 2, 'cell': 3, ""protein' 'tissue"": 0, 'tadpole': 0}"
What can slow down the increase of viruses in the blood?,ref,1,0.6,"{'androgens': 1, 'infections': 1, 'medications': 3, 'platelets': 0}"
What can slow down the increase of viruses in the blood?,sys,0,0.0,"{'antibiotics': 1, 'antibiotics and vaccines': 2, 'medications': 0, 'vaccines': 2}"
"In a few species, chloroplast genes are inherited only from what?",ref,0,0.2,"{'eggs': 1, 'mothers': 2, 'siblings': 1, 'sperm': 1}"
"In a few species, chloroplast genes are inherited only from what?",sys,0,0.2,"{'egg': 1, ""ovary'"": 3, 'sperm': 1}"
Ions flow through atp synthase from the thylakoid space into the stroma in a process called known as what?,ref,1,0.8,"{'chemiosmosis': 4, 'fertilization': 0, 'oxidation': 1, 'respiration': 0}"
Ions flow through atp synthase from the thylakoid space into the stroma in a process called known as what?,sys,0,0.2,"{'carbon dioxide': 0, 'chemiosmosis': 1, 'nitrogen': 2, 'oxygen': 2}"
What is the name of microscopic channels which traverse the cell walls of plants?,ref,1,0.4,"{'chloroplasts': 1, 'notochord': 1, 'plasmodesmata': 2, 'sphenopalatine': 1}"
What is the name of microscopic channels which traverse the cell walls of plants?,sys,0,0.4,"{'membrane': 1, 'mitochondria': 2, 'plasmodesmata': 2, 'ribosomes': 0}"
"Like the platypus, the echnida is a what?",ref,0,0.4,"{'Gives Live birth': 0, 'dugongs': 3, 'monotreme': 2, 'prosauropod': 0}"
"Like the platypus, the echnida is a what?",sys,1,0.6,"{'carnivorous': 2, 'monotreme': 3}"
The cell membrane consists of two layers of what?,ref,0,0.2,"{'chlorophyll': 1, 'epidermis': 3, 'filaments': 0, 'phospholipids': 1}"
The cell membrane consists of two layers of what?,sys,0,0.0,"{'carbohydrate': 2, 'lipid': 0, 'phospholipids': 0, 'protein': 3}"
What is an adaptation?,ref,0,0.2,"{'favorable trait': 1, 'harmful mutation': 2, 'inherited gene': 2, 'unfavorable trait': 0}"
What is an adaptation?,sys,0,0.2,"{'beneficial trait': 4, 'favorable trait': 1}"
Where fossils of the genus eomaia found?,ref,1,0.6,"{'Egypt': 0, 'India': 1, 'Japan': 1, 'china': 3}"
Where fossils of the genus eomaia found?,sys,0,0.0,"{'Africa': 0, 'Australia': 2, 'Europe': 3, 'china': 0}"
By exploding what the space probes get separated from their launchers?,ref,0,0.2,"{'bolts': 1, 'doors': 1, 'frames': 1, 'walls': 2}"
By exploding what the space probes get separated from their launchers?,sys,1,0.6,"{'bolts': 3, 'spin': 2}"
What is the energy that matter possesses because of its location or structure?,ref,1,0.4,"{'kinetic energy': 1, 'mechanical energy': 2, 'potential energy': 2, 'thermal energy': 0}"
What is the energy that matter possesses because of its location or structure?,sys,0,0.2,"{""'kinetic energy'"": 1, ""'momentum energy'"": 1, ""'potential energy'"": 2, 'potential energy': 1}"
What is the term for the relatively stable state inside the body of an animal?,ref,0,0.2,"{'consciousness': 2, 'dormancy': 1, 'homeostasis': 1, 'metabolism': 1}"
What is the term for the relatively stable state inside the body of an animal?,sys,0,0.2,"{'homeostasis': 1, 'oxygen': 3, 'temperature': 0, 'water': 1}"
What is the middle layer of connective tissue called?,ref,0,0.2,"{'perimysium': 1, 'pollenation': 1, 'tendon': 2, 'xerophyte': 1}"
What is the middle layer of connective tissue called?,sys,0,0.0,"{'fibroblast': 2, 'pericycle': 1, 'perimysium': 0, 'perivascular': 2}"
"Unlike prokaryotic chromosomes, eukaryotic chromosomes are what?",ref,1,0.4,"{'expanding': 2, 'linear': 2, 'multiple': 1, 'simple': 0}"
"Unlike prokaryotic chromosomes, eukaryotic chromosomes are what?",sys,0,0.0,"{'circular': 0, 'irregular': 4, 'linear': 0, 'short': 1}"
Reversible reactions are indicated by what kinds of arrows?,ref,1,0.4,"{'double-headed': 2, 'equilibrium arrows': 1, 'opposite-headed': 2, 'resonance arrows': 0}"
Reversible reactions are indicated by what kinds of arrows?,sys,0,0.2,"{'negative': 1, 'opposite-headed': 1, 'positive': 3}"
Downhill skiiers gain little advantage from a running start because the initial kinetic energy is small compared with the gain in what other energy form?,ref,0,0.2,"{'chemical energy': 1, 'gravitational kinetic energy': 0, 'gravitational potential energy': 1, 'thermal energy': 3}"
Downhill skiiers gain little advantage from a running start because the initial kinetic energy is small compared with the gain in what other energy form?,sys,1,0.6,"{'gravitational potential energy': 3, 'kinetic energy': 1, 'thermal energy': 1}"
Population size is the number of what in a population?,ref,0,0.2,"{'humans': 1, 'individuals': 1, 'proteins': 2, 'subdivisions': 1}"
