question,source,accuracy,difficulty,distractor_effectiveness
What is the study of how forces affect the motion of objects?,sys,0,0.0,"{'dynamics': 0, 'friction': 2, 'gravity': 1, 'momentum': 2}"
Compounds containing which element are the basis of all known life?,ref,0,0.4,"{'carbon': 2, 'helium': 1, 'hydrogen': 0, 'oxygen': 2}"
Compounds containing which element are the basis of all known life?,sys,0,0.4,"{'carbon': 2, 'nitrogen': 1, 'sulfur': 0, 'xygen': 2}"
What type of rocks form when an existing rock is changed by heat or pressure?,ref,0,0.2,"{'Molten': 1, 'igneous': 2, 'metamorphic': 1, 'sediments': 1}"
What type of rocks form when an existing rock is changed by heat or pressure?,sys,0,0.4,"{'granite': 3, 'metamorphic': 2}"
What does jupiter reflect a lot of due to its size?,ref,0,0.0,"{'carbon': 1, 'moisture': 3, 'molecules': 1, 'sunlight': 0}"
What does jupiter reflect a lot of due to its size?,sys,0,0.2,"{'carbon': 1, 'helium': 1, 'oxygen': 2, 'sunlight': 1}"
Invertebrates (and higher animals) can also be placed in one of two groups based on how they develop as what?,ref,0,0.2,"{'cells': 1, 'chromosomes': 1, 'embryos': 1, 'hormones': 2}"
Invertebrates (and higher animals) can also be placed in one of two groups based on how they develop as what?,sys,0,0.2,"{'developmental': 1, 'embryonic': 2, 'embryos': 1, 'morphological': 1}"
Which chemist developed a process to remove carbon and dust particles in smoke?,ref,0,0.4,"{'frederick cottrell': 2, 'harold black': 0, 'james carpenter': 1, 'roger granger': 2}"
Which chemist developed a process to remove carbon and dust particles in smoke?,sys,0,0.0,"{""'james smith'"": 3, ""'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith' 'james smith"": 0, ""'john smith'"": 2, 'frederick cottrell': 0}"
What are gases called that absorb heat in the atmosphere?,ref,0,0.0,"{'carbonate gases': 1, 'greenhouse gases': 0, 'microwave gases': 4, 'ozone gases': 0}"
What are gases called that absorb heat in the atmosphere?,sys,0,0.0,"{'carbon dioxide': 0, 'greenhouse gases': 0, 'nitrogen': 2, 'water vapor': 3}"
What are the specialized cells that sponges have?,ref,0,0.0,"{'blood cells': 2, 'collar cells': 0, 'magnet cells': 2, 'tune cells': 1}"
What are the specialized cells that sponges have?,sys,0,0.2,"{'collar cells': 1, 'spicules': 0, 'spines': 1, 'spirochetes': 3}"
What shape are the muscles that control the anus?,ref,0,0.0,"{'circular': 0, 'elliptical': 1, 'irregular': 3, 'triangular': 1}"
What shape are the muscles that control the anus?,sys,1,0.6,"{'circular': 3, 'round': 0, 'square': 1, 'triangle': 1}"
What are the small molecules or proteins produced by bacteria that regulate gene expression?,ref,0,0.2,"{'autoinducers': 1, 'fluxes': 1, 'protazoas': 3, 'sporozoans': 0}"
What are the small molecules or proteins produced by bacteria that regulate gene expression?,sys,0,0.0,"{'autoinducers': 0, 'enzyme': 1, 'protein': 1, 'virus': 3}"
Channel proteins form what in the membrane?,ref,0,0.2,"{'atoms': 2, 'fibers': 1, 'pores': 1, 'walls': 1}"
Channel proteins form what in the membrane?,sys,1,1.0,{'pores': 5}
The sun gives off energy in tiny packets called what?,ref,0,0.4,"{'atoms': 1, 'electrons': 0, 'ions': 2, 'photons': 2}"
The sun gives off energy in tiny packets called what?,sys,0,0.4,"{'electrons and photons': 0, 'lectrons': 3, 'photons': 2}"
What is a rock that contains important minerals called?,ref,0,0.4,"{'carbonic': 2, 'copper': 0, 'ore': 2, 'steel': 1}"
What is a rock that contains important minerals called?,sys,0,0.0,"{'diamond': 3, 'gold': 1, 'ore': 0, 'silver': 1}"
A high metabolic rate and hair are ways mammals generate and conserve what?,ref,1,0.6,"{'energy': 0, 'heat': 3, 'resources': 1, 'water': 1}"
A high metabolic rate and hair are ways mammals generate and conserve what?,sys,0,0.4,"{'carbon dioxide': 0, 'heat': 2, 'oxygen': 2, 'water': 1}"
"What is made of molecules of many different gases, and is something we usually can’t see, taste, or smell; we can only feel it when it moves?",ref,0,0.0,"{'air': 0, 'light': 3, 'sound': 1, 'water': 1}"
"What is made of molecules of many different gases, and is something we usually can’t see, taste, or smell; we can only feel it when it moves?",sys,1,0.4,"{'air': 2, 'carbon dioxide': 2, 'oxygen': 1, 'water': 0}"
What navigation technology works on the same principle as echolocation?,ref,0,0.2,"{'GPS': 2, 'radar': 1, 'sonar': 1, 'topography': 1}"
What navigation technology works on the same principle as echolocation?,sys,0,0.0,"{'infrared': 2, 'radar': 2, 'sonar': 0, 'ultrasonic': 1}"
A reaction producing heat is what type of reaction?,ref,0,0.2,"{'carbon': 2, 'chemical': 1, 'chemistry': 2, 'physical': 0}"
A reaction producing heat is what type of reaction?,sys,0,0.2,"{'chemical': 1, 'spontaneous': 4}"
What evolutionary process has adapted protonephridia to different tasks in different environments?,ref,0,0.0,"{'natural change': 3, 'natural reproduction': 2, 'natural selection': 0, 'natural variety': 0}"
What evolutionary process has adapted protonephridia to different tasks in different environments?,sys,1,0.6,"{'evolution': 2, 'natural selection': 3}"
Some bacteria cannot be cultured because they are obligate intracellular parasites and cannot be grown outside what?,ref,0,0.0,"{'anchor cell': 1, 'brain cell': 1, 'host cell': 0, 'sponsor cell': 3}"
Some bacteria cannot be cultured because they are obligate intracellular parasites and cannot be grown outside what?,sys,0,0.4,"{'fungus': 1, 'host cell': 2, 'spore': 2, 'virus': 0}"
What are living things that produce food for themselves and other organisms called?,ref,0,0.4,"{'growers': 0, 'harvesters': 2, 'producers': 2, 'refiners': 1}"
What are living things that produce food for themselves and other organisms called?,sys,0,0.2,"{'carnivores': 4, 'producers': 1}"
What is the second largest class of elements?,ref,0,0.4,"{'carbonates': 2, 'metalloids': 1, 'nonmetals': 2, 'silicates': 0}"
What is the second largest class of elements?,sys,0,0.2,"{'helium': 2, 'nitrogen': 1, 'nonmetals': 1, 'oxygen': 1}"
The process in which a gas changes to a liquid is called what?,ref,0,0.0,"{'condensation': 0, 'diffusion': 4, 'fermentation': 0, 'vaporing': 1}"
The process in which a gas changes to a liquid is called what?,sys,0,0.0,"{'condensation': 0, 'evaporation': 0, 'ondensation': 5}"
What are solids with high melting and boiling points?,ref,0,0.2,"{'ionic compounds': 1, 'magnetic compounds': 0, 'metal alloys': 1, 'superheated compounds': 3}"
What are solids with high melting and boiling points?,sys,1,0.4,"{'gases': 1, 'ionic compounds': 2, 'metals': 1, 'polymers': 1}"
What kind of cells are polyribosomes found in?,ref,0,0.4,"{'Prokaryotic and eukaryotic': 1, 'bacterial and eukaryotic': 2, 'chloroplasts and nuclei': 2, 'yeast and prokaryotic': 0}"
What kind of cells are polyribosomes found in?,sys,0,0.0,"{'bacterial and eukaryotic': 0, 'cells': 3, 'chloroplasts': 2, 'mitochondria': 0}"
Which gland is controlled by a negative feedback loop that includes the hypothalamus and pituitary gland?,ref,0,0.2,"{'adrenal': 2, 'pituitary': 1, 'stomach': 1, 'thyroid': 1}"
Which gland is controlled by a negative feedback loop that includes the hypothalamus and pituitary gland?,sys,0,0.4,"{'heart': 0, 'liver': 3, 'lungs': 0, 'thyroid': 2}"
What term means the set of processes by which metals are extracted from their ores and converted to more useful forms?,ref,0,0.2,"{'ceramics': 2, 'introversion': 1, 'metallurgy': 1, 'metamorphisis': 1}"
What term means the set of processes by which metals are extracted from their ores and converted to more useful forms?,sys,0,0.4,"{'chemical': 0, 'chemical reaction': 2, 'metallurgy': 2, 'mineral': 1}"
What blood-carrying structures contain one-way valves that contribute to the return of blood to the heart?,ref,1,0.4,"{'brains': 2, 'clots': 0, 'glands': 1, 'veins': 2}"
What blood-carrying structures contain one-way valves that contribute to the return of blood to the heart?,sys,0,0.2,"{'arteries': 1, 'capillaries': 2, 'kidneys': 1, 'veins': 1}"
What type of components of the biosphere do chemical elements and water pass through during ecosystem recycle?,ref,0,0.0,"{'biotic and abiotic': 0, 'photic and aphotic': 4, 'tropic and subtropic': 1, 'water and air': 0}"
What type of components of the biosphere do chemical elements and water pass through during ecosystem recycle?,sys,1,0.6,"{'biotic and abiotic': 3, 'carbon': 1, 'nitrogen': 0, 'oxygen': 1}"
The relationship between a nucleotide codon and its corresponding amino acid is called what?,ref,0,0.2,"{'dna': 0, 'genetic code': 1, 'protein': 4, 'rna': 0}"
The relationship between a nucleotide codon and its corresponding amino acid is called what?,sys,0,0.4,"{'amino acid': 3, 'genetic code': 2}"
"Traditionally, what preventative measure used weakened or inactive forms of microorganisms or viruses to stimulate the immune system?",ref,0,0.2,"{'assimilation': 2, 'infection': 2, 'pathogen': 0, 'vaccine': 1}"
"Traditionally, what preventative measure used weakened or inactive forms of microorganisms or viruses to stimulate the immune system?",sys,1,0.4,"{'antibiotics': 1, 'hormones': 2, 'vaccine': 2, 'vaccines': 0}"
What is the measurement of something along it's greatest dimension called?,ref,1,0.6,"{'height': 2, 'length': 3, 'stretch': 0}"
What is the measurement of something along it's greatest dimension called?,sys,1,0.6,"{'depth': 0, 'height': 1, 'length': 3, 'width': 1}"
What form the skeletons of most organic molecules?,ref,0,0.0,"{'amino acid chains': 2, 'carbon chains': 0, 'hydrocarbons': 1, 'peptide groups': 2}"
What form the skeletons of most organic molecules?,sys,0,0.0,"{'carbon chains': 0, 'hydrogen': 2, 'nitrogen': 2, 'oxygen': 1}"
What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,ref,0,0.2,"{'biosynthesis': 1, 'endocytosis': 1, 'exocytosis': 1, 'plasmosis': 2}"
What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,sys,0,0.4,"{'embrane transport': 0, 'exocytosis': 2, 'membrane diffusion': 0, 'membrane fusion': 3}"
"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",ref,0,0.2,"{'changing system': 0, 'isolated system': 1, 'shared system': 3, 'sure system': 1}"
"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",sys,0,0.0,"{'active system': 1, 'isolated system': 0, 'tive system': 4}"
A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,ref,1,0.8,"{'capillary': 4, 'electron': 0, 'layer': 1, 'tendon': 0}"
A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,sys,0,0.0,"{'capillar': 0, 'capillary': 0, 'capillary bed': 5}"
What sort of walls are helpful for keeping a slope stable?,ref,0,0.2,"{'diverting walls': 1, 'managing walls': 0, 'relocating walls': 3, 'retaining walls': 1}"
What sort of walls are helpful for keeping a slope stable?,sys,0,0.2,"{'concrete walls': 0, 'retaining walls': 1, 'rock walls': 1, 'tree walls': 3}"
What is the most direct way of recovering a metal from its ores?,ref,1,0.4,"{'drilling': 2, 'electrolysis': 2, 'molecules': 0, 'osmosis': 1}"
What is the most direct way of recovering a metal from its ores?,sys,0,0.2,"{'electrolysis': 1, 'hydrogen': 2, 'nitrogen': 0, 'oxygen': 2}"
What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,ref,0,0.2,"{'micronutrients': 1, 'non-energetic nutrients': 3, 'pigments': 0, 'salts': 1}"
What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,sys,1,0.8,"{'amino acids': 0, 'hormones': 0, 'micronutrients': 4, 'proteins': 1}"
What type of map reveals the shape of a landscape?,ref,0,0.0,"{'geographic': 2, 'geologic': 1, 'meteorological': 2, 'topographic': 0}"
What type of map reveals the shape of a landscape?,sys,1,0.6,"{'geological': 1, 'topographic': 3, 'topographic maps': 1}"
Does atmospheric pressure increase or decrease as the altitude increases?,ref,0,0.2,"{'decreases': 1, 'depends on other factors': 1, 'increase': 0, 'stays the same': 3}"
Does atmospheric pressure increase or decrease as the altitude increases?,sys,0,0.2,"{'decreases': 1, 'increases': 1, 'remains the same': 3}"
"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",ref,0,0.0,"{'calibration': 0, 'deceleration': 0, 'extraction': 1, 'progression': 4}"
"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",sys,0,0.2,"{'acceleration': 0, 'accelerationism': 2, 'accelerationismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismism': 2, 'deceleration': 1}"
What do you call a quantity of motion that has both size as well as direction?,ref,0,0.4,"{'speed': 1, 'vector': 2, 'vibration': 0, 'wave': 2}"
What do you call a quantity of motion that has both size as well as direction?,sys,0,0.4,"{'magnitude': 2, 'momentum': 1, 'vector': 2, 'velocity': 0}"
What process done by bacteria makes them important producers in aquatic ecosystems?,ref,0,0.0,"{'infection': 1, 'maturation': 3, 'photosynthesis': 0, 'reproduction': 1}"
What process done by bacteria makes them important producers in aquatic ecosystems?,sys,0,0.0,"{'carbon dioxide': 2, 'nitrogen': 1, 'oxygen': 2, 'photosynthesis': 0}"
"Monosaccharides, disaccharides, and polysaccharides are types of what kind of macromolecule?",ref,0,0.4,"{'carbohydrate': 2, 'glucose': 1, 'nutrients': 2, 'protein': 0}"
"Monosaccharides, disaccharides, and polysaccharides are types of what kind of macromolecule?",sys,0,0.4,"{'amino acid': 1, 'carbohydrate': 2, 'nucleic acid': 2, 'protein': 0}"
What action do particles of the same charge do to each other?,ref,0,0.2,"{'destroy': 1, 'propagate': 2, 'pull': 1, 'repel': 1}"
What action do particles of the same charge do to each other?,sys,0,0.2,"{'charge': 1, 'mass': 0, 'pin': 3, 'repel': 1}"
A cold front is formed when a cold air mass runs into what?,ref,1,0.4,"{'cool air mass': 1, 'dry air mass': 1, 'hurricane': 1, 'warm air mass': 2}"
A cold front is formed when a cold air mass runs into what?,sys,1,0.6,"{'warm air': 2, 'warm air mass': 3}"
What is the the process by which remains or traces of living things become fossils called?,ref,0,0.2,"{'extirpation': 0, 'fasciculation': 2, 'fossilization': 1, 'gentrification': 2}"
What is the the process by which remains or traces of living things become fossils called?,sys,0,0.0,"{'fossilization': 0, 'metamorphosis': 3, 'sedimentation': 2}"
Light is a form of what kind of energy?,ref,0,0.0,"{'electromagnetic energy': 0, 'gravitational energy': 3, 'magnetic energy': 0, 'static energy': 2}"
Light is a form of what kind of energy?,sys,0,0.0,"{'electromagnetic energy': 0, 'gravitational energy': 1, 'kinetic energy': 3, 'thermal energy': 1}"
"When compared to anaerobic respiration, what does aerobic respiration release more of?",ref,0,0.2,"{'carbon dioxide': 1, 'energy': 1, 'heat': 1, 'pressure': 2}"
"When compared to anaerobic respiration, what does aerobic respiration release more of?",sys,0,0.2,"{'carbon': 2, 'energy': 1, 'nitrogen': 0, 'oxygen': 2}"
"As the telencephalon enlarges and grows into the cranial cavity, it is limited by the space within what bone structure?",ref,1,0.4,"{'chest': 2, 'skeleton': 0, 'skull': 2, 'spine': 1}"
"As the telencephalon enlarges and grows into the cranial cavity, it is limited by the space within what bone structure?",sys,0,0.0,"{'orbit': 3, 'ribcage': 1, 'skull': 0, 'vertebrae': 1}"
What is a relationship where one species benefits and the other is unaffected?,ref,0,0.2,"{'commensalism': 1, 'mutualism': 1, 'parasitism': 1, 'pollenation': 2}"
What is a relationship where one species benefits and the other is unaffected?,sys,0,0.2,"{'commensalism': 1, 'mutualism': 4, 'parasitism': 0, 'symbiosis': 0}"
Quarks are very tiny particles of matter that make up what?,ref,1,0.4,"{'atoms and neutrons': 1, 'electrons and neutrons': 1, 'protons and electrons': 1, 'protons and neutrons': 2}"
Quarks are very tiny particles of matter that make up what?,sys,1,0.6,"{'electrons and neutrons': 1, 'electrons and protons': 1, 'protons and neutrons': 3}"
What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,ref,1,0.4,"{'intensity': 1, 'microscopic': 2, 'radioactivity': 2, 'vibration': 0}"
What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,sys,0,0.0,"{'electron': 0, 'neutron': 2, 'proton': 3, 'radioactivity': 0}"
"The right and left hip bones, with the addition of the sacrum and coccyx form what section of the skeleton?",ref,0,0.4,"{'necklash': 3, 'pelvis': 2, 'tail bone': 0, 'uterus': 0}"
"The right and left hip bones, with the addition of the sacrum and coccyx form what section of the skeleton?",sys,0,0.2,"{'femur': 1, 'pelvis': 1, 'ribcage': 2, 'vertebrae': 1}"
What do metals start out as?,ref,0,0.0,"{'Metal molecules': 1, 'aluminum': 1, 'nickel': 3, 'ore': 0}"
What do metals start out as?,sys,1,0.4,"{'aluminum': 2, 'copper': 1, 'iron': 0, 'ore': 2}"
What is the si unit for weight?,ref,1,0.6,"{'kilograms (kg)': 1, 'meters (m)': 0, 'newton (n)': 3, 'pounds (lbs)': 1}"
What is the si unit for weight?,sys,0,0.2,"{'ilogram': 4, 'kilogram': 0, 'newton (n)': 1}"
The flower is an angiosperm structure specialized for what function?,ref,0,0.2,"{'asexual reproduction': 0, 'nutrient production': 2, 'protection from cold': 2, 'sexual reproduction': 1}"
The flower is an angiosperm structure specialized for what function?,sys,0,0.2,"{""'fruit'"": 1, ""'seed'"": 1, ""'seedling'"": 2, 'sexual reproduction': 1}"
"Recent evidence indicates some of what type of cells remain within the heart, continuing to divide and potentially replace dead cells?",ref,1,0.4,"{'dendritic cells': 2, 'human cells': 1, 'osteoclast cells': 0, 'stem cells': 2}"
"Recent evidence indicates some of what type of cells remain within the heart, continuing to divide and potentially replace dead cells?",sys,1,0.6,"{'neurons': 2, 'stem cells': 3}"
About what percentage of the earth's water is fresh water?,ref,0,0.0,"{'nine percent': 2, 'thirty percent': 1, 'three percent': 0, 'two percent': 2}"
About what percentage of the earth's water is fresh water?,sys,0,0.2,"{'50 percent': 1, '60 percent': 2, '70 percent': 1, 'three percent': 1}"
"While numerous elements can undergo fission, only a few can be used as fuels in what nuclear devices?",ref,0,0.0,"{'accelerators': 2, 'colliders': 1, 'laser beams': 2, 'reactors': 0}"
"While numerous elements can undergo fission, only a few can be used as fuels in what nuclear devices?",sys,0,0.0,"{'nuclear': 3, 'radioactive': 0, 'reactors': 0, 'thermal': 2}"
"What is an estimation of all of the organic matter available as food, and involves measuring biomass in terrestrial environments?",ref,0,0.0,"{'decomposition energy': 1, 'food chain': 2, 'net primary productivity': 0, 'trophic level total': 2}"
"What is an estimation of all of the organic matter available as food, and involves measuring biomass in terrestrial environments?",sys,0,0.4,"{'carbon fixation': 3, 'net primary productivity': 2}"
"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",ref,0,0.2,"{'fetus': 3, 'oocyte': 1, 'spermatozoa': 1, 'zygote': 0}"
"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",sys,0,0.2,"{'oocyte': 1, 'ovary': 3, 'ovary follicle': 1, 'ovule': 0}"
Oxygen is combined with what to form water?,ref,1,0.4,"{'carbon': 2, 'glucose': 1, 'helium': 0, 'hydrogen': 2}"
Oxygen is combined with what to form water?,sys,1,0.6,"{'carbon dioxide': 2, 'hydrogen': 3, 'nitrogen': 0}"
Does lava flow quickly or slowly when thick?,ref,0,0.0,"{'quickly': 0, 'rapidly': 4, 'slowly': 0, 'steadily': 1}"
Does lava flow quickly or slowly when thick?,sys,1,0.8,"{'fast': 1, 'slowly': 4}"
The evaporative loss of the most energetic water molecules does what to a surface?,ref,0,0.2,"{'charges it': 0, 'cools it': 1, 'heats it': 1, 'vents it': 3}"
The evaporative loss of the most energetic water molecules does what to a surface?,sys,0,0.4,"{""'the evaporation of the water"": 2, 'cools it': 2, 'the evaporation of the air': 0, ""the evaporation of the water molecules'"": 1}"
"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",ref,0,0.0,"{'Big Bang': 2, 'mass extinction': 0, 'mass migrations': 0, 'spontaneous mutation': 3}"
"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",sys,0,0.2,"{'extinction': 4, 'mass extinction': 1}"
What patterns in trees can be used to determine its age?,ref,0,0.0,"{'bark ridges': 0, 'colors': 3, 'rings': 0, 'veins': 2}"
What patterns in trees can be used to determine its age?,sys,1,0.6,"{'rings': 3, 'tree rings': 2}"
All of the petals together are called what?,ref,1,0.4,"{'anthers': 2, 'corolla': 2, 'stalk': 0, 'stamen': 1}"
All of the petals together are called what?,sys,1,0.4,"{'corolla': 2, 'ollen': 1, 'pollenation': 2}"
Any nucleus that is unstable and decays spontaneously is said to be what?,ref,0,0.2,"{'dull': 2, 'magnetic': 1, 'neutral': 1, 'radioactive': 1}"
Any nucleus that is unstable and decays spontaneously is said to be what?,sys,1,1.0,{'radioactive': 5}
What is the term for viscous magmas that are high in silica and tend to stay below the surface or erupt explosively?,ref,0,0.4,"{'combustible magmas': 2, 'compacted magmas': 1, 'felsic magmas': 2, 'sedimentary magmas': 0}"
What is the term for viscous magmas that are high in silica and tend to stay below the surface or erupt explosively?,sys,0,0.2,"{'basalt': 1, 'felsic magmas': 1, 'granite': 3, 'granite is not a type of magma. basalt': 0}"
How many meters deep does the photic zone extend?,ref,0,0.2,"{'100': 0, '200': 1, '400': 3, '900': 1}"
How many meters deep does the photic zone extend?,sys,0,0.0,"{'150': 1, '200': 0, '300': 4}"
What is the name of the process in which the nuclei of uranium atoms are split?,ref,0,0.2,"{'atomic fusion': 1, 'critical fission': 1, 'nuclear fission': 1, 'nuclear fusion': 2}"
What is the name of the process in which the nuclei of uranium atoms are split?,sys,1,0.6,"{'neutron': 2, 'nuclear fission': 3}"
What type of bonds are formed between atoms sharing electrons?,ref,0,0.4,"{'covalent': 2, 'hydroxyl': 3, 'ionic': 0, 'neutron bonds': 0}"
What type of bonds are formed between atoms sharing electrons?,sys,0,0.2,"{'covalent': 1, 'hydrogen': 2, 'ionic': 2, 'metallic': 0}"
An individual virus is called what?,ref,0,0.4,"{'a pathogen': 0, 'a polymer': 2, 'a toxin': 1, 'a virion': 2}"
An individual virus is called what?,sys,0,0.2,"{'a virion': 1, 'bacteria': 0, 'protozoa': 0, 'spirochetes': 4}"
What type of particle collides with an atom of u-235 during the basic nuclear fission process?,ref,0,0.0,"{'a neutron': 0, 'a nuclei': 2, 'a proton': 2, 'an electron': 1}"
What type of particle collides with an atom of u-235 during the basic nuclear fission process?,sys,0,0.2,"{'a neutron': 1, 'alpha': 1, 'beta': 2, 'gamma': 1}"
What color is phosphate mineral turquoise?,ref,0,0.0,"{'blue': 0, 'green': 3, 'purple': 0, 'white': 2}"
What color is phosphate mineral turquoise?,sys,0,0.2,"{'blue': 1, 'green': 2, 'purple': 0, 'red': 2}"
"Groups of three bases form codons, and each codon stands for one what?",ref,0,0.0,"{'amino acid': 0, 'compound acid': 1, 'minimal acid': 1, 'sulferic acid': 3}"
"Groups of three bases form codons, and each codon stands for one what?",sys,0,0.2,"{'amino acid': 1, 'nucleic acid': 2, 'nucleotide': 2}"
"Bees, wasps, ants, butterflies, moths, flies and beetles belong to what animal phylum?",ref,0,0.4,"{'arthropods': 2, 'cephalopods': 2, 'crustaceans': 1, 'insects': 0}"
"Bees, wasps, ants, butterflies, moths, flies and beetles belong to what animal phylum?",sys,0,0.2,"{'arachnids': 0, 'arthropods': 1, 'mollusks': 2, 'reptiles': 2}"
How many ways are there for a species to go extinct?,ref,1,0.4,"{'Ten': 1, 'eight': 1, 'four': 1, 'two': 2}"
How many ways are there for a species to go extinct?,sys,1,0.6,"{'four': 0, 'three': 2, 'two': 3}"
"Often generated by molecular cloning, transgenic organisms possess what from a different species?",ref,0,0.0,"{'RNA': 1, 'dna': 0, 'memories': 3, 'organs': 1}"
"Often generated by molecular cloning, transgenic organisms possess what from a different species?",sys,1,0.4,"{'bacteria': 1, 'dna': 2, 'protein': 1, 'virus': 1}"
The skin disease impetigo is caused by spread of what type of microorganism?,ref,1,0.4,"{'algae': 2, 'bacteria': 2, 'tumors': 0, 'viruses': 1}"
The skin disease impetigo is caused by spread of what type of microorganism?,sys,0,0.2,"{'bacteria': 1, 'fungi': 1, 'spirochetes': 0, 'viruses': 3}"
Plants go through seasonal changes after detecting differences in what?,ref,0,0.2,"{'day length': 1, 'temperature': 1, 'weather': 0, 'week length': 3}"
Plants go through seasonal changes after detecting differences in what?,sys,1,0.4,"{'day length': 2, 'night length': 2, 'temperature': 1}"
What cycle is part of cellular respiration and makes atp and naph?,ref,1,0.6,"{'carbon cycle': 0, 'krebs': 3, 'vireos': 2, 'water cycle': 0}"
What cycle is part of cellular respiration and makes atp and naph?,sys,0,0.2,"{'carbon dioxide': 1, 'krebs': 1, 'nitrogen': 1, 'oxygen': 2}"
What type of mechanical weathering occurs when one rock bumps against another rock?,ref,1,0.4,"{'abrasion': 2, 'absorption': 2, 'disintegration': 1, 'refraction': 0}"
What type of mechanical weathering occurs when one rock bumps against another rock?,sys,1,0.6,"{'abrasion': 3, 'erosion': 2}"
What kind of hormones serve many functions in addition to promoting gamete production?,ref,0,0.0,"{'Multifaceted hormones': 0, 'Utility hormones': 1, 'reflection hormones': 4, 'sex hormones': 0}"
What kind of hormones serve many functions in addition to promoting gamete production?,sys,0,0.0,"{'estrogen': 1, 'progesterone': 3, 'sex hormones': 0, 'testosterone': 1}"
"The tissue that will become the scrotum in a male becomes the labia in a female, thus, they are regarded as having what relationship?",ref,0,0.2,"{'homologous': 1, 'mutual': 2, 'opposite': 0, 'symbiotic': 2}"
"The tissue that will become the scrotum in a male becomes the labia in a female, thus, they are regarded as having what relationship?",sys,0,0.2,"{'homologous': 1, 'ovary': 0, 'ovule': 4}"
How frequently do high tides occur?,ref,0,0.0,"{'Every 24 hours': 3, 'Every 48 hours': 2, 'Every 96 hours': 0, 'every 12 hours': 0}"
How frequently do high tides occur?,sys,0,0.0,"{'every 12 hours': 0, 'every 24 hours': 2, 'every 30 minutes': 3, 'every 60 minutes': 0}"
What phase does the cell make final preparations to divide?,ref,0,0.0,"{'carbonate phase 2': 1, 'dioxide phase 2': 2, 'growth phase 1': 2, 'growth phase 2': 0}"
What phase does the cell make final preparations to divide?,sys,0,0.2,"{'growth phase 1': 1, 'growth phase 2': 1, 'growth phase 3': 2, 'growth phase 4': 1}"
How do multicellular organisms grow in size?,ref,0,0.0,"{'increase number of limbs': 1, 'increase size and number of cells': 0, 'increase size and number of genes': 4, 'reduce size and number of cells': 0}"
How do multicellular organisms grow in size?,sys,0,0.0,"{'increase size and number of cells': 0, 'increase size and number of hormones': 4, 'increase size and number of proteins': 1}"
What symbol is used to indicate directionality in chemical reactions?,ref,0,0.2,"{'arrow': 1, 'circle': 1, 'line': 1, 'triangle': 2}"
What symbol is used to indicate directionality in chemical reactions?,sys,1,1.0,{'arrow': 5}
Who wrote the book on the origin of species?,ref,0,0.4,"{'Sagan': 0, 'Scopes': 3, 'cannon': 0, 'darwin': 2}"
Who wrote the book on the origin of species?,sys,0,0.0,"{'darwin': 0, 'evolution': 3, 'fossil': 1, 'theory': 1}"
What is considered a good source of calcium?,ref,0,0.2,"{'corn': 2, 'egg': 1, 'milk': 1, 'wheat': 1}"
What is considered a good source of calcium?,sys,0,0.2,"{'fiber': 0, 'milk': 1, 'protein': 4, 'vitamin': 0}"
Exons are cut out before what leaves the nucleus?,ref,0,0.4,"{'dna': 2, 'gene': 0, 'mrna': 2, 'rna': 1}"
Exons are cut out before what leaves the nucleus?,sys,0,0.0,"{'mrna': 0, 'nucleosome': 3, 'ribosome': 1, 'splicing': 1}"
"What nervous system is divided into two parts, the sensory division and the motor division?",ref,0,0.2,"{'central': 1, 'developmental': 3, 'peripheral': 1, 'physiological': 0}"
"What nervous system is divided into two parts, the sensory division and the motor division?",sys,0,0.4,"{'central': 2, 'nervous': 1, 'peripheral': 2}"
