question,source,accuracy,difficulty,distractor_effectiveness
The relationship between a nucleotide codon and its corresponding amino acid is called what?,ref,1,0.4,"{'dna': 0, 'genetic code': 2, 'protein': 1, 'rna': 2}"
The relationship between a nucleotide codon and its corresponding amino acid is called what?,sys,1,0.6,"{'amino acid': 2, 'genetic code': 3}"
"Traditionally, what preventative measure used weakened or inactive forms of microorganisms or viruses to stimulate the immune system?",ref,0,0.2,"{'assimilation': 0, 'infection': 3, 'pathogen': 1, 'vaccine': 1}"
"Traditionally, what preventative measure used weakened or inactive forms of microorganisms or viruses to stimulate the immune system?",sys,0,0.0,"{'antibiotics': 3, 'hormones': 2, 'vaccine': 0, 'vaccines': 0}"
What is the measurement of something along it's greatest dimension called?,ref,1,0.6,"{'height': 2, 'length': 3, 'stretch': 0}"
What is the measurement of something along it's greatest dimension called?,sys,0,0.2,"{'depth': 0, 'height': 2, 'length': 1, 'width': 2}"
What form the skeletons of most organic molecules?,ref,0,0.2,"{'amino acid chains': 0, 'carbon chains': 1, 'hydrocarbons': 1, 'peptide groups': 3}"
What form the skeletons of most organic molecules?,sys,1,0.4,"{'carbon chains': 2, 'hydrogen': 1, 'nitrogen': 0, 'oxygen': 2}"
What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,ref,0,0.2,"{'biosynthesis': 3, 'endocytosis': 1, 'exocytosis': 1, 'plasmosis': 0}"
What term describes the process of vesicles fusing with the plasma membrane and releasing their contents to the outside of the cell?,sys,0,0.2,"{'embrane transport': 2, 'exocytosis': 1, 'membrane diffusion': 2, 'membrane fusion': 0}"
"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",ref,1,0.8,"{'changing system': 1, 'isolated system': 4, 'shared system': 0, 'sure system': 0}"
"A sealed, vacuum-insulated reaction flask approximates what condition, in which neither matter nor heat can be exchanged between system and surroundings?",sys,0,0.2,"{'active system': 2, 'isolated system': 1, 'tive system': 2}"
A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,ref,0,0.0,"{'capillary': 0, 'electron': 3, 'layer': 1, 'tendon': 1}"
A metarteriole is a type of vessel that has structural characteristics of both an arteriole and this?,sys,0,0.4,"{'capillar': 1, 'capillary': 2, 'capillary bed': 2}"
What sort of walls are helpful for keeping a slope stable?,ref,1,0.6,"{'diverting walls': 0, 'managing walls': 2, 'relocating walls': 0, 'retaining walls': 3}"
What sort of walls are helpful for keeping a slope stable?,sys,0,0.0,"{'concrete walls': 2, 'retaining walls': 0, 'rock walls': 1, 'tree walls': 2}"
What is the most direct way of recovering a metal from its ores?,ref,1,0.6,"{'drilling': 0, 'electrolysis': 3, 'molecules': 2, 'osmosis': 0}"
What is the most direct way of recovering a metal from its ores?,sys,1,0.8,"{'electrolysis': 4, 'hydrogen': 0, 'nitrogen': 0, 'oxygen': 1}"
What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,ref,1,0.6,"{'micronutrients': 3, 'non-energetic nutrients': 1, 'pigments': 1, 'salts': 0}"
What is the term used to describe the minerals and vitamins that are not needed for providing the body with energy but are still essential for good health?,sys,0,0.2,"{'amino acids': 0, 'hormones': 2, 'micronutrients': 1, 'proteins': 2}"
What type of map reveals the shape of a landscape?,ref,0,0.4,"{'geographic': 2, 'geologic': 1, 'meteorological': 0, 'topographic': 2}"
What type of map reveals the shape of a landscape?,sys,0,0.2,"{'geological': 1, 'topographic': 1, 'topographic maps': 3}"
Does atmospheric pressure increase or decrease as the altitude increases?,ref,0,0.4,"{'decreases': 2, 'depends on other factors': 0, 'increase': 1, 'stays the same': 2}"
Does atmospheric pressure increase or decrease as the altitude increases?,sys,1,1.0,"{'decreases': 5, 'increases': 0, 'remains the same': 0}"
"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",ref,1,0.4,"{'calibration': 1, 'deceleration': 2, 'extraction': 2, 'progression': 0}"
"What term always refers to acceleration in the direction opposite to the direction of the velocity and always reduces speed, unlike negative acceleration?",sys,1,0.6,"{'acceleration': 1, 'accelerationism': 1, 'accelerationismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismismism': 0, 'deceleration': 3}"
What do you call a quantity of motion that has both size as well as direction?,ref,0,0.4,"{'speed': 1, 'vector': 2, 'vibration': 0, 'wave': 2}"
What do you call a quantity of motion that has both size as well as direction?,sys,0,0.4,"{'magnitude': 1, 'momentum': 2, 'vector': 2, 'velocity': 0}"
What process done by bacteria makes them important producers in aquatic ecosystems?,ref,0,0.4,"{'infection': 1, 'maturation': 2, 'photosynthesis': 2, 'reproduction': 0}"
What process done by bacteria makes them important producers in aquatic ecosystems?,sys,1,0.4,"{'carbon dioxide': 0, 'nitrogen': 1, 'oxygen': 2, 'photosynthesis': 2}"
"Monosaccharides, disaccharides, and polysaccharides are types of what kind of macromolecule?",ref,0,0.2,"{'carbohydrate': 1, 'glucose': 2, 'nutrients': 0, 'protein': 2}"
"Monosaccharides, disaccharides, and polysaccharides are types of what kind of macromolecule?",sys,1,0.6,"{'amino acid': 1, 'carbohydrate': 3, 'nucleic acid': 1, 'protein': 0}"
What action do particles of the same charge do to each other?,ref,0,0.2,"{'destroy': 2, 'propagate': 0, 'pull': 2, 'repel': 1}"
What action do particles of the same charge do to each other?,sys,0,0.2,"{'charge': 1, 'mass': 1, 'pin': 2, 'repel': 1}"
A cold front is formed when a cold air mass runs into what?,ref,0,0.0,"{'cool air mass': 2, 'dry air mass': 0, 'hurricane': 3, 'warm air mass': 0}"
A cold front is formed when a cold air mass runs into what?,sys,0,0.4,"{'warm air': 3, 'warm air mass': 2}"
What is the the process by which remains or traces of living things become fossils called?,ref,0,0.0,"{'extirpation': 2, 'fasciculation': 1, 'fossilization': 0, 'gentrification': 2}"
What is the the process by which remains or traces of living things become fossils called?,sys,0,0.4,"{'fossilization': 2, 'metamorphosis': 0, 'sedimentation': 3}"
Light is a form of what kind of energy?,ref,0,0.4,"{'electromagnetic energy': 2, 'gravitational energy': 1, 'magnetic energy': 0, 'static energy': 2}"
Light is a form of what kind of energy?,sys,0,0.2,"{'electromagnetic energy': 1, 'gravitational energy': 2, 'kinetic energy': 1, 'thermal energy': 1}"
"When compared to anaerobic respiration, what does aerobic respiration release more of?",ref,0,0.2,"{'carbon dioxide': 1, 'energy': 1, 'heat': 0, 'pressure': 3}"
"When compared to anaerobic respiration, what does aerobic respiration release more of?",sys,0,0.0,"{'carbon': 2, 'energy': 0, 'nitrogen': 1, 'oxygen': 2}"
"As the telencephalon enlarges and grows into the cranial cavity, it is limited by the space within what bone structure?",ref,0,0.0,"{'chest': 3, 'skeleton': 1, 'skull': 0, 'spine': 1}"
"As the telencephalon enlarges and grows into the cranial cavity, it is limited by the space within what bone structure?",sys,0,0.2,"{'orbit': 2, 'ribcage': 1, 'skull': 1, 'vertebrae': 1}"
What is a relationship where one species benefits and the other is unaffected?,ref,1,0.4,"{'commensalism': 2, 'mutualism': 1, 'parasitism': 1, 'pollenation': 1}"
What is a relationship where one species benefits and the other is unaffected?,sys,0,0.2,"{'commensalism': 1, 'mutualism': 1, 'parasitism': 2, 'symbiosis': 1}"
Quarks are very tiny particles of matter that make up what?,ref,0,0.2,"{'atoms and neutrons': 2, 'electrons and neutrons': 1, 'protons and electrons': 1, 'protons and neutrons': 1}"
Quarks are very tiny particles of matter that make up what?,sys,0,0.2,"{'electrons and neutrons': 1, 'electrons and protons': 3, 'protons and neutrons': 1}"
What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,ref,1,0.6,"{'intensity': 0, 'microscopic': 2, 'radioactivity': 3, 'vibration': 0}"
What term is used to describe  is the spontaneous emission of particles and radiation from atomic nuclei?,sys,0,0.2,"{'electron': 0, 'neutron': 2, 'proton': 2, 'radioactivity': 1}"
"The right and left hip bones, with the addition of the sacrum and coccyx form what section of the skeleton?",ref,1,0.4,"{'necklash': 0, 'pelvis': 2, 'tail bone': 1, 'uterus': 2}"
"The right and left hip bones, with the addition of the sacrum and coccyx form what section of the skeleton?",sys,0,0.4,"{'femur': 0, 'pelvis': 2, 'ribcage': 2, 'vertebrae': 1}"
What do metals start out as?,ref,0,0.4,"{'Metal molecules': 1, 'aluminum': 2, 'nickel': 0, 'ore': 2}"
What do metals start out as?,sys,0,0.4,"{'aluminum': 1, 'copper': 2, 'iron': 0, 'ore': 2}"
What is the si unit for weight?,ref,1,0.4,"{'kilograms (kg)': 1, 'meters (m)': 1, 'newton (n)': 2, 'pounds (lbs)': 1}"
What is the si unit for weight?,sys,0,0.2,"{'ilogram': 3, 'kilogram': 1, 'newton (n)': 1}"
The flower is an angiosperm structure specialized for what function?,ref,1,0.6,"{'asexual reproduction': 1, 'nutrient production': 0, 'protection from cold': 1, 'sexual reproduction': 3}"
The flower is an angiosperm structure specialized for what function?,sys,1,0.6,"{""'fruit'"": 0, ""'seed'"": 1, ""'seedling'"": 1, 'sexual reproduction': 3}"
"Recent evidence indicates some of what type of cells remain within the heart, continuing to divide and potentially replace dead cells?",ref,0,0.2,"{'dendritic cells': 0, 'human cells': 4, 'osteoclast cells': 0, 'stem cells': 1}"
"Recent evidence indicates some of what type of cells remain within the heart, continuing to divide and potentially replace dead cells?",sys,1,0.8,"{'neurons': 1, 'stem cells': 4}"
About what percentage of the earth's water is fresh water?,ref,0,0.2,"{'nine percent': 2, 'thirty percent': 1, 'three percent': 1, 'two percent': 1}"
About what percentage of the earth's water is fresh water?,sys,1,0.4,"{'50 percent': 1, '60 percent': 0, '70 percent': 2, 'three percent': 2}"
"While numerous elements can undergo fission, only a few can be used as fuels in what nuclear devices?",ref,0,0.0,"{'accelerators': 1, 'colliders': 2, 'laser beams': 2, 'reactors': 0}"
"While numerous elements can undergo fission, only a few can be used as fuels in what nuclear devices?",sys,0,0.0,"{'nuclear': 1, 'radioactive': 2, 'reactors': 0, 'thermal': 2}"
"What is an estimation of all of the organic matter available as food, and involves measuring biomass in terrestrial environments?",ref,1,0.8,"{'decomposition energy': 0, 'food chain': 1, 'net primary productivity': 4, 'trophic level total': 0}"
"What is an estimation of all of the organic matter available as food, and involves measuring biomass in terrestrial environments?",sys,0,0.2,"{'carbon fixation': 4, 'net primary productivity': 1}"
"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",ref,0,0.0,"{'fetus': 2, 'oocyte': 0, 'spermatozoa': 3, 'zygote': 0}"
"Twenty-four hours before fertilization, the egg has finished meiosis and becomes a mature what?",sys,1,0.4,"{'oocyte': 2, 'ovary': 2, 'ovary follicle': 0, 'ovule': 1}"
Oxygen is combined with what to form water?,ref,1,0.4,"{'carbon': 1, 'glucose': 1, 'helium': 1, 'hydrogen': 2}"
Oxygen is combined with what to form water?,sys,0,0.4,"{'carbon dioxide': 1, 'hydrogen': 2, 'nitrogen': 2}"
Does lava flow quickly or slowly when thick?,ref,0,0.2,"{'quickly': 1, 'rapidly': 0, 'slowly': 1, 'steadily': 3}"
Does lava flow quickly or slowly when thick?,sys,1,1.0,"{'fast': 0, 'slowly': 5}"
The evaporative loss of the most energetic water molecules does what to a surface?,ref,0,0.0,"{'charges it': 0, 'cools it': 0, 'heats it': 3, 'vents it': 2}"
The evaporative loss of the most energetic water molecules does what to a surface?,sys,0,0.2,"{""'the evaporation of the water"": 1, 'cools it': 1, 'the evaporation of the air': 2, ""the evaporation of the water molecules'"": 1}"
"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",ref,0,0.0,"{'Big Bang': 1, 'mass extinction': 0, 'mass migrations': 3, 'spontaneous mutation': 1}"
"Habitat loss caused by human actions is a prime culprit in what phenomenon, which appears to be occurring for a sixth time?",sys,0,0.2,"{'extinction': 4, 'mass extinction': 1}"
What patterns in trees can be used to determine its age?,ref,1,0.4,"{'bark ridges': 1, 'colors': 2, 'rings': 2, 'veins': 0}"
What patterns in trees can be used to determine its age?,sys,1,0.6,"{'rings': 3, 'tree rings': 2}"
All of the petals together are called what?,ref,1,0.4,"{'anthers': 1, 'corolla': 2, 'stalk': 1, 'stamen': 1}"
All of the petals together are called what?,sys,0,0.4,"{'corolla': 2, 'ollen': 0, 'pollenation': 3}"
Any nucleus that is unstable and decays spontaneously is said to be what?,ref,1,0.4,"{'dull': 2, 'magnetic': 1, 'neutral': 0, 'radioactive': 2}"
Any nucleus that is unstable and decays spontaneously is said to be what?,sys,1,1.0,{'radioactive': 5}
What is the term for viscous magmas that are high in silica and tend to stay below the surface or erupt explosively?,ref,1,0.4,"{'combustible magmas': 2, 'compacted magmas': 0, 'felsic magmas': 2, 'sedimentary magmas': 1}"
What is the term for viscous magmas that are high in silica and tend to stay below the surface or erupt explosively?,sys,0,0.0,"{'basalt': 3, 'felsic magmas': 0, 'granite': 1, 'granite is not a type of magma. basalt': 1}"
How many meters deep does the photic zone extend?,ref,1,0.4,"{'100': 2, '200': 2, '400': 1, '900': 0}"
How many meters deep does the photic zone extend?,sys,0,0.4,"{'150': 2, '200': 2, '300': 1}"
What is the name of the process in which the nuclei of uranium atoms are split?,ref,0,0.2,"{'atomic fusion': 0, 'critical fission': 2, 'nuclear fission': 1, 'nuclear fusion': 2}"
What is the name of the process in which the nuclei of uranium atoms are split?,sys,1,0.6,"{'neutron': 2, 'nuclear fission': 3}"
What type of bonds are formed between atoms sharing electrons?,ref,1,0.4,"{'covalent': 2, 'hydroxyl': 2, 'ionic': 1, 'neutron bonds': 0}"
What type of bonds are formed between atoms sharing electrons?,sys,0,0.2,"{'covalent': 1, 'hydrogen': 0, 'ionic': 1, 'metallic': 3}"
An individual virus is called what?,ref,1,0.6,"{'a pathogen': 0, 'a polymer': 0, 'a toxin': 2, 'a virion': 3}"
An individual virus is called what?,sys,0,0.0,"{'a virion': 0, 'bacteria': 1, 'protozoa': 1, 'spirochetes': 3}"
What type of particle collides with an atom of u-235 during the basic nuclear fission process?,ref,0,0.0,"{'a neutron': 0, 'a nuclei': 2, 'a proton': 2, 'an electron': 1}"
What type of particle collides with an atom of u-235 during the basic nuclear fission process?,sys,0,0.0,"{'a neutron': 0, 'alpha': 1, 'beta': 3, 'gamma': 1}"
What color is phosphate mineral turquoise?,ref,0,0.0,"{'blue': 0, 'green': 2, 'purple': 1, 'white': 2}"
What color is phosphate mineral turquoise?,sys,0,0.2,"{'blue': 1, 'green': 0, 'purple': 3, 'red': 1}"
"Groups of three bases form codons, and each codon stands for one what?",ref,0,0.4,"{'amino acid': 2, 'compound acid': 3, 'minimal acid': 0, 'sulferic acid': 0}"
"Groups of three bases form codons, and each codon stands for one what?",sys,0,0.4,"{'amino acid': 2, 'nucleic acid': 0, 'nucleotide': 3}"
"Bees, wasps, ants, butterflies, moths, flies and beetles belong to what animal phylum?",ref,0,0.4,"{'arthropods': 2, 'cephalopods': 2, 'crustaceans': 0, 'insects': 1}"
"Bees, wasps, ants, butterflies, moths, flies and beetles belong to what animal phylum?",sys,1,0.4,"{'arachnids': 0, 'arthropods': 2, 'mollusks': 1, 'reptiles': 2}"
How many ways are there for a species to go extinct?,ref,0,0.2,"{'Ten': 1, 'eight': 3, 'four': 0, 'two': 1}"
How many ways are there for a species to go extinct?,sys,0,0.0,"{'four': 2, 'three': 3, 'two': 0}"
"Often generated by molecular cloning, transgenic organisms possess what from a different species?",ref,1,0.6,"{'RNA': 0, 'dna': 3, 'memories': 0, 'organs': 2}"
"Often generated by molecular cloning, transgenic organisms possess what from a different species?",sys,0,0.0,"{'bacteria': 0, 'dna': 0, 'protein': 0, 'virus': 5}"
The skin disease impetigo is caused by spread of what type of microorganism?,ref,1,0.4,"{'algae': 0, 'bacteria': 2, 'tumors': 1, 'viruses': 2}"
The skin disease impetigo is caused by spread of what type of microorganism?,sys,0,0.2,"{'bacteria': 1, 'fungi': 3, 'spirochetes': 1, 'viruses': 0}"
Plants go through seasonal changes after detecting differences in what?,ref,1,0.4,"{'day length': 2, 'temperature': 2, 'weather': 0, 'week length': 1}"
Plants go through seasonal changes after detecting differences in what?,sys,1,0.4,"{'day length': 2, 'night length': 2, 'temperature': 1}"
What cycle is part of cellular respiration and makes atp and naph?,ref,1,0.4,"{'carbon cycle': 2, 'krebs': 2, 'vireos': 0, 'water cycle': 1}"
What cycle is part of cellular respiration and makes atp and naph?,sys,1,0.4,"{'carbon dioxide': 2, 'krebs': 2, 'nitrogen': 1, 'oxygen': 0}"
What type of mechanical weathering occurs when one rock bumps against another rock?,ref,0,0.4,"{'abrasion': 2, 'absorption': 0, 'disintegration': 1, 'refraction': 2}"
What type of mechanical weathering occurs when one rock bumps against another rock?,sys,0,0.4,"{'abrasion': 2, 'erosion': 3}"
What kind of hormones serve many functions in addition to promoting gamete production?,ref,1,0.4,"{'Multifaceted hormones': 2, 'Utility hormones': 1, 'reflection hormones': 0, 'sex hormones': 2}"
What kind of hormones serve many functions in addition to promoting gamete production?,sys,0,0.2,"{'estrogen': 0, 'progesterone': 1, 'sex hormones': 1, 'testosterone': 3}"
"The tissue that will become the scrotum in a male becomes the labia in a female, thus, they are regarded as having what relationship?",ref,0,0.4,"{'homologous': 2, 'mutual': 1, 'opposite': 0, 'symbiotic': 2}"
"The tissue that will become the scrotum in a male becomes the labia in a female, thus, they are regarded as having what relationship?",sys,0,0.2,"{'homologous': 1, 'ovary': 0, 'ovule': 4}"
How frequently do high tides occur?,ref,1,0.4,"{'Every 24 hours': 0, 'Every 48 hours': 1, 'Every 96 hours': 2, 'every 12 hours': 2}"
How frequently do high tides occur?,sys,0,0.2,"{'every 12 hours': 1, 'every 24 hours': 2, 'every 30 minutes': 1, 'every 60 minutes': 1}"
What phase does the cell make final preparations to divide?,ref,0,0.2,"{'carbonate phase 2': 1, 'dioxide phase 2': 1, 'growth phase 1': 2, 'growth phase 2': 1}"
What phase does the cell make final preparations to divide?,sys,0,0.2,"{'growth phase 1': 0, 'growth phase 2': 1, 'growth phase 3': 2, 'growth phase 4': 2}"
How do multicellular organisms grow in size?,ref,0,0.2,"{'increase number of limbs': 1, 'increase size and number of cells': 1, 'increase size and number of genes': 2, 'reduce size and number of cells': 1}"
How do multicellular organisms grow in size?,sys,0,0.0,"{'increase size and number of cells': 0, 'increase size and number of hormones': 4, 'increase size and number of proteins': 1}"
What symbol is used to indicate directionality in chemical reactions?,ref,0,0.2,"{'arrow': 1, 'circle': 1, 'line': 1, 'triangle': 2}"
What symbol is used to indicate directionality in chemical reactions?,sys,1,1.0,{'arrow': 5}
Who wrote the book on the origin of species?,ref,0,0.0,"{'Sagan': 2, 'Scopes': 3, 'cannon': 0, 'darwin': 0}"
Who wrote the book on the origin of species?,sys,0,0.2,"{'darwin': 1, 'evolution': 1, 'fossil': 1, 'theory': 2}"
What is considered a good source of calcium?,ref,0,0.2,"{'corn': 2, 'egg': 0, 'milk': 1, 'wheat': 2}"
What is considered a good source of calcium?,sys,1,0.6,"{'fiber': 2, 'milk': 3, 'protein': 0, 'vitamin': 0}"
Exons are cut out before what leaves the nucleus?,ref,1,0.6,"{'dna': 2, 'gene': 0, 'mrna': 3, 'rna': 0}"
Exons are cut out before what leaves the nucleus?,sys,0,0.0,"{'mrna': 0, 'nucleosome': 2, 'ribosome': 0, 'splicing': 3}"
"What nervous system is divided into two parts, the sensory division and the motor division?",ref,0,0.0,"{'central': 2, 'developmental': 1, 'peripheral': 0, 'physiological': 2}"
"What nervous system is divided into two parts, the sensory division and the motor division?",sys,1,0.6,"{'central': 0, 'nervous': 2, 'peripheral': 3}"
What crucial role does beneficial fungi play?,ref,0,0.4,"{'balance of ecosystems': 2, 'cleaning the soil': 0, 'cleaning water': 2, 'killing bacteria': 1}"
What crucial role does beneficial fungi play?,sys,0,0.4,"{'balance of ecosystems': 2, 'beneficial bacteria': 2, 'beneficial fungi': 1, 'beneficial insects': 0}"
"When mendel crossed purple flowered-plants and white flowered-plants, all the offspring had what color flowers?",ref,1,0.4,"{'blue': 0, 'purple': 2, 'red': 2, 'yellow': 1}"
"When mendel crossed purple flowered-plants and white flowered-plants, all the offspring had what color flowers?",sys,1,0.4,"{'blue': 0, 'green': 1, 'purple': 2, 'red': 2}"
"When statoliths settle to the low point in the chamber, they stimulate what in that location?",ref,0,0.4,"{'axons': 0, 'dendrites': 1, 'mechanoreceptors': 2, 'nociceptors': 2}"
"When statoliths settle to the low point in the chamber, they stimulate what in that location?",sys,0,0.4,"{""'neurons"": 0, ""hormones' 'neutrons"": 0, 'mechanoreceptors': 2, 'muscles': 3}"
The goal of this is the understand how and why things happen?,ref,0,0.4,"{'experience': 3, 'inquiry': 0, 'science': 2, 'theory': 0}"
The goal of this is the understand how and why things happen?,sys,1,1.0,{'science': 5}
"What are the most diverse organisms on earth, which are often classified by shape or how they react to gram stain?",ref,0,0.2,"{'algae': 1, 'bacteria': 1, 'cultures': 1, 'pathogens': 2}"
"What are the most diverse organisms on earth, which are often classified by shape or how they react to gram stain?",sys,0,0.0,"{'bacteria': 0, 'fungi': 4, 'viruses': 1}"
"Breathing involves differences in what, measured in torr, between the inside of the lungs and the air outside?",ref,0,0.2,"{'gravity': 0, 'pressure': 1, 'resistance': 2, 'temperature': 2}"
"Breathing involves differences in what, measured in torr, between the inside of the lungs and the air outside?",sys,0,0.2,"{'carbon dioxide': 2, 'nitrogen': 1, 'oxygen': 1, 'pressure': 1}"
Gymnamoebas constitute a large and varied group of what?,ref,0,0.2,"{'amoebozoans': 1, 'cells': 2, 'newborns': 0, 'sporozoans': 2}"
Gymnamoebas constitute a large and varied group of what?,sys,1,0.6,"{""'bacteria'"": 1, ""'fungi'"": 1, ""'mold'"": 0, 'amoebozoans': 3}"
Lymph vessels make up a circulatory system that is similar to the blood vessels of what system?,ref,0,0.0,"{'cardiac': 2, 'cardiovascular': 0, 'gastrointestinal': 2, 'nervous': 1}"
Lymph vessels make up a circulatory system that is similar to the blood vessels of what system?,sys,0,0.2,"{'cardiovascular': 1, 'digestive': 0, 'nervous': 1, 'respiratory': 3}"
"In weather terms, what do you call the boundary between two air masses?",ref,0,0.4,"{'cloud': 2, 'cover': 0, 'front': 2, 'mass': 1}"
"In weather terms, what do you call the boundary between two air masses?",sys,0,0.2,"{'east': 1, 'front': 1, 'north': 1, 'south': 2}"
What process takes place when plants release water vapor through pores in their leaves called stomata?,ref,0,0.2,"{'evaporation': 2, 'expiration': 2, 'propagation': 0, 'transpiration': 1}"
What process takes place when plants release water vapor through pores in their leaves called stomata?,sys,0,0.0,"{'nitrogen fixation': 4, 'oxygen': 1, 'photosynthesis': 0, 'transpiration': 0}"
Most hydrogen atoms have how many protons?,ref,0,0.0,"{'four': 0, 'one': 0, 'three': 3, 'two': 2}"
Most hydrogen atoms have how many protons?,sys,0,0.2,"{'four': 2, 'one': 1, 'two': 0, 'zero': 2}"
How many viruses that can cause cancer in humans have been identified by scientists?,ref,0,0.0,"{'1': 2, '3': 2, '4': 1, '6': 0}"
How many viruses that can cause cancer in humans have been identified by scientists?,sys,0,0.0,"{'3': 3, '4': 2, '5': 0, '6': 0}"
What is utilized to analyze simple mendelian inheritance?,ref,0,0.0,"{'dna': 1, 'origins': 2, 'pedigree': 0, 'trait': 2}"
What is utilized to analyze simple mendelian inheritance?,sys,1,0.6,"{'genetic': 0, 'mutation': 2, 'pedigree': 3, 'population': 0}"
What is the only animal phyla that does not consist exclusively of invertebrates?,ref,0,0.2,"{'arthropods': 2, 'bacteria': 0, 'chordates': 1, 'eukaryotes': 2}"
What is the only animal phyla that does not consist exclusively of invertebrates?,sys,1,0.4,"{'arthropods': 1, 'chordates': 2, 'mollusks': 1, 'vertebrates': 1}"
Soap acts as what kind of agent between grease and water?,ref,1,0.6,"{'codifying': 1, 'emulsifying': 3, 'lubricating': 0, 'sterilizing': 1}"
Soap acts as what kind of agent between grease and water?,sys,0,0.2,"{'emulsifying': 1, 'hydrophilic': 1, 'hydrophobic': 1, 'polar': 2}"
The nucleus from a differentiated frog cell can direct development of what?,ref,0,0.4,"{'embryo': 1, 'fetus': 2, 'ovary': 0, 'tadpole': 2}"
The nucleus from a differentiated frog cell can direct development of what?,sys,0,0.0,"{""'tissue"": 0, 'cell': 2, ""protein' 'tissue"": 3, 'tadpole': 0}"
What can slow down the increase of viruses in the blood?,ref,0,0.4,"{'androgens': 2, 'infections': 1, 'medications': 2, 'platelets': 0}"
What can slow down the increase of viruses in the blood?,sys,0,0.0,"{'antibiotics': 1, 'antibiotics and vaccines': 3, 'medications': 0, 'vaccines': 1}"
"In a few species, chloroplast genes are inherited only from what?",ref,1,0.4,"{'eggs': 1, 'mothers': 1, 'siblings': 1, 'sperm': 2}"
"In a few species, chloroplast genes are inherited only from what?",sys,1,0.6,"{'egg': 1, ""ovary'"": 1, 'sperm': 3}"
Ions flow through atp synthase from the thylakoid space into the stroma in a process called known as what?,ref,0,0.0,"{'chemiosmosis': 0, 'fertilization': 2, 'oxidation': 2, 'respiration': 1}"
Ions flow through atp synthase from the thylakoid space into the stroma in a process called known as what?,sys,0,0.4,"{'carbon dioxide': 2, 'chemiosmosis': 2, 'nitrogen': 1, 'oxygen': 0}"
What is the name of microscopic channels which traverse the cell walls of plants?,ref,1,0.4,"{'chloroplasts': 1, 'notochord': 1, 'plasmodesmata': 2, 'sphenopalatine': 1}"
What is the name of microscopic channels which traverse the cell walls of plants?,sys,0,0.4,"{'membrane': 0, 'mitochondria': 2, 'plasmodesmata': 2, 'ribosomes': 1}"
"Like the platypus, the echnida is a what?",ref,0,0.0,"{'Gives Live birth': 3, 'dugongs': 1, 'monotreme': 0, 'prosauropod': 1}"
"Like the platypus, the echnida is a what?",sys,1,1.0,"{'carnivorous': 0, 'monotreme': 5}"
The cell membrane consists of two layers of what?,ref,0,0.0,"{'chlorophyll': 3, 'epidermis': 2, 'filaments': 0, 'phospholipids': 0}"
The cell membrane consists of two layers of what?,sys,0,0.0,"{'carbohydrate': 2, 'lipid': 3, 'phospholipids': 0, 'protein': 0}"
What is an adaptation?,ref,0,0.2,"{'favorable trait': 1, 'harmful mutation': 2, 'inherited gene': 2, 'unfavorable trait': 0}"
What is an adaptation?,sys,1,0.6,"{'beneficial trait': 2, 'favorable trait': 3}"
Where fossils of the genus eomaia found?,ref,0,0.2,"{'Egypt': 1, 'India': 1, 'Japan': 2, 'china': 1}"
Where fossils of the genus eomaia found?,sys,0,0.2,"{'Africa': 0, 'Australia': 3, 'Europe': 1, 'china': 1}"
By exploding what the space probes get separated from their launchers?,ref,0,0.2,"{'bolts': 1, 'doors': 2, 'frames': 1, 'walls': 1}"
By exploding what the space probes get separated from their launchers?,sys,1,1.0,"{'bolts': 5, 'spin': 0}"
What is the energy that matter possesses because of its location or structure?,ref,0,0.4,"{'kinetic energy': 0, 'mechanical energy': 0, 'potential energy': 2, 'thermal energy': 3}"
What is the energy that matter possesses because of its location or structure?,sys,1,0.8,"{""'kinetic energy'"": 0, ""'momentum energy'"": 1, ""'potential energy'"": 0, 'potential energy': 4}"
What is the term for the relatively stable state inside the body of an animal?,ref,0,0.2,"{'consciousness': 3, 'dormancy': 1, 'homeostasis': 1, 'metabolism': 0}"
What is the term for the relatively stable state inside the body of an animal?,sys,1,0.6,"{'homeostasis': 3, 'oxygen': 1, 'temperature': 0, 'water': 1}"
What is the middle layer of connective tissue called?,ref,0,0.4,"{'perimysium': 2, 'pollenation': 2, 'tendon': 1, 'xerophyte': 0}"
What is the middle layer of connective tissue called?,sys,0,0.0,"{'fibroblast': 1, 'pericycle': 2, 'perimysium': 0, 'perivascular': 2}"
"Unlike prokaryotic chromosomes, eukaryotic chromosomes are what?",ref,0,0.2,"{'expanding': 2, 'linear': 1, 'multiple': 2, 'simple': 0}"
